,continue,human-full,create,human-cont,explain
mean_word_length,7.144796380090498,6.5809906291834,6.92638036809816,6.298913043478261,6.759668508287293
doc_length,221.0,747.0,489.0,552.0,362.0
duplicate_ngram_chr_fraction_5,0.11005053340819765,0.15121076233183856,0.1127348643006263,0.014650164182874464,0.1883327331652863
duplicate_ngram_chr_fraction_6,0.11005053340819765,0.15121076233183856,0.09081419624217119,0.014650164182874464,0.1389989196975153
duplicate_ngram_chr_fraction_7,0.11005053340819765,0.12645739910313902,0.07724425887265135,0.014650164182874464,0.09362621534029528
duplicate_ngram_chr_fraction_8,0.11005053340819765,0.1158744394618834,0.07724425887265135,,0.09362621534029528
duplicate_ngram_chr_fraction_9,0.11005053340819765,0.1158744394618834,0.07724425887265135,,0.09362621534029528
duplicate_ngram_chr_fraction_10,0.11005053340819765,0.1158744394618834,0.07724425887265135,,0.09362621534029528
top_ngram_chr_fraction_2,0.05390230207748456,0.005739910313901345,0.009394572025052192,0.008082849204344532,0.010803024846957148
top_ngram_chr_fraction_3,0.07860752386299831,0.007174887892376682,0.03653444676409186,0.010103561505430665,0.04321209938782859
oov_ratio,0.013574660633484163,0.0321285140562249,0.02044989775051125,0.03260869565217391,0.016574585635359115
connectives,9.0,32.0,16,25,8.0
pos_prop_PROPN,,0.020080321285140562,,0.025362318840579712,
pos_prop_X,,0.00535475234270415,0.006134969325153374,0.005434782608695652,0.0055248618784530384
top_ngram_chr_fraction_4,,0.004304932735426009,0.030532359081419623,0.006062136903258399,0.030248469571480016
passed_quality_check,,,True,True,
