,explain,human-full,create,human-cont,continue
pos_prop_ADV,0.027450980392156862,0.0572289156626506,0.0627177700348432,0.06628787878787878,0.051643192488262914
pos_prop_SCONJ,0.01568627450980392,0.018072289156626505,0.010452961672473868,0.020833333333333332,0.014084507042253521
entropy,4.611962504529511,10.508679937939238,4.723693082900082,8.345342699283881,3.704404818149343
perplexity,100.68154386537498,36632.09097943268,112.58326518980154,4210.525325449813,40.62586034502476
per_word_perplexity,0.3948295837857842,55.168811716013074,0.39227618533031894,7.9744797830488885,0.19073173870903645
token_length_mean,7.345991561181434,7.142857142857143,7.2272727272727275,6.931868131868132,7.036458333333333
token_length_median,6.0,6.0,6.0,6.0,6.0
token_length_std,4.85121616488173,4.666713501000248,4.732369047782275,4.481190950434844,4.347379953097868
sentence_length_mean,21.545454545454547,30.57894736842105,17.6,35.0,17.454545454545453
sentence_length_median,19.0,24.0,20.0,25.0,18.0
sentence_length_std,6.867097261098639,26.866758544369294,7.162867209900424,30.47319124436075,2.3496087242400154
syllables_per_token_mean,2.5443037974683542,2.4578313253012047,2.5,2.3604395604395605,2.3802083333333335
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8946792143865985,1.82269913312552,1.8728523053288952,1.7281686375332856,1.615750586135503
n_tokens,237,581.0,264,455,192
n_unique_tokens,132,279.0,156,244,125
proportion_unique_tokens,0.5569620253164557,0.4802065404475043,0.5909090909090909,0.5362637362637362,0.6510416666666666
n_characters,1759,4233.0,1931,3227,1372
n_sentences,11,19.0,15,13,11
dependency_distance_mean,3.4621287155958034,3.5840945393399615,2.7225469200340635,3.984842212953944,3.3684987967865876
dependency_distance_std,1.2757338628041182,1.5878704001335346,1.084595770346848,1.58025478348062,0.7491913186260463
prop_adjacent_dependency_relation_mean,0.49347354797260506,0.4550118437128255,0.4389438244732774,0.44297426497246106,0.4481295950874628
prop_adjacent_dependency_relation_std,0.08566998207395228,0.07790197028570256,0.13646663819726584,0.08055488318947418,0.07999130792726221
passed_quality_check,True,,True,True,True
n_stop_words,105.0,240.0,117.0,191.0,94.0
alpha_ratio,0.9294117647058824,0.8719879518072289,0.9198606271777003,0.8598484848484849,0.9014084507042254
mean_word_length,6.898039215686275,6.375,6.7282229965156795,6.111742424242424,6.44131455399061
doc_length,255.0,664.0,287.0,528.0,213.0
duplicate_ngram_chr_fraction_5,0.0862155388471178,0.18825238688252388,0.03190519598906107,0.04612045577862181,0.044785668586052464
duplicate_ngram_chr_fraction_6,0.056140350877192984,0.16645911166459113,0.03190519598906107,0.04612045577862181,0.044785668586052464
duplicate_ngram_chr_fraction_7,0.056140350877192984,0.1311747613117476,,,
top_ngram_chr_fraction_2,0.03508771929824561,0.03507679535076795,0.03555150410209663,0.011937059142702116,0.02495201535508637
top_ngram_chr_fraction_3,0.07017543859649122,0.053964300539643004,0.054694621695533276,0.014921323928377646,
top_ngram_chr_fraction_4,0.07218045112781955,0.039850560398505604,0.032816773017319965,0.03906673901247965,
oov_ratio,0.0392156862745098,0.03463855421686747,0.0313588850174216,0.02462121212121212,0.03286384976525822
first_order_coherence,0.6949267625808716,0.5566481165587902,0.6570824576275689,0.6541980430483818,0.7870217233896255
second_order_coherence,0.7283608118693033,0.537969605449368,0.6777414106405698,0.6217089877887205,0.7845585081312392
connectives,4,14.0,8,14,5
pos_prop_NUM,,0.0015060240963855422,,0.001893939393939394,
duplicate_ngram_chr_fraction_8,,0.1311747613117476,,,
duplicate_ngram_chr_fraction_9,,0.09464508094645081,,,
duplicate_ngram_chr_fraction_10,,0.09464508094645081,,,
