,human-full,continue,human-cont,explain,create
pos_prop_PRON,0.01380991064175467,0.02727272727272727,0.011205976520811099,0.015873015873015872,0.022044088176352707
pos_prop_ADV,0.0479285134037368,0.11818181818181818,0.03468516542155817,0.047619047619047616,0.03406813627254509
pos_prop_AUX,0.034930950446791224,0.05454545454545454,0.03628601921024546,0.015873015873015872,0.052104208416833664
pos_prop_CCONJ,0.024370430544272948,0.045454545454545456,0.0240128068303095,0.015873015873015872,0.036072144288577156
pos_prop_PROPN,0.11535337124289195,0.13636363636363635,0.10032017075773746,0.06349206349206349,0.036072144288577156
pos_prop_X,0.025182778229082048,0.03636363636363636,0.025613660618996798,,0.004008016032064128
pos_prop_NUM,0.041429731925264016,0.00909090909090909,0.049626467449306294,0.047619047619047616,0.004008016032064128
pos_prop_PART,0.005686433793663688,,0.005869797225186766,0.015873015873015872,0.004008016032064128
pos_prop_SCONJ,0.0016246953696181965,,0.0032017075773745998,0.015873015873015872,0.008016032064128256
entropy,15.176074554975465,1.2765756319224104,23.2673782470163,0.855482448571739,6.961287752124974
perplexity,3898391.3629641463,3.584344570888767,12731922343.313166,2.3525090714794286,1054.9912500929067
per_word_perplexity,3166.8491981837096,0.03258495064444334,6793982.040188456,0.0373414138330068,2.1142109220298733
dependency_distance_mean,2.62582721065793,1.714468097120271,2.679081854634063,2.6790865384615383,2.4019425880761913
dependency_distance_std,1.3643717183895623,1.7173008738282411,1.4722863638616925,0.561485926398551,0.9462002491417588
prop_adjacent_dependency_relation_mean,0.45298470022462634,0.373296442687747,0.4581140891456865,0.49759615384615385,0.4835920489766642
prop_adjacent_dependency_relation_std,0.12418450824197387,0.26655329267254485,0.12371581068891728,0.08502278453763172,0.11264893323653409
flesch_reading_ease,2.542494802494815,14.634605263157908,5.13047098249595,20.79916666666668,5.842978883861264
flesch_kincaid_grade,16.13426195426196,13.578157894736844,16.02888536668952,13.712037037037042,15.259864253393669
smog,15.15634056779757,12.857556352371635,15.402047736947555,14.554592549557764,14.591154219164945
gunning_fog,18.83825363825364,16.010526315789473,18.771236885116256,17.25185185185185,18.741478129713425
automated_readability_index,14.720478170478167,11.728736842105263,14.628885037169823,12.358888888888892,15.043476621417796
coleman_liau_index,18.9389604989605,16.549894736842102,18.349389993145994,15.762962962962959,20.047692307692305
lix,51.565488565488565,45.28947368421053,50.83487768229029,46.83333333333333,50.47360482654601
rix,5.013513513513513,3.4,5.163461538461538,4.5,4.435897435897436
first_order_coherence,0.30097275608129903,0.13602580544021395,0.29768946364033716,0.4155864715576172,0.33035953720498484
second_order_coherence,0.31317342149042005,0.20391520578414202,0.3360539054881562,0.4539032205939293,0.36763794689967827
connectives,17,2,20,2.0,5
duplicate_ngram_chr_fraction_10,,0.09821428571428571,,,
