feature,human-cont,human-full,create,continue,explain
token_length_median,5.6,5.8,6.2,5.8,5.8
token_length_std,4.840680639123587,5.038628047554742,5.087445458494532,4.781549944230585,4.955093844626195
sentence_length_mean,24.614675381263616,22.580693966554804,18.386666666666667,16.542694805194806,20.620995670995672
sentence_length_median,21.4,20.4,18.3,16.3,20.5
sentence_length_std,15.536552214703402,14.46060920950988,6.655532812102609,4.9674841432271695,5.844965770890185
syllables_per_token_mean,2.465295843613611,2.5460468264466813,2.6813066845626135,2.5575256319711253,2.605183049083184
syllables_per_token_median,2.0,2.0,2.0,2.0,2.0
syllables_per_token_std,1.8840250229351259,1.9629407221572268,1.989996855665312,1.8325973358136405,1.957675672433219
n_tokens,623.8,781.2,305.6,235.4,284.6
n_unique_tokens,345.8,398.8,186.6,153.4,165.6
proportion_unique_tokens,0.5567888000593323,0.5079302600415099,0.6128014002941109,0.6607621838815584,0.5848644208830237
n_characters,4481.0,5761.8,2343.2,1712.0,2121.6
n_sentences,28.8,37.2,16.6,14.6,13.8
dependency_distance_mean,3.642637006279397,3.4624487380497926,3.0365465790815596,3.231936006498704,3.284599879403749
dependency_distance_std,1.3762390707190626,1.4016216973067301,0.9642667194892682,0.8637635787149064,0.8959396856030946
prop_adjacent_dependency_relation_mean,0.4555214880231495,0.4591769639683941,0.45351907341861997,0.46103787029476095,0.5103735949174331
prop_adjacent_dependency_relation_std,0.08135849300026565,0.08324955740042328,0.10920730992755187,0.0842889383353866,0.0754776645172329
n_stop_words,274.4,344.2,140.6,112.0,132.2
alpha_ratio,0.8474299156313068,0.8556739111228675,0.8989474348913962,0.8892328942040126,0.9001857186207831
mean_word_length,6.159448647537299,6.38565843508105,6.901806888546842,6.600860063762151,6.699051272173167
doc_length,732.4,908.6,340.0,264.4,316.4
duplicate_ngram_chr_fraction_5,0.02452668267133235,0.09363312342951205,0.03190519598906107,0.04215315926036178,0.05042954584671207
duplicate_ngram_chr_fraction_6,0.020352489067947635,0.0816982822473435,0.03190519598906107,0.044785668586052464,0.039609313447532296
duplicate_ngram_chr_fraction_7,0.016025462733090304,0.06920372654402192,,,0.040174127022790156
top_ngram_chr_fraction_2,0.010417072786232098,0.013285175556318033,0.016193612349191092,0.033250458337451015,0.017082016762860815
top_ngram_chr_fraction_3,0.013021340982790125,0.01863013071563416,0.049935242438602395,0.06327739093007913,0.035330712785363115
top_ngram_chr_fraction_4,0.015477822195212921,0.014054148433833586,0.032816773017319965,0.05393261663101459,0.05508373205741627
oov_ratio,0.04748320443375053,0.05263326484160617,0.04041509454178103,0.03489824695301009,0.04356211873209661
first_order_coherence,0.5766300790845095,0.5574624010891466,0.7166531784786564,0.6674540328305748,0.6973832588021086
second_order_coherence,0.5489973635539818,0.5289662812633679,0.7055327743087169,0.6639048177324247,0.6986417091493509
connectives,22.2,25.6,9.8,8.2,9.6
duplicate_ngram_chr_fraction_8,,0.07254179582500261,,,
duplicate_ngram_chr_fraction_9,,0.06340937573367841,,,
duplicate_ngram_chr_fraction_10,,0.10525976020416711,,,
