,human-full,continue,human-cont,explain,create
second_order_coherence,0.7613579315297744,0.7013078947861989,0.7819215603496718,0.8451105251031763,0.8574300816184596
entropy,26.35354595262165,22.458652409155494,18.78057701119343,11.758840971633155,14.396310181580356
perplexity,278740186193.88794,5671119677.380638,143318073.9057097,127879.15196139712,1787467.1604053902
per_word_perplexity,243441210.6496838,7581710.798637217,191858.1979996114,292.6296383555998,3353.596923837505
flesch_reading_ease,39.455451167728256,41.93908615848585,44.25291749598716,42.13888191290411,45.358111346018376
flesch_kincaid_grade,14.256613588110408,12.075452891014976,13.277756661316214,12.533409030189691,12.528323769254005
smog,15.543283084950321,14.283593685282177,14.780861892520804,13.776415006240082,13.780255336394262
gunning_fog,17.685350318471336,15.632300332778705,16.64536757624398,14.99524445631846,15.182885331722543
automated_readability_index,17.468333333333334,15.27235544925125,16.190321027287318,15.500908362276249,15.72196818685191
coleman_liau_index,15.296433121019106,16.720133111480866,14.422536115569823,15.93340101522842,15.207188160676527
lix,60.24309978768578,57.38357945091514,57.18324237560193,56.26983702912103,55.71619853015202
rix,8.916666666666666,7.25,8.04,7.368421052631579,7.476190476190476
passed_quality_check,True,,True,,True
n_stop_words,331.0,199.0,253.0,158.0,194.0
alpha_ratio,0.7956331877729258,0.786096256684492,0.8313253012048193,0.8993135011441648,0.8855534709193246
mean_word_length,4.68646288209607,4.86096256684492,4.621151271753681,5.183066361556064,4.990619136960601
doc_length,1145.0,748.0,747.0,437.0,533.0
duplicate_ngram_chr_fraction_5,0.14096846129340554,0.1755382067660279,0.05950331940004917,0.1510926902788244,0.08384
duplicate_ngram_chr_fraction_6,0.10130614845492195,0.10196356754199196,0.05212687484632407,0.11680482290881689,0.0256
duplicate_ngram_chr_fraction_7,0.043644472762026126,0.06056304707830613,,0.08666164280331574,0.0256
duplicate_ngram_chr_fraction_8,0.03185727938834024,0.06056304707830613,,0.08666164280331574,
top_ngram_chr_fraction_2,0.012105766167569289,0.0227111426543648,0.01868699286943693,0.03014318010550113,0.02304
top_ngram_chr_fraction_3,0.015132207709461613,0.01797965460137213,0.023358741086796163,0.03202712886209495,
top_ngram_chr_fraction_4,0.010512902198152279,0.02649633309675893,0.01622817801819523,0.031650339110776186,
oov_ratio,0.022707423580786028,0.014705882352941176,0.008032128514056224,0.009153318077803204,0.00375234521575985
connectives,28,5.0,27,9.0,17
duplicate_ngram_chr_fraction_9,,0.03359356517624793,,0.06706857573474001,
duplicate_ngram_chr_fraction_10,,0.03359356517624793,,0.06706857573474001,
