,create,human-full,explain,continue,human-cont
doc_length,398.0,1203.0,554.0,427.0,976.0
duplicate_ngram_chr_fraction_5,0.03599832565927166,0.08579571021448927,0.05305999397045523,0.04878048780487805,0.08451228592702904
duplicate_ngram_chr_fraction_6,0.03599832565927166,0.04889755512224389,0.02472113355441664,0.02710027100271003,0.04765450483991065
duplicate_ngram_chr_fraction_7,0.03599832565927166,0.04439778011099445,0.02472113355441664,,0.042069992553983616
top_ngram_chr_fraction_2,0.012557555462536627,0.012599370031498426,0.015073861923424782,0.013550135501355014,0.01563663440059568
top_ngram_chr_fraction_3,0.012557555462536627,0.01574921253937303,0.01567681640036177,0.009291521486643438,0.0195457930007446
oov_ratio,0.04271356783919598,0.06400665004156277,0.048736462093862815,0.03278688524590164,0.06454918032786885
connectives,8,38,15,7,34
pos_prop_X,,0.03325020781379884,,,0.0389344262295082
pos_prop_SYM,,0.0024937655860349127,,,0.0030737704918032786
pos_prop_NUM,,0.0033250207813798837,,,0.004098360655737705
duplicate_ngram_chr_fraction_8,,0.02129893505324734,,,0.02643335815338794
top_ngram_chr_fraction_4,,0.01799910004499775,0.016279770877298764,,0.022338049143708117
