system,file,shannon,simpson
human,None-Malignes_Melanom-114_531_de,78.91,50.16
human,None-Malignes_Melanom-125_518_de,82.81,47.29
human,None-Malignes_Melanom-126_550_de,82.64,47.95
human,None-Malignes_Melanom-45_529_de,84.08,46.57
human,None-Malignes_Melanom-97_581_de,84.88,45.32
human,None-Mammakarzinom-104_535_de,79.85,50.53
human,None-Mammakarzinom-134_535_de,88.87,45.25
human,None-Mammakarzinom-13_570_de,92.62,42.61
human,None-Mammakarzinom-180_614_de,96.55,41.85
human,None-Mammakarzinom-199_562_de,79.44,50.24
human,None-Mammakarzinom-214_559_de,79.21,49.98
human,None-Mammakarzinom-219_628_de,83.07,46.14
human,None-Mammakarzinom-24_531_de,80.63,48.52
human,None-Mammakarzinom-63_583_de,92.32,44.11
human,None-Mammakarzinom-82_624_de,90.35,43.59
human,None-Mundhöhlenkarzinom-8_536_de,85.65,46.77
human,None-Nierenzellkarzinom-118_557_de,90.16,46.3
human,None-Nierenzellkarzinom-60_522_de,95.07,42.87
human,None-Nierenzellkarzinom-65_556_de,87.44,45.65
human,None-Palliativmedizin-110_511_de,74.95,52.34
human,None-Palliativmedizin-117_554_de,85.66,46.14
human,None-Palliativmedizin-167_597_de,84.84,46.91
human,None-Palliativmedizin-188_560_de,91.23,43.08
human,None-Palliativmedizin-20_610_de,84.0,47.16
human,None-Palliativmedizin-23_567_de,93.47,44.04
human,None-Palliativmedizin-43_520_de,86.54,47.85
human,None-Palliativmedizin-69_548_de,92.55,42.44
human,None-Palliativmedizin-81_581_de,81.12,47.64
human,None-Palliativmedizin-8_569_de,93.8,43.43
human,None-Pankreaskarzinom-72_512_de,94.07,44.68
human,None-Peniskarzinom-51_640_de,99.95,39.29
human,None-Prävention_Zervixkarzinom-51_539_de,81.36,46.72
human,None-Prostatakarzinom-40_531_de,88.28,44.27
human,None-Prostatakarzinom-54_528_de,83.44,46.64
human,None-Prostatakarzinom-5_556_de,86.53,45.47
human,None-Prostatakarzinom-75_526_de,95.96,43.35
human,None-Supportive_Therapie-460_527_de,92.21,45.57
human,None-Zervixkarzinom-208_576_de,83.14,47.84
human,None-Zervixkarzinom-9_512_de,85.62,45.94
machine,None-Adulte_Weichgewebesarkome-110_709_de,70.71,57.63
machine,None-Adulte_Weichgewebesarkome-130_533_de,72.25,55.11
machine,None-Adulte_Weichgewebesarkome-64_544_de,80.08,51.63
machine,None-Adulte_Weichgewebesarkome-88_614_de,67.78,58.74
machine,None-Aktinische_Keratose_und_Plattenepithelkarzinom_der_Haut-66_531_de,71.44,53.82
machine,None-Aktinische_Keratose_und_Plattenepithelkarzinom_der_Haut-8_513_de,84.29,48.68
machine,None-Analkarzinom-22_501_de,70.26,56.46
machine,None-Analkarzinom-55_575_de,68.86,56.12
machine,None-Endometriumkarzinom-129_502_de,72.89,54.36
machine,None-Endometriumkarzinom-7_570_de,70.27,56.83
machine,None-Harnblasenkarzinom-121_574_de,71.67,57.02
machine,None-Harnblasenkarzinom-125_573_de,70.92,53.6
machine,None-Harnblasenkarzinom-55_536_de,70.15,55.59
machine,None-Harnblasenkarzinom-71_530_de,80.69,50.08
machine,None-Harnblasenkarzinom-79_586_de,72.16,54.35
machine,None-Harnblasenkarzinom-87_546_de,70.19,56.81
machine,None-Harnblasenkarzinom-8_526_de,74.74,50.74
machine,None-Harnblasenkarzinom-92_587_de,70.86,53.65
machine,None-Harnblasenkarzinom-93_591_de,89.45,47.39
machine,None-Hautkrebsprävention-105_510_de,81.05,47.82
machine,None-Hautkrebsprävention-113_603_de,76.48,50.92
machine,None-Hautkrebsprävention-35_540_de,84.7,47.57
machine,None-Hautkrebsprävention-62_527_de,63.17,57.33
machine,None-Hautkrebsprävention-64_539_de,73.33,52.19
machine,None-Hautkrebsprävention-77_567_de,82.64,47.37
machine,None-Hautkrebsprävention-81_591_de,78.73,50.99
machine,None-Hepatozelluläres_Karzinom_und_biliäre_Karzinome-69_610_de,78.32,53.22
machine,None-Hodentumoren-105_566_de,74.79,54.59
machine,None-Hodentumoren-3_536_de,81.25,51.22
machine,None-Hodgkin_Lymphom-31_530_de,71.35,54.51
machine,None-Hodgkin_Lymphom-33_608_de,100.4,41.54
machine,None-Hodgkin_Lymphom-35_623_de,77.74,52.84
machine,None-Hodgkin_Lymphom-3_611_de,71.55,54.4
machine,None-Hodgkin_Lymphom-46_555_de,71.58,55.51
machine,None-Hodgkin_Lymphom-69_544_de,65.67,60.31
machine,None-Hodgkin_Lymphom-72_565_de,79.91,48.56
machine,None-Kolorektales_Karzinom-124_566_de,71.7,55.06
machine,None-Kolorektales_Karzinom-26_511_de,73.89,53.31
machine,None-Komplementärmedizin-15_532_de,67.52,55.7
machine,None-Komplementärmedizin-16_676_de,69.79,55.58
machine,None-Komplementärmedizin-21_617_de,77.47,51.78
machine,None-Komplementärmedizin-23_580_de,79.96,50.22
machine,None-Komplementärmedizin-27_599_de,84.02,47.23
machine,None-Komplementärmedizin-33_537_de,66.05,59.55
machine,None-Komplementärmedizin-51_602_de,56.9,64.19
machine,None-Komplementärmedizin-55_585_de,87.18,46.44
machine,None-Komplementärmedizin-57_527_de,72.99,52.18
machine,None-Larynxkarzinom-27_531_de,70.61,57.06
machine,None-Larynxkarzinom-31_552_de,73.46,50.43
machine,None-Larynxkarzinom-53_602_de,79.62,50.12
machine,None-Larynxkarzinom-9_558_de,76.62,51.25
machine,None-Lungenkarzinom-10_506_de,75.71,51.19
machine,None-Lungenkarzinom-187_548_de,71.42,53.46
machine,None-Lungenkarzinom-236_510_de,62.81,62.71
machine,None-Lungenkarzinom-279_518_de,76.75,51.12
machine,None-Magenkarzinom-18_562_de,71.65,56.22
machine,None-Magenkarzinom-2_570_de,72.84,54.11
machine,None-Malignes_Melanom-114_531_de,76.16,52.57
machine,None-Malignes_Melanom-125_518_de,62.58,59.37
machine,None-Malignes_Melanom-126_550_de,72.62,56.06
machine,None-Malignes_Melanom-45_529_de,76.57,53.28
machine,None-Malignes_Melanom-97_581_de,69.69,55.45
machine,None-Mammakarzinom-104_535_de,70.66,56.76
machine,None-Mammakarzinom-134_535_de,70.04,54.89
machine,None-Mammakarzinom-13_570_de,74.0,50.8
machine,None-Mammakarzinom-180_614_de,64.28,60.55
machine,None-Mammakarzinom-199_562_de,64.44,56.14
machine,None-Mammakarzinom-214_559_de,71.41,56.19
machine,None-Mammakarzinom-219_628_de,65.85,59.8
machine,None-Mammakarzinom-24_531_de,93.87,44.11
machine,None-Mammakarzinom-63_583_de,86.68,46.21
machine,None-Mammakarzinom-82_624_de,88.24,45.45
machine,None-Mundhöhlenkarzinom-8_536_de,75.42,52.83
machine,None-Nierenzellkarzinom-118_557_de,72.16,55.17
machine,None-Nierenzellkarzinom-60_522_de,75.79,53.29
machine,None-Nierenzellkarzinom-65_556_de,107.89,37.55
machine,None-Palliativmedizin-110_511_de,69.14,55.98
machine,None-Palliativmedizin-117_554_de,64.87,57.84
machine,None-Palliativmedizin-167_597_de,71.11,54.74
machine,None-Palliativmedizin-188_560_de,82.84,48.71
machine,None-Palliativmedizin-20_610_de,75.85,52.98
machine,None-Palliativmedizin-23_567_de,70.1,55.24
machine,None-Palliativmedizin-43_520_de,69.76,55.6
machine,None-Palliativmedizin-69_548_de,67.93,56.43
machine,None-Palliativmedizin-81_581_de,70.98,54.7
machine,None-Palliativmedizin-8_569_de,72.8,53.12
machine,None-Pankreaskarzinom-72_512_de,71.4,58.98
machine,None-Peniskarzinom-51_640_de,74.05,57.15
machine,None-Prävention_Zervixkarzinom-51_539_de,66.36,55.88
machine,None-Prostatakarzinom-40_531_de,75.96,52.39
machine,None-Prostatakarzinom-54_528_de,87.25,48.02
machine,None-Prostatakarzinom-5_556_de,67.61,57.55
machine,None-Prostatakarzinom-75_526_de,71.81,53.95
machine,None-Supportive_Therapie-460_527_de,69.3,56.12
machine,None-Zervixkarzinom-208_576_de,64.84,57.81
machine,None-Zervixkarzinom-9_512_de,91.0,44.08
