feature,human,continue,explain,create
pos_prop_X,0.028719931512599387,0.005223571594366797,0.004737084116837045,0.004240617852876385
pos_prop_PRON,0.018127149248857947,0.024157849178505896,0.02375210374812745,0.02018467709357878
dependency_distance_mean,3.355986171449287,2.762820673857024,2.8685228716518782,2.9155089143298243
dependency_distance_std,1.2723643494079555,0.6173901618094392,0.6544858088797608,0.6955934430686448
prop_adjacent_dependency_relation_mean,0.4434308970666619,0.47496529279735916,0.4829200371671928,0.475662297025784
prop_adjacent_dependency_relation_std,0.06575489456109669,0.0657785336395747,0.06536357922227748,0.05882153407138531
entropy,25.319708525402106,17.385522351032623,18.18339965267922,15.930070468951538
perplexity,3.975669972765201e+57,24924983359933.93,6541352761.458611,1945353666.0490665
per_word_perplexity,7.214778441965919e+53,16009495025.936302,6479600.290349986,1803148.5382496165
token_length_mean,5.563085864828695,6.086694564721636,5.970463297984862,6.284589323058839
token_length_median,4.89,5.725,5.495,6.18
token_length_std,3.1788745327611134,3.3294796176891412,3.330438497312816,3.3617741151299514
sentence_length_mean,24.721105674360487,22.164705390787567,23.34285107118474,26.51377144661269
sentence_length_median,22.94,21.12,22.28,25.245
sentence_length_std,14.144781664087953,8.113070191411019,8.271151298434443,10.17129001269971
syllables_per_token_mean,1.6949421656528378,1.8451081070070883,1.802879528405702,1.9124057195593607
syllables_per_token_median,1.01,1.38,1.17,1.67
syllables_per_token_std,0.9960287586770414,1.07462557919409,1.0623165298513988,1.0985082459751532
n_tokens,811.72,658.63,673.94,644.87
n_unique_tokens,351.55,303.65,315.57,319.47
proportion_unique_tokens,0.4588558160082756,0.4691810329641467,0.47385258714550704,0.5000276518586872
n_characters,4654.74,4099.66,4117.98,4146.61
n_sentences,33.84,30.22,29.09,24.78
first_order_coherence,0.7237248888841118,0.8283114138282347,0.8342820947829468,0.8325580213769121
second_order_coherence,0.7346986133845889,0.8238055648971911,0.8329420389609933,0.8287135849253258
flesch_reading_ease,38.35097052629406,28.241678175550987,30.61839805962513,18.133998106966224
flesch_kincaid_grade,14.051548767704075,14.826510765090793,14.787690352949333,17.316758354979406
smog,15.593426488521764,16.275200371459686,16.206912455371448,18.213386474692946
gunning_fog,17.693097903377268,18.501087439066985,18.375013484316767,21.196258338277797
automated_readability_index,17.132687260523397,18.320684095232686,18.362307669101074,21.427301434913474
coleman_liau_index,15.674628288649087,18.6395854996883,18.026103376609647,20.02055907170521
lix,61.66818037328056,66.57858702560875,66.2566105256688,74.13651463040773
rix,9.166103503479972,9.83846656358221,10.016995787196649,12.621491888711153
connectives,19.32,14.97,18.16,12.23
connectives_cap,4.69,3.56,2.86,2.85
duplicate_ngram_chr_fraction_8,0.055685063067574404,0.04830621394212369,0.03743838353303391,0.05199880099410545
duplicate_ngram_chr_fraction_9,0.06258433844440682,0.04364643880593979,0.03635388094765857,0.05322617256251992
duplicate_ngram_chr_fraction_10,0.07224989843452043,0.0380585886868313,0.03341341583745052,0.05082238196260902
pos_prop_SPACE,0.003760964873537373,0.015049799616430009,0.01527613527387651,0.015962609009829962
pos_prop_SYM,0.0029007967567918607,0.003442098963033653,0.004291951299966458,0.0031874571157086765
proportion_ellipsis,,0.02857142857142857,0.06421356421356422,0.047619047619047616
proportion_bullet_points,,,0.37142857142857144,0.13438075756916337
pos_prop_INTJ,0.0011296192157684195,0.001314289052552494,0.0014102792808864046,
symbol_to_word_ratio_#,0.001941747572815534,,,
