,create,human-full,explain,continue,human-cont
entropy,21.75946388711328,29.70327067394987,13.240613750449166,15.05244241381206,168.62856993333872
perplexity,2818480895.221512,7942670534134.613,562762.9387167661,3445027.3926204573,1.7157634549072632e+73
per_word_perplexity,3558687.9990170603,6674513053.894633,1174.8704357343759,6862.604367769835,2.447244979185941e+69
flesch_reading_ease,28.782500000000027,29.881432392996118,30.900000000000034,30.872000000000014,32.73545728505766
flesch_kincaid_grade,15.082801418439718,17.072213035019455,14.911666666666669,15.164000000000001,15.210261639929957
smog,16.607630446602847,17.446625831563914,16.594172100314452,16.253228859978986,16.90073334061799
gunning_fog,18.87517730496454,20.671011673151753,18.85925925925926,18.444444444444446,19.35437687178991
automated_readability_index,18.012127659574467,20.766585603112837,17.78333333333333,17.383200000000002,18.54212674932608
coleman_liau_index,17.51148936170213,15.904591439688716,16.939999999999994,15.8656,16.598735997324862
lix,64.63475177304964,67.63083657587549,64.74074074074073,61.0,63.701106867654005
rix,9.666666666666666,11.40625,9.777777777777779,9.0,9.828947368421053
dependency_distance_mean,2.869885292755995,3.3810857977080326,2.923942007581854,2.945207691163497,3.396977703875757
dependency_distance_std,0.5992411300562098,1.1144050520002933,0.5876293877116051,0.6615944454200664,1.2733601355853503
prop_adjacent_dependency_relation_mean,0.47226908273526363,0.4521232435029995,0.4960786603818213,0.4701194151129202,0.4538859994293735
prop_adjacent_dependency_relation_std,0.06223322035599006,0.0641988631509083,0.05628614016655623,0.056862562531813134,0.06271929079437044
connectives,15,37,7,8,176
pos_prop_X,,0.010924369747899159,,,0.022536014833832548
duplicate_ngram_chr_fraction_6,,0.05521561771561771,,0.04258150365934797,0.045993593662126804
duplicate_ngram_chr_fraction_7,,0.038607226107226104,,0.04258150365934797,0.02528302809497029
duplicate_ngram_chr_fraction_8,,0.038607226107226104,,0.04258150365934797,0.013472870870724013
duplicate_ngram_chr_fraction_9,,0.038607226107226104,,0.04258150365934797,0.00635743453065017
duplicate_ngram_chr_fraction_10,,0.038607226107226104,,0.04258150365934797,
pos_prop_SYM,,,,,0.0011410640422193695
