,human-full,continue,human-cont,create,explain
duplicate_ngram_chr_fraction_10,0.08594692400482509,,0.09932043910088866,,
top_ngram_chr_fraction_2,0.013570566948130277,0.00639386189258312,0.011326014985189058,0.016401978651392868,0.011307100859339666
top_ngram_chr_fraction_3,0.009047044632086852,0.006713554987212276,0.010454783063251438,0.005467326217130955,
top_ngram_chr_fraction_4,0.010856453558504222,,0.012545739675901725,,
oov_ratio,0.011255411255411256,,0.009852216748768473,0.0017391304347826088,
dependency_distance_mean,3.3318273185196157,2.6655771396160413,3.408854882592722,2.768138314118032,2.6758236993964983
dependency_distance_std,1.447537503668248,0.47651506587062353,1.5303445273930214,0.47679444156016093,0.45955928119548195
prop_adjacent_dependency_relation_mean,0.4400352078632939,0.4839714145354204,0.4333139349019059,0.4845899979617853,0.5340590302393676
prop_adjacent_dependency_relation_std,0.06832510671717305,0.05046223621260733,0.06965815191792551,0.05240699837839228,0.06504189624123724
token_length_mean,5.7591623036649215,6.285377358490566,5.662291169451074,6.32495164410058,6.194719471947194
token_length_median,5.0,6.0,5.0,6.0,6.0
token_length_std,3.235051377250151,3.2390852058579926,3.1783554236790286,3.3126590684893436,3.105149322342371
sentence_length_mean,24.487179487179485,22.31578947368421,24.647058823529413,23.5,23.307692307692307
sentence_length_median,24.0,22.0,26.0,23.0,25.0
sentence_length_std,14.494688319539847,6.951354518357498,15.279517918444586,8.65894177872058,6.729780147107509
syllables_per_token_mean,1.7403141361256544,1.8985849056603774,1.7159904534606205,1.8781431334622825,1.834983498349835
syllables_per_token_median,1.0,1.0,1.0,1.0,1.0
syllables_per_token_std,1.0642195507055086,1.0952719475168913,1.038866262846523,1.0856217120878366,1.0713015662885572
n_tokens,955.0,424,838.0,517,303
n_unique_tokens,378.0,221,359.0,263,172
proportion_unique_tokens,0.3958115183246073,0.5212264150943396,0.42840095465393796,0.5087040618955513,0.5676567656765676
n_characters,5701.0,2708,4923.0,3329,1911
n_sentences,39.0,19,34.0,22,13
entropy,32.93948222389392,11.540239930677739,28.934098399701433,14.316678280969025,8.286439121067076
perplexity,202039072712377.3,102769.09255093077,3680605526071.4463,1650647.644973228,3969.673470550919
per_word_perplexity,174925604079.98035,220.53453337109607,3626212340.95709,2870.691556475179,11.84977155388334
first_order_coherence,0.660439748709139,0.8629125952720642,0.6367996992035345,0.84977996916998,0.8918802191813787
second_order_coherence,0.6386487657153929,0.8535494769320768,0.6388700222596526,0.8659932374954223,0.8842663168907166
flesch_reading_ease,34.74993690428249,23.564190665342608,36.64544293134915,24.09159090909094,27.938088347296286
flesch_kincaid_grade,14.495706806282723,15.516459781529296,14.271040292011794,15.737088974854938,15.152805280528053
smog,16.448374293005145,17.305340296614908,16.236965992691296,17.228024813938504,16.758888586881195
gunning_fog,18.674452946704257,19.96405163853029,18.402976274041837,19.767504835589946,19.092053820766694
automated_readability_index,17.939244193851522,19.33202209533267,17.562920819879267,20.11052224371374,19.40097486671744
coleman_liau_index,16.855078534031417,19.831603773584906,16.293317422434367,20.131141199226303,19.354983498349828
lix,58.204456974090476,68.30635551142005,57.10529271374421,67.2137330754352,63.57171871033257
rix,8.256410256410257,10.263157894736842,8.0,10.272727272727273,9.384615384615385
connectives,18.0,6,18.0,13,7
passed_quality_check,,True,,True,True
