,create,human-full,explain,continue,human-cont
flesch_reading_ease,39.54522689075631,39.455451167728256,37.58352614101477,38.7982745961821,44.25291749598716
flesch_kincaid_grade,13.656145658263306,14.256613588110408,14.098262414086033,13.21852108244179,13.277756661316214
smog,14.649411540926312,15.543283084950321,15.393151071960364,14.823464454727755,14.780861892520804
gunning_fog,16.354733893557423,17.685350318471336,17.322387829176,16.400923012376758,16.64536757624398
automated_readability_index,16.935714285714283,17.468333333333334,17.37921924472932,16.633202223620728,16.190321027287318
coleman_liau_index,15.996302521008396,15.296433121019106,16.16106571936057,16.854537444933914,14.422536115569823
lix,59.37422969187675,60.24309978768578,60.5350992354622,59.28424585693308,57.18324237560193
rix,8.466666666666667,8.916666666666666,8.826086956521738,8.142857142857142,8.04
connectives,9,28,14.0,10,27
duplicate_ngram_chr_fraction_6,,0.10130614845492195,0.13507109004739337,0.06120497290404845,0.05212687484632407
duplicate_ngram_chr_fraction_7,,0.043644472762026126,0.10268562401263823,,
duplicate_ngram_chr_fraction_8,,0.03185727938834024,0.06687730384412849,,
top_ngram_chr_fraction_4,,0.010512902198152279,0.02738283307003686,0.024864520242269685,0.01622817801819523
pos_prop_X,,0.02794759825327511,,,0.03614457831325301
pos_prop_SYM,,0.00611353711790393,,,
duplicate_ngram_chr_fraction_9,,,0.03949447077409163,,
duplicate_ngram_chr_fraction_10,,,0.03949447077409163,,
