,explain,human-full,create,human-cont,continue
automated_readability_index,18.216938144329895,17.468333333333334,19.666654885130015,16.190321027287318,16.622459322485994
coleman_liau_index,17.337979381443294,15.296433121019106,17.315021459227463,14.422536115569823,17.041635991820034
lix,63.21907216494846,60.24309978768578,64.96541277455188,57.18324237560193,57.661687561127415
rix,9.45,8.916666666666666,10.294117647058824,8.04,7.739130434782608
pos_prop_DET,0.055357142857142855,0.04978165938864629,0.05223880597014925,0.06291834002677377,0.047957371225577264
pos_prop_NOUN,0.32857142857142857,0.25851528384279476,0.29850746268656714,0.24899598393574296,0.2824156305506217
pos_prop_VERB,0.07857142857142857,0.07161572052401746,0.09701492537313433,0.07764390896921017,0.0941385435168739
pos_prop_ADP,0.10892857142857143,0.09606986899563319,0.13619402985074627,0.10174029451137885,0.11012433392539965
pos_prop_CCONJ,0.03571428571428571,0.03842794759825328,0.041044776119402986,0.0428380187416332,0.03374777975133215
pos_prop_ADJ,0.10714285714285714,0.1056768558951965,0.11567164179104478,0.10174029451137885,0.1172291296625222
pos_prop_PUNCT,0.11964285714285715,0.1423580786026201,0.12313432835820895,0.12583668005354753,0.12966252220248667
pos_prop_PROPN,0.048214285714285716,0.07161572052401746,0.055970149253731345,0.06559571619812583,0.05150976909413854
pos_prop_AUX,0.030357142857142857,0.03580786026200873,0.024253731343283583,0.03748326639892905,0.0586145648312611
pos_prop_PRON,0.017857142857142856,0.010480349344978166,0.009328358208955223,0.01606425702811245,0.023090586145648313
pos_prop_ADV,0.02857142857142857,0.03580786026200873,0.014925373134328358,0.04551539491298527,0.017761989342806393
pos_prop_PART,0.0125,0.020087336244541485,0.016791044776119403,0.024096385542168676,0.010657193605683837
pos_prop_NUM,0.008928571428571428,0.021834061135371178,0.005597014925373134,0.004016064257028112,
pos_prop_SCONJ,0.010714285714285714,0.007860262008733625,0.007462686567164179,0.009370816599732263,0.021314387211367674
pos_prop_SYM,0.008928571428571428,0.00611353711790393,0.0018656716417910447,,
passed_quality_check,True,True,True,True,True
n_stop_words,172.0,331.0,165.0,253.0,181.0
alpha_ratio,0.8607142857142858,0.7956331877729258,0.8656716417910447,0.8313253012048193,0.8685612788632326
mean_word_length,5.198214285714286,4.68646288209607,5.186567164179104,4.621151271753681,5.188277087033748
doc_length,560.0,1145.0,536.0,747.0,563.0
duplicate_ngram_chr_fraction_5,0.1354228267297457,0.14096846129340554,0.05964153275648949,0.05950331940004917,0.09144369303146134
duplicate_ngram_chr_fraction_6,0.12684801892371378,0.10130614845492195,0.03337453646477132,0.05212687484632407,0.04410467509556013
duplicate_ngram_chr_fraction_7,0.09343583678296866,0.043644472762026126,0.03337453646477132,,0.04410467509556013
duplicate_ngram_chr_fraction_8,0.07806031933767002,0.03185727938834024,0.03337453646477132,,0.04410467509556013
duplicate_ngram_chr_fraction_9,0.07806031933767002,,,,0.04410467509556013
duplicate_ngram_chr_fraction_10,0.07806031933767002,,,,0.04410467509556013
top_ngram_chr_fraction_2,0.01034890597279716,0.012105766167569289,0.02595797280593325,0.01868699286943693,0.021170244045868862
top_ngram_chr_fraction_3,0.02040212891780012,0.015132207709461613,0.014833127317676144,0.023358741086796163,0.01323140252866804
top_ngram_chr_fraction_4,0.023063276167947958,0.010512902198152279,0.022249690976514216,0.01622817801819523,0.02469861805351367
oov_ratio,0.010714285714285714,0.022707423580786028,0.013059701492537313,0.008032128514056224,0.012433392539964476
connectives,15,28,10,27,8
pos_prop_X,,0.02794759825327511,,0.03614457831325301,0.0017761989342806395
