feature,persona,test,t-statistic,pvalue,bon,bh,reject
coleman_liau_index,human-explain,t-test,-12.073109647825158,8.229722937655807e-29,5.925400515112181e-27,4.6173539491671726e-07,True
n_characters,human-create,t-test,-12.011763302981388,1.4194895912691514e-28,1.022032505713789e-26,0.03286904685684691,True
n_stop_words,explain-create,mannwhitneyu,7187.5,1.530232529588409e-28,1.1017674213036544e-26,0.005566402548210334,True
entropy,explain-create,t-test,-11.79930193422999,9.284919909323563e-28,6.685142334712965e-26,0.00650631883210422,True
n_tokens,explain-create,t-test,-11.793325068929907,9.786463770283097e-28,7.04625391460383e-26,0.007217129644993832,True
pos_prop_ADJ,human-continue,t-test,-11.607224249556946,5.003657335997104e-27,3.602633281917915e-25,0.07053003761002401,True
mean_word_length,human-create,t-test,-11.572131733380607,6.796957185021055e-27,4.893809173215159e-25,0.28850608539813183,True
doc_length,continue-explain,mannwhitneyu,32371.5,1.0130760063998603e-26,7.294147246078994e-25,0.0009963305623670665,True
perplexity,explain-create,mannwhitneyu,7648.0,1.217733494951838e-26,8.767681163653234e-25,0.154031214119487,True
duplicate_ngram_chr_fraction_5,human-explain,mannwhitneyu,8124.5,3.312088947811512e-26,2.3847040424242883e-24,0.02068599604303579,True
pos_prop_ADJ,human-explain,t-test,-11.277524838438284,8.736037684740639e-26,6.28994713301326e-24,0.061014802855292094,True
per_word_perplexity,explain-create,mannwhitneyu,7905.0,1.3036661806080577e-25,9.386396500378015e-24,0.23076867937015103,True
duplicate_ngram_chr_fraction_8,continue-explain,mannwhitneyu,10714.0,2.1410625599612842e-25,1.5415650431721248e-23,0.010826079747309373,True
n_tokens,continue-explain,mannwhitneyu,31918.0,6.4671722946980765e-25,4.656364052182615e-23,0.04034526414236181,True
coleman_liau_index,human-create,t-test,-11.033284178805026,7.076590926492927e-25,5.0951454670749073e-23,0.4755058913232952,True
syllables_per_token_mean,human-explain,t-test,-10.992362202521495,1.0024092093833214e-24,7.217346307559913e-23,0.26945177203154597,True
token_length_mean,human-explain,t-test,-10.969571884416164,1.216569541154705e-24,8.759300696313876e-23,0.2684738069274237,True
duplicate_ngram_chr_fraction_6,human-explain,mannwhitneyu,9245.0,1.245848502133962e-24,8.970109215364526e-23,0.3889465793835588,True
pos_prop_CCONJ,continue-explain,t-test,10.936932932069146,1.6047605402207177e-24,1.1554275889589167e-22,0.21242368715706703,True
alpha_ratio,human-create,mannwhitneyu,8190.0,1.7063632816394835e-24,1.228581562780428e-22,0.963028529865773,True
perplexity,continue-explain,mannwhitneyu,31726.0,3.599858703774098e-24,2.5918982667173506e-22,0.520306750833335,True
pos_prop_NOUN,human-explain,t-test,-10.747817812505563,7.917299539369962e-24,5.700455668346373e-22,,True
duplicate_ngram_chr_fraction_8,explain-create,mannwhitneyu,29021.0,9.36726138324131e-24,6.744428195933743e-22,1.0843564286460738,True
token_length_mean,human-create,t-test,-10.708022935589975,1.105654636434103e-23,7.960713382325542e-22,,True
entropy,continue-explain,t-test,10.654348543806181,1.7329727291378098e-23,1.247740364979223e-21,,True
dependency_distance_std,human-explain,t-test,10.649908310899564,1.798513757894923e-23,1.2949299056843446e-21,,True
per_word_perplexity,continue-explain,mannwhitneyu,31520.0,2.1965717206368658e-23,1.5815316388585434e-21,,True
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,10165.0,4.970746976436547e-23,3.578937823034314e-21,,True
n_characters,human-continue,t-test,-10.511171979089031,5.712305065566206e-23,4.112859647207668e-21,,True
pos_prop_ADV,continue-explain,t-test,10.455001670530189,9.09893322002179e-23,6.5512319184156884e-21,,True
pos_prop_NOUN,human-create,t-test,-10.413116542512595,1.2863597154308667e-22,9.26178995110224e-21,,True
TTR,human-create,t-test,-10.11805985517404,2.5504383326074103e-22,1.8363155994773354e-20,,True
mean_word_length,human-continue,t-test,-10.305167345991865,3.128689535105078e-22,2.2526564652756563e-20,,True
automated_readability_index,human-create,t-test,-10.255636907522929,4.695877465159728e-22,3.3810317749150043e-20,,True
MTLD,continue-create,mannwhitneyu,24558.0,6.077031322325926e-22,4.375462552074667e-20,,True
TTR,continue-create,t-test,-9.991061426652474,7.683609014570449e-22,5.532198490490724e-20,,True
proportion_unique_tokens,continue-explain,t-test,10.175994643638502,9.000731345239315e-22,6.480526568572307e-20,,True
dependency_distance_mean,explain-create,t-test,10.157994964032007,1.0422337733485249e-21,7.504083168109379e-20,,True
lix,human-create,t-test,-10.148298626351908,1.1278376032450207e-21,8.120430743364149e-20,,True
n_characters,explain-create,t-test,-10.07923934910527,1.9763505729773172e-21,1.4229724125436683e-19,,True
sentence_length_mean,explain-create,t-test,10.038548684984425,2.7476355415741686e-21,1.9782975899334013e-19,,True
oov_ratio,human-explain,mannwhitneyu,9100.0,4.200852660314586e-21,3.024613915426502e-19,,True
gunning_fog,human-create,t-test,-9.983133050570666,4.298321145690818e-21,3.0947912248973887e-19,,True
n_sentences,human-explain,mannwhitneyu,30677.5,2.3322513123419467e-20,1.6792209448862017e-18,,True
prop_adjacent_dependency_relation_mean,explain-create,t-test,9.59009620293258,9.849668803913284e-20,7.091761538817564e-18,,True
flesch_kincaid_grade,human-create,t-test,-9.584044395704721,1.033020219252547e-19,7.437745578618339e-18,,True
syllables_per_token_mean,human-create,t-test,-9.504619409380775,1.9269795433153924e-19,1.3874252711870825e-17,,True
pos_prop_ADP,explain-create,t-test,9.442799920819189,3.1237460616255253e-19,2.2490971643703783e-17,,True
pos_prop_ADP,continue-explain,t-test,-9.40939773121395,4.052141850331395e-19,2.917542132238604e-17,,True
flesch_reading_ease,human-create,t-test,9.29581129885984,9.775281002053317e-19,7.038202321478389e-17,,True
prop_adjacent_dependency_relation_mean,human-create,t-test,-9.2857777391526,1.0562670930328946e-18,7.605123069836841e-17,,True
pos_prop_PUNCT,human-create,t-test,9.23142915401336,1.6055418370043473e-18,1.1559901226431301e-16,,True
oov_ratio,explain-create,mannwhitneyu,30113.5,2.187220910873574e-18,1.5747990558289732e-16,,True
rix,human-create,t-test,-9.131285761526176,3.458944246164809e-18,2.4904398572386623e-16,,True
pos_prop_PRON,continue-explain,mannwhitneyu,30051.0,3.525723584809467e-18,2.5385209810628165e-16,,True
duplicate_ngram_chr_fraction_8,human-explain,mannwhitneyu,11977.0,7.341336699300216e-18,5.285762423496156e-16,,True
second_order_coherence,explain-create,t-test,9.011602566485566,8.595768645434024e-18,6.188953424712498e-16,,True
prop_adjacent_dependency_relation_std,human-explain,mannwhitneyu,29857.0,1.5237558836910003e-17,1.0971042362575203e-15,,True
automated_readability_index,human-continue,t-test,-8.926727141328733,1.6316590819092283e-17,1.1747945389746444e-15,,True
dependency_distance_std,human-continue,mannwhitneyu,29751.0,3.350614405620896e-17,2.4124423720470453e-15,,True
pos_prop_CCONJ,human-create,t-test,-8.814137351088933,3.79526139334197e-17,2.7325882032062183e-15,,True
gunning_fog,human-continue,t-test,-8.737709121902775,6.704753889972844e-17,4.827422800780447e-15,,True
dependency_distance_std,human-create,t-test,8.657799413860037,1.2113650697927037e-16,8.721828502507467e-15,,True
first_order_coherence,explain-create,t-test,8.623615855050748,1.5584523764199583e-16,1.12208571102237e-14,,True
n_tokens,human-create,t-test,-8.60217066763402,1.8247013323797495e-16,1.3137849593134197e-14,,True
n_unique_tokens,human-continue,mannwhitneyu,10482.5,1.8398380418427073e-16,1.3246833901267492e-14,,True
pos_prop_ADP,human-explain,t-test,-8.56686107115219,2.364441255873936e-16,1.702397704229234e-14,,True
duplicate_ngram_chr_fraction_9,continue-explain,mannwhitneyu,13810.5,2.8274218610874714e-16,2.0357437399829794e-14,,True
lix,human-continue,t-test,-8.481767030439407,4.402208972026894e-16,3.1695904598593637e-14,,True
coleman_liau_index,human-continue,t-test,-8.434410661132384,6.210387488599753e-16,4.4714789917918217e-14,,True
pos_prop_CCONJ,continue-create,t-test,8.406344407372849,7.610721536592039e-16,5.479719506346268e-14,,True
second_order_coherence,human-explain,t-test,-8.385348041130138,8.858476219232609e-16,6.378102877847479e-14,,True
rix,human-continue,t-test,-8.34014715049081,1.2272201945334067e-15,8.835985400640529e-14,,True
sentence_length_median,human-continue,mannwhitneyu,10840.5,1.9603034671537832e-15,1.411418496350724e-13,,True
n_characters,continue-explain,t-test,8.231560156921859,2.6722870352000327e-15,1.9240466653440235e-13,,True
proportion_unique_tokens,human-explain,t-test,8.230940747328642,2.684122191958434e-15,1.9325679782100724e-13,,True
flesch_kincaid_grade,human-continue,t-test,-8.20075021596223,3.3283203703128953e-15,2.396390666625285e-13,,True
sentence_length_median,explain-create,mannwhitneyu,29041.5,3.6442282621588575e-15,2.6238443487543773e-13,,True
token_length_median,human-create,mannwhitneyu,13036.5,5.180849837710143e-15,3.730211883151303e-13,,True
token_length_median,human-explain,mannwhitneyu,13045.5,8.403640709863044e-15,6.050621311101392e-13,,True
sentence_length_mean,continue-explain,t-test,-7.965582754701147,1.7451713494536013e-14,1.256523371606593e-12,,True
dependency_distance_mean,continue-explain,t-test,-7.932861985893945,2.191860453479844e-14,1.5781395265054876e-12,,True
syllables_per_token_median,human-explain,mannwhitneyu,14400.0,2.3955020503479233e-14,1.7247614762505049e-12,,True
sentence_length_median,human-create,mannwhitneyu,11311.0,4.6994095013913125e-14,3.383574841001745e-12,,True
duplicate_ngram_chr_fraction_9,explain-create,mannwhitneyu,25785.5,7.99303915430539e-14,5.754988191099881e-12,,True
rix,continue-explain,t-test,-7.745174249191228,7.998544683270879e-14,5.758952171955033e-12,,True
token_length_mean,human-continue,t-test,-7.722840478776304,9.317021270751751e-14,6.708255314941261e-12,,True
first_order_coherence,human-explain,mannwhitneyu,11495.0,1.8961104770912482e-13,1.3651995435056986e-11,,True
proportion_unique_tokens,continue-create,t-test,-7.6173253088205835,1.9076976980347004e-13,1.3735423425849844e-11,,True
TTR,continue-explain,mannwhitneyu,60478.5,3.091096566501824e-13,2.225589527881313e-11,,True
syllables_per_token_median,human-create,mannwhitneyu,14600.0,3.7492761175e-13,2.6994788046000002e-11,,True
flesch_reading_ease,human-continue,t-test,7.485150046232008,4.63505565485319e-13,3.337240071494297e-11,,True
dependency_distance_mean,human-explain,t-test,-7.405311595257615,7.880992440839742e-13,5.6743145574046145e-11,,True
duplicate_ngram_chr_fraction_10,continue-explain,mannwhitneyu,15076.0,1.1305849526904274e-12,8.140211659371078e-11,,True
token_length_std,human-explain,t-test,-7.255390169521487,2.1115778691216912e-12,1.5203360657676178e-10,,True
sentence_length_median,continue-explain,mannwhitneyu,12006.0,3.562322209887654e-12,2.564871991119111e-10,,True
sentence_length_mean,human-continue,t-test,-7.152614462257437,4.114595546739861e-12,2.9625087936526996e-10,,True
n_tokens,human-continue,mannwhitneyu,12022.5,5.207924307355032e-12,3.749705501295623e-10,,True
pos_prop_PRON,human-explain,mannwhitneyu,27906.0,8.040447806376143e-12,5.789122420590823e-10,,True
connectives,continue-explain,t-test,7.04630078926943,8.143488722875256e-12,5.863311880470184e-10,,True
doc_length,human-create,t-test,-6.953577924528969,1.4679127382490986e-11,1.056897171539351e-09,,True
connectives,human-continue,mannwhitneyu,12253.0,1.9936193159171813e-11,1.4354059074603705e-09,,True
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,14679.0,2.2623941919486497e-11,1.6289238182030277e-09,,True
syllables_per_token_mean,human-continue,t-test,-6.801907031553316,3.800149955980237e-11,2.7361079683057706e-09,,True
syllables_per_token_median,human-continue,mannwhitneyu,14970.0,3.88676765271945e-11,2.798472709958004e-09,,True
token_length_median,human-continue,mannwhitneyu,14384.0,4.593208894722487e-11,3.3071104042001906e-09,,True
entropy,human-explain,t-test,6.737217177761593,5.6742459501528175e-11,4.085457084110028e-09,,True
rix,explain-create,t-test,6.720051852503282,6.308066319193826e-11,4.541807749819555e-09,,True
proportion_unique_tokens,human-create,t-test,-6.707139549408933,6.830169312671442e-11,4.917721905123438e-09,,True
pos_prop_ADV,human-explain,t-test,6.66897176920533,8.63417218263614e-11,6.21660397149802e-09,,True
duplicate_ngram_chr_fraction_10,explain-create,mannwhitneyu,24593.0,8.762731128600189e-11,6.309166412592136e-09,,True
pos_prop_NOUN,human-continue,t-test,-6.663368089689702,8.935688363725344e-11,6.433695621882247e-09,,True
lix,continue-explain,t-test,-6.5548499112052285,1.7295561976508672e-10,1.2452804623086243e-08,,True
pos_prop_AUX,continue-create,t-test,6.41083696596974,4.1018878552713054e-10,2.9533592557953398e-08,,True
per_word_perplexity,human-explain,mannwhitneyu,27117.0,7.489751770533528e-10,5.3926212747841396e-08,,True
flesch_kincaid_grade,continue-explain,t-test,-6.266776347241482,9.5879834910362e-10,6.903348113546065e-08,,True
token_length_std,human-create,t-test,-6.255384887516495,1.0247278539017995e-09,7.378040548092956e-08,,True
pos_prop_PUNCT,continue-create,t-test,-6.25234304371499,1.0430707484544972e-09,7.51010938887238e-08,,True
pos_prop_PRON,explain-create,mannwhitneyu,13008.5,1.4771927025767559e-09,1.0635787458552643e-07,,True
prop_adjacent_dependency_relation_mean,continue-explain,t-test,-6.189364480594636,1.5037962474808822e-09,1.0827332981862352e-07,,True
Yules,human-explain,mannwhitneyu,32280.0,2.0848198896625438e-09,1.5010703205570316e-07,,True
pos_prop_ADV,continue-create,t-test,6.123054692994176,2.2035028203515073e-09,1.5865220306530852e-07,,True
sentence_length_mean,human-create,t-test,-6.06345198201308,3.0978723884170777e-09,2.230468119660296e-07,,True
first_order_coherence,human-continue,mannwhitneyu,13159.0,3.285537042056842e-09,2.3655866702809262e-07,,True
pos_prop_ADJ,explain-create,t-test,-6.0458653575096255,3.4237480147101214e-09,2.4650985705912874e-07,,True
flesch_reading_ease,continue-explain,t-test,6.0263345166693805,3.824954758108319e-09,2.7539674258379896e-07,,True
gunning_fog,continue-explain,t-test,-6.002592219691194,4.3748525607008266e-09,3.1498938437045953e-07,,True
perplexity,human-explain,mannwhitneyu,26780.0,4.521363604609969e-09,3.255381795319178e-07,,True
second_order_coherence,human-continue,mannwhitneyu,13270.0,5.862036916034989e-09,4.220666579545192e-07,,True
duplicate_ngram_chr_fraction_10,human-explain,mannwhitneyu,15780.0,6.836436957158466e-09,4.922234609154096e-07,,True
n_stop_words,human-continue,mannwhitneyu,13318.5,7.518937450103121e-09,5.413634964074247e-07,,True
alpha_ratio,continue-create,mannwhitneyu,26659.0,8.449340091542187e-09,6.083524865910374e-07,,True
automated_readability_index,continue-explain,t-test,-5.859858954232432,9.724075160621429e-09,7.001334115647429e-07,,True
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,26620.0,1.0312787559378166e-08,7.425207042752279e-07,,True
pos_prop_SCONJ,explain-create,t-test,5.820410641692861,1.2093623414168642e-08,8.707408858201423e-07,,True
first_order_coherence,continue-create,t-test,5.746688560342438,1.8121330577831917e-08,1.304735801603898e-06,,True
alpha_ratio,continue-explain,mannwhitneyu,26503.5,1.8578492963716852e-08,1.3376514933876133e-06,,True
second_order_coherence,continue-create,t-test,5.69363242688615,2.4181814840258157e-08,1.7410906684985873e-06,,True
n_unique_tokens,continue-create,t-test,-5.685795554531121,2.5230060609831522e-08,1.8165643639078695e-06,,True
connectives_cap,continue-explain,mannwhitneyu,26329.5,3.577017033506364e-08,2.575452264124582e-06,,True
pos_prop_CCONJ,human-explain,t-test,-5.450925857722786,8.806690620228251e-08,6.340817246564341e-06,,True
sentence_length_std,explain-create,mannwhitneyu,13852.0,1.053479993412453e-07,7.585055952569661e-06,,True
syllables_per_token_std,continue-explain,t-test,-5.254989755691533,2.418781159852792e-07,1.7415224350940103e-05,,True
syllables_per_token_std,human-explain,t-test,-5.224588995231707,2.821716302268828e-07,2.031635737633556e-05,,True
pos_prop_ADV,explain-create,t-test,-5.13044660224162,4.5262476489095754e-07,3.258898307214894e-05,,True
prop_adjacent_dependency_relation_std,human-create,mannwhitneyu,25717.0,7.635619379318893e-07,5.4976459531096033e-05,,True
top_ngram_chr_fraction_3,continue-explain,mannwhitneyu,14477.0,7.666181869751362e-07,5.519650946220981e-05,,True
doc_length,human-continue,mannwhitneyu,14299.5,8.212049659566279e-07,5.912675754887721e-05,,True
pos_prop_PUNCT,continue-explain,mannwhitneyu,25682.5,8.895298814512307e-07,6.404615146448862e-05,,True
prop_adjacent_dependency_relation_std,explain-create,mannwhitneyu,14428.0,1.4425027468197258e-06,0.00010386019777102026,,True
pos_prop_AUX,human-create,t-test,4.862058429964677,1.6753025208830176e-06,0.00012062178150357726,,True
sentence_length_std,continue-explain,mannwhitneyu,25521.0,1.7977128650904448e-06,0.00012943532628651203,,True
MTLD,continue-explain,mannwhitneyu,55133.0,1.8191253067751524e-06,0.00013097702208781097,,True
pos_prop_PART,continue-create,t-test,4.747686379947549,2.8753947653326315e-06,0.00020702842310394947,,True
pos_prop_DET,human-explain,t-test,-4.61219014197301,5.378928169422132e-06,0.0003872828281983935,,True
top_ngram_chr_fraction_2,explain-create,mannwhitneyu,25256.5,5.463589567901987e-06,0.00039337844888894305,,True
gunning_fog,explain-create,t-test,4.600290022165787,5.679043583504488e-06,0.0004088911380123231,,True
top_ngram_chr_fraction_3,explain-create,mannwhitneyu,25039.0,5.925752757966248e-06,0.00042665419857356986,,True
connectives_cap,explain-create,mannwhitneyu,14843.0,7.00837211247454e-06,0.0005046027920981669,,True
lix,explain-create,t-test,4.5251543783195265,7.979859680922513e-06,0.000574549897026421,,True
flesch_kincaid_grade,explain-create,t-test,4.520872135780052,8.134934367327339e-06,0.0005857152744475684,,True
pos_prop_NOUN,continue-explain,t-test,-4.515374409563102,8.338268804921156e-06,0.0006003553539543232,,True
prop_adjacent_dependency_relation_std,continue-explain,mannwhitneyu,25115.0,9.699746677444067e-06,0.0006983817607759728,,True
pos_prop_PROPN,explain-create,mannwhitneyu,25017.5,1.4285290875288751e-05,0.00102854094302079,,True
pos_prop_AUX,continue-explain,t-test,4.3362800456559905,1.8384968496429033e-05,0.0013237177317428903,,True
connectives,continue-create,mannwhitneyu,24919.0,2.0508005609547655e-05,0.0014765764038874312,,True
pos_prop_ADJ,continue-create,t-test,-4.310426577008825,2.0562973420235243e-05,0.0014805340862569375,,True
top_ngram_chr_fraction_2,human-create,mannwhitneyu,24919.0,2.097676550125969e-05,0.0015103271160906977,,True
n_stop_words,human-explain,mannwhitneyu,24880.5,2.4309802198479702e-05,0.0017503057582905386,,True
n_unique_tokens,human-explain,mannwhitneyu,24873.5,2.4966408387840622e-05,0.0017975814039245248,,True
n_stop_words,human-create,mannwhitneyu,15180.5,3.068520040667897e-05,0.002209334429280886,,True
token_length_std,continue-explain,t-test,-4.138538851427742,4.268194353152841e-05,0.003073099934270045,,True
pos_prop_PRON,continue-create,mannwhitneyu,24721.5,4.438005499245877e-05,0.0031953639594570317,,True
pos_prop_NOUN,continue-create,t-test,-4.051289396862934,6.12558387135389e-05,0.004410420387374801,,True
automated_readability_index,explain-create,t-test,4.023633718889925,6.8596970803055e-05,0.00493898189781996,,True
flesch_reading_ease,explain-create,t-test,-3.972706922566008,8.435260861582948e-05,0.006073387820339723,,True
syllables_per_token_mean,continue-explain,t-test,-3.8948839336898966,0.00011520967551539315,0.008295096637108307,,True
shannon,continue-explain,mannwhitneyu,15544.0,0.0001163166721532948,0.008374800395037225,,True
pos_prop_SCONJ,continue-create,t-test,3.8567825876962516,0.00013395777047096088,0.009644959473909184,,True
pos_prop_DET,human-create,t-test,-3.827404884695809,0.000150346068750829,0.010824916950059688,,False
syllables_per_token_std,human-create,t-test,-3.7620404661747746,0.00019385698677038983,0.013957703047468068,,False
oov_ratio,continue-create,mannwhitneyu,15711.5,0.0002081714226494314,0.01498834243075906,,False
top_ngram_chr_fraction_2,human-continue,mannwhitneyu,24287.5,0.00020888702805514194,0.01503986601997022,,False
mean_word_length,continue-explain,t-test,-3.6924343884501076,0.00025310962638508015,0.01822389309972577,,False
syllables_per_token_std,continue-create,t-test,-3.62193014722611,0.00033022633730402405,0.02377629628588973,,False
prop_adjacent_dependency_relation_mean,continue-create,t-test,3.6111683650726385,0.0003437801758803723,0.024752172663386807,,False
pos_prop_CCONJ,explain-create,t-test,-3.6058844120817843,0.00035062460123155446,0.02524497128867192,,False
top_ngram_chr_fraction_2,continue-explain,mannwhitneyu,15887.5,0.00037560844901753776,0.02704380832926272,,False
connectives_cap,human-continue,mannwhitneyu,15976.0,0.0004663044297502465,0.03357391894201775,,False
coleman_liau_index,continue-explain,t-test,-3.4513018750897544,0.0006176492778113774,0.04447074800241917,,False
token_length_std,human-continue,t-test,-3.440860878151724,0.0006412563148003602,0.046170454665625936,,False
simpson,continue-explain,t-test,3.4140724177180912,0.0007057341483433387,0.050812858680720385,,False
top_ngram_chr_fraction_3,human-continue,mannwhitneyu,23681.0,0.0008147202076114775,0.05865985494802638,,False
sentence_length_std,human-explain,mannwhitneyu,23841.0,0.0008943208532573744,0.06439110143453096,,False
pos_prop_AUX,human-explain,t-test,3.3420859547189496,0.0009101949547103396,0.06553403673914444,,False
top_ngram_chr_fraction_4,continue-explain,mannwhitneyu,17452.0,0.000938282431364227,0.06755633505822435,,False
connectives,human-create,mannwhitneyu,16206.0,0.001022723084667067,0.07363606209602883,,False
duplicate_ngram_chr_fraction_5,human-create,mannwhitneyu,23211.5,0.0011665917491698347,0.0839946059402281,,False
n_characters,human-explain,mannwhitneyu,16339.5,0.0015470760352341638,0.1113894745368598,,False
pos_prop_DET,continue-explain,t-test,-3.1852523044536456,0.0015602105880878749,0.11233516234232699,,False
pos_prop_VERB,human-continue,t-test,-3.1607466042987813,0.0016940475082333154,0.12197142059279871,,False
token_length_std,continue-create,t-test,-3.135362404466101,0.00184379603081954,0.13275331421900688,,False
pos_prop_PRON,human-create,mannwhitneyu,23571.0,0.0020131390841890895,0.14494601406161445,,False
duplicate_ngram_chr_fraction_5,human-continue,mannwhitneyu,23031.0,0.00222881065436234,0.16047436711408847,,False
pos_prop_VERB,continue-explain,t-test,3.0441588024546093,0.0024882875050182417,0.1791567003613134,,False
top_ngram_chr_fraction_3,human-create,mannwhitneyu,23283.0,0.002682792612434932,0.1931610680953151,,False
pos_prop_VERB,continue-create,t-test,3.0023982990617277,0.0028475611504707138,0.2050244028338914,,False
token_length_mean,continue-create,t-test,-2.989312039275986,0.0029695683495738444,0.2138089211693168,,False
