feature,persona,test,t-statistic,pvalue,bon,bh,reject
pos_prop_NOUN,human-asmachine,t-test,-6.02499248406208,3.91606068303645e-09,2.819563691786244e-07,0.0012529630061840556,True
n_tokens,human-ashuman,mannwhitneyu,12711.0,6.956985858629834e-09,5.009029818213481e-07,0.000282592391823376,True
pos_prop_VERB,human-asmachine,t-test,-5.894969753931272,8.119262629612393e-09,5.845869093320923e-07,0.0030929119760195593,True
syllables_per_token_median,human-ashuman,mannwhitneyu,15292.0,8.495901791544986e-09,6.117049289912389e-07,0.0005731868531211556,True
top_ngram_chr_fraction_3,human-ashuman,mannwhitneyu,25258.0,2.732324596595182e-08,1.967273709548531e-06,0.0005810147546932611,True
proportion_unique_tokens,human-asmachine,t-test,-5.346441404885051,1.5306149451903332e-07,1.10204276053704e-05,0.015341671210032307,True
n_tokens,human-asmachine,mannwhitneyu,13374.5,1.9884688589093502e-07,1.431697578414732e-05,0.016489375997359626,True
connectives,human-asmachine,mannwhitneyu,13391.5,2.105159361754456e-07,1.5157147404632084e-05,0.022322373290899023,True
top_ngram_chr_fraction_3,human-asmachine,mannwhitneyu,24875.0,2.328078492735553e-07,1.676216514769598e-05,0.02214949441757664,True
duplicate_ngram_chr_fraction_5,human-asmachine,mannwhitneyu,24489.0,3.548961834017899e-07,2.5552525204928876e-05,0.03890975152230873,True
token_length_mean,human-asmachine,mannwhitneyu,13584.0,5.343593625858774e-07,3.8473874106183176e-05,0.04688375216150768,True
n_stop_words,human-ashuman,mannwhitneyu,13664.5,7.735602775043927e-07,5.569633998031627e-05,0.01873648113114306,True
pos_prop_NOUN,human-ashuman,t-test,-4.938332053860498,1.1706541536965742e-06,8.428709906615334e-05,0.021158867362431447,True
connectives,human-ashuman,t-test,-4.936309989153679,1.1821280915230304e-06,8.511322258965818e-05,0.021726837862659575,True
coleman_liau_index,human-asmachine,mannwhitneyu,13912.0,2.3454687423492323e-06,0.00016887374944914472,0.10526523285250333,True
sentence_length_std,human-asmachine,t-test,4.778131368048829,2.5097864647724027e-06,0.000180704625463613,0.10445018575509424,True
proportion_unique_tokens,human-ashuman,t-test,-4.604201156766731,5.611729133350582e-06,0.00040404449760124195,0.05847024721857623,True
duplicate_ngram_chr_fraction_6,human-ashuman,mannwhitneyu,23017.5,7.962345751840789e-06,0.0005732888941325368,0.0784981269503099,True
connectives_cap,human-asmachine,mannwhitneyu,14439.0,1.8855581276971287e-05,0.0013576018519419327,0.17335923977627749,True
second_order_coherence,human-ashuman,t-test,-4.31503938480319,2.0251031431419946e-05,0.0014580742630622362,0.1110959177990483,True
top_ngram_chr_fraction_2,human-asmachine,mannwhitneyu,23961.0,2.2650685593478265e-05,0.001630849362730435,0.2161340501039796,True
syllables_per_token_mean,human-asmachine,mannwhitneyu,14458.0,2.2921952925683013e-05,0.001650380610649177,0.22829925172927726,True
duplicate_ngram_chr_fraction_6,human-asmachine,mannwhitneyu,22781.5,2.796004348844947e-05,0.002013123131168362,0.2461506858267285,True
first_order_coherence,human-ashuman,mannwhitneyu,14535.0,3.104039339563362e-05,0.002234908324485621,0.2739043120295446,True
top_ngram_chr_fraction_2,human-ashuman,mannwhitneyu,23854.5,3.4418394898952915e-05,0.00247812443272461,0.27430508276534477,True
pos_prop_ADV,human-ashuman,mannwhitneyu,14606.5,4.0967636885018725e-05,0.002949669855721348,0.33878573298634534,True
pos_prop_DET,human-ashuman,t-test,-4.096237248464367,5.108901139641101e-05,0.0036784088205415923,0.3835366075462603,True
oov_ratio,human-ashuman,mannwhitneyu,23725.0,5.658487062513172e-05,0.004074110685009484,0.3946724040807555,True
token_length_mean,human-ashuman,mannwhitneyu,14770.0,7.615598356319213e-05,0.005483230816549833,0.6909181749117355,True
coleman_liau_index,human-ashuman,mannwhitneyu,14843.0,9.978938391692462e-05,0.0071848356420185725,0.8022341328030396,True
sentence_length_std,human-ashuman,mannwhitneyu,23510.0,0.0001255966185881671,0.009042956538348032,0.9537632070428215,True
dependency_distance_mean,human-ashuman,t-test,3.865122579281129,0.0001300248762310491,0.009361791088635536,0.9515292069793602,True
dependency_distance_mean,ashuman-asmachine,t-test,3.857622105139701,0.00013392668399052983,0.009642721247318149,1.0534596768397495,True
connectives_cap,human-ashuman,mannwhitneyu,15150.5,0.00027067156952943457,0.01948835300611929,0.9622490638077771,False
duplicate_ngram_chr_fraction_7,human-ashuman,mannwhitneyu,21742.0,0.00028243772797589085,0.020335516414264142,1.0868136318619008,False
pos_prop_AUX,human-asmachine,t-test,-3.5332732653531083,0.0004596395347286736,0.0330940465004645,,False
duplicate_ngram_chr_fraction_7,human-asmachine,mannwhitneyu,21623.0,0.000539470183218135,0.03884185319170572,,False
n_stop_words,human-asmachine,mannwhitneyu,15491.0,0.000921336160278551,0.06633620354005568,,False
duplicate_ngram_chr_fraction_8,human-asmachine,mannwhitneyu,21024.0,0.0014175846556756314,0.10206609520864546,,False
syllables_per_token_mean,human-ashuman,mannwhitneyu,15670.0,0.001611570934555999,0.11603310728803193,,False
pos_prop_AUX,human-ashuman,t-test,-3.163382548762744,0.001681666427742842,0.12107998279748464,,False
duplicate_ngram_chr_fraction_8,human-ashuman,mannwhitneyu,20996.0,0.0019073046827890324,0.13732593716081035,,False
doc_length,human-ashuman,mannwhitneyu,15735.5,0.0019651033048179857,0.14148743794689497,,False
pos_prop_PRON,human-ashuman,mannwhitneyu,15829.0,0.0025948894742766383,0.18683204214791796,,False
prop_adjacent_dependency_relation_mean,ashuman-asmachine,t-test,-2.9277144834268958,0.0036148179472206394,0.260266892199886,,False
second_order_coherence,ashuman-asmachine,mannwhitneyu,22427.0,0.004112453716078805,0.29609666755767394,,False
lix,human-asmachine,mannwhitneyu,16139.0,0.00622525917234483,0.44821866040882774,,False
first_order_coherence,ashuman-asmachine,mannwhitneyu,22232.0,0.007027140774792905,0.5059541357850892,,False
flesch_reading_ease,human-asmachine,mannwhitneyu,22201.0,0.007632294125139556,0.549525177010048,,False
symbol_to_word_ratio_#,human-ashuman,t-test,2.68015143804936,0.007670835605016154,0.5523001635611631,,False
symbol_to_word_ratio_#,human-asmachine,t-test,2.68015143804936,0.007670835605016154,0.5523001635611631,,False
pos_prop_DET,human-asmachine,t-test,-2.6460352537781313,0.008473707109754251,0.6101069119023061,,False
duplicate_ngram_chr_fraction_10,human-ashuman,mannwhitneyu,20094.0,0.010929613993166786,0.7869322075080086,,False
doc_length,human-asmachine,mannwhitneyu,16382.5,0.011781252570196707,0.8482501850541628,,False
n_sentences,human-asmachine,mannwhitneyu,16392.5,0.011997642809520679,0.8638302822854889,,False
duplicate_ngram_chr_fraction_9,human-ashuman,mannwhitneyu,20300.0,0.012636545785896559,0.9098312965845522,,False
prop_adjacent_dependency_relation_std,human-ashuman,mannwhitneyu,21986.0,0.013277512027180851,0.9559808659570213,,False
lix,human-ashuman,mannwhitneyu,16603.0,0.020232813896324184,1.0,,False
gunning_fog,human-asmachine,mannwhitneyu,16631.0,0.02161652862350485,1.0,,False
n_stop_words,ashuman-asmachine,mannwhitneyu,21711.5,0.02564065728038564,1.0,,False
automated_readability_index,human-asmachine,mannwhitneyu,16722.0,0.026697692203080763,1.0,,False
pos_prop_ADV,ashuman-asmachine,t-test,2.2145157132363096,0.02737084673887905,1.0,,False
sentence_length_mean,ashuman-asmachine,t-test,2.201108042166208,0.028313648833039266,1.0,,False
oov_ratio,human-asmachine,mannwhitneyu,21637.5,0.030346482323512006,1.0,,False
alpha_ratio,ashuman-asmachine,mannwhitneyu,21617.5,0.03173686014982268,1.0,,False
automated_readability_index,human-ashuman,mannwhitneyu,16813.0,0.03277898773086,1.0,,False
n_sentences,human-ashuman,mannwhitneyu,16884.0,0.038168078045459485,1.0,,False
flesch_kincaid_grade,human-asmachine,mannwhitneyu,16932.0,0.04249014745998968,1.0,,False
sentence_length_median,human-ashuman,t-test,-1.946336780148622,0.05233208463353994,1.0,,False
gunning_fog,human-ashuman,mannwhitneyu,17040.0,0.053309959889999245,1.0,,False
per_word_perplexity,ashuman-asmachine,mannwhitneyu,21370.0,0.05397310424222718,1.0,,False
perplexity,ashuman-asmachine,mannwhitneyu,21346.0,0.05669491224128725,1.0,,False
entropy,ashuman-asmachine,mannwhitneyu,21346.0,0.05669491224128725,1.0,,False
sentence_length_median,ashuman-asmachine,t-test,1.9036031141459349,0.05769775940303745,1.0,,False
duplicate_line_chr_fraction,human-asmachine,t-test,-1.869114424580416,0.062356179223653885,1.0,,False
oov_ratio,ashuman-asmachine,mannwhitneyu,17134.5,0.06458029040491564,1.0,,False
type_token_ratio,human-asmachine,t-test,-1.8450326533226042,0.06579077053281458,1.0,,False
duplicate_ngram_chr_fraction_10,human-asmachine,mannwhitneyu,19892.0,0.0667320631213102,1.0,,False
flesch_kincaid_grade,human-ashuman,mannwhitneyu,17225.0,0.07714994291600577,1.0,,False
pos_prop_PRON,ashuman-asmachine,mannwhitneyu,21187.5,0.077673218960318,1.0,,False
flesch_reading_ease,human-ashuman,mannwhitneyu,21165.0,0.08110892808169526,1.0,,False
sentence_length_std,ashuman-asmachine,t-test,-1.7461203931481595,0.081577406302675,1.0,,False
pos_prop_PRON,human-asmachine,mannwhitneyu,17322.0,0.09276491615471939,1.0,,False
duplicate_ngram_chr_fraction_9,human-asmachine,mannwhitneyu,19987.0,0.09485349316697789,1.0,,False
duplicate_line_chr_fraction,human-ashuman,t-test,-1.6717598600627586,0.09537377000353132,1.0,,False
pos_prop_DET,ashuman-asmachine,t-test,1.610680051472975,0.10805848931810914,1.0,,False
per_word_perplexity,human-asmachine,mannwhitneyu,20962.0,0.11798059373663328,1.0,,False
pos_prop_NOUN,ashuman-asmachine,t-test,-1.4809400306065748,0.13942997596426418,1.0,,False
pos_prop_ADV,human-asmachine,t-test,-1.4795608259936117,0.13979777038838956,1.0,,False
prop_adjacent_dependency_relation_std,ashuman-asmachine,mannwhitneyu,17585.0,0.14803277015498242,1.0,,False
prop_adjacent_dependency_relation_std,human-asmachine,mannwhitneyu,20811.0,0.15309495215698554,1.0,,False
pos_prop_ADP,human-asmachine,t-test,1.3914479527940142,0.16488279291558913,1.0,,False
sentence_length_mean,human-asmachine,t-test,1.3394807620854223,0.18119425484467513,1.0,,False
pos_prop_ADP,human-ashuman,t-test,1.312144584243774,0.19024311629575766,1.0,,False
proportion_bullet_points,human-asmachine,t-test,-1.3085869055437622,0.1914449337627959,1.0,,False
n_unique_tokens,ashuman-asmachine,t-test,1.2742154321766455,0.2033458268101279,1.0,,False
proportion_bullet_points,human-ashuman,t-test,-1.2683537520797905,0.20542823402215848,1.0,,False
flesch_reading_ease,ashuman-asmachine,mannwhitneyu,20622.0,0.207602859356514,1.0,,False
syllables_per_token_std,human-ashuman,mannwhitneyu,20616.0,0.20953860489019394,1.0,,False
n_tokens,ashuman-asmachine,mannwhitneyu,20608.5,0.21196019039704195,1.0,,False
first_order_coherence,human-asmachine,mannwhitneyu,17810.0,0.21279383449488998,1.0,,False
syllables_per_token_mean,ashuman-asmachine,mannwhitneyu,17822.0,0.21674809458836508,1.0,,False
perplexity,human-asmachine,mannwhitneyu,20525.0,0.2405130062553379,1.0,,False
entropy,human-asmachine,mannwhitneyu,20525.0,0.2405130062553379,1.0,,False
token_length_mean,ashuman-asmachine,mannwhitneyu,17909.5,0.24718566512134632,1.0,,False
type_token_ratio,ashuman-asmachine,t-test,-1.1461646868485862,0.25242977377072473,1.0,,False
token_length_std,ashuman-asmachine,mannwhitneyu,17952.0,0.2630028444062381,1.0,,False
rix,human-ashuman,t-test,-1.1197721239586536,0.26350001454493527,1.0,,False
mean_word_length,ashuman-asmachine,mannwhitneyu,18031.0,0.29422845605406833,1.0,,False
type_token_ratio,human-ashuman,t-test,-1.0300324241754428,0.3036331476407894,1.0,,False
pos_prop_ADJ,ashuman-asmachine,t-test,-1.0283795029363902,0.304408716202592,1.0,,False
rix,human-asmachine,t-test,-1.021458793670039,0.307670315027214,1.0,,False
doc_length,ashuman-asmachine,mannwhitneyu,20352.5,0.30775716477767145,1.0,,False
connectives,ashuman-asmachine,t-test,1.0107334436026747,0.31277068173740286,1.0,,False
proportion_ellipsis,human-ashuman,t-test,-1.0,0.3179305477317197,1.0,,False
proportion_ellipsis,ashuman-asmachine,t-test,1.0,0.3179305477317197,1.0,,False
coleman_liau_index,ashuman-asmachine,mannwhitneyu,18107.0,0.3265266686138324,1.0,,False
shannon_entropy,human-asmachine,t-test,0.9779497802824769,0.3287053901279501,1.0,,False
n_sentences,ashuman-asmachine,mannwhitneyu,18120.5,0.3316436337749843,1.0,,False
token_length_median,ashuman-asmachine,mannwhitneyu,18261.0,0.33678373298400754,1.0,,False
connectives_cap,ashuman-asmachine,mannwhitneyu,18187.0,0.3592775694895727,1.0,,False
duplicate_ngram_chr_fraction_9,ashuman-asmachine,mannwhitneyu,18898.0,0.37373014483781053,1.0,,False
pos_prop_CCONJ,ashuman-asmachine,mannwhitneyu,18214.5,0.37599729610100807,1.0,,False
second_order_coherence,human-asmachine,t-test,-0.8777510936078866,0.3806192117940591,1.0,,False
syllables_per_token_median,ashuman-asmachine,mannwhitneyu,18914.0,0.39884675514557677,1.0,,False
duplicate_ngram_chr_fraction_10,ashuman-asmachine,mannwhitneyu,19008.0,0.4029243247429958,1.0,,False
proportion_unique_tokens,ashuman-asmachine,t-test,-0.8282844676486986,0.4080160000183952,1.0,,False
top_ngram_chr_fraction_2,ashuman-asmachine,mannwhitneyu,18305.0,0.4210446116889244,1.0,,False
duplicate_ngram_chr_fraction_5,ashuman-asmachine,mannwhitneyu,18466.0,0.4287899289830186,1.0,,False
sentence_length_median,human-asmachine,t-test,-0.7893023473371293,0.430414896617793,1.0,,False
pos_prop_SCONJ,ashuman-asmachine,t-test,0.774907823396157,0.43886369277733484,1.0,,False
top_ngram_chr_fraction_3,ashuman-asmachine,mannwhitneyu,18445.0,0.4610752237443628,1.0,,False
syllables_per_token_std,ashuman-asmachine,mannwhitneyu,18382.0,0.46175386188657674,1.0,,False
syllables_per_token_std,human-asmachine,mannwhitneyu,19999.0,0.4809607123075821,1.0,,False
lix,ashuman-asmachine,mannwhitneyu,18428.0,0.48708579745363834,1.0,,False
gunning_fog,ashuman-asmachine,mannwhitneyu,18488.0,0.5212243458717534,1.0,,False
shannon_entropy,ashuman-asmachine,t-test,0.6278440155381801,0.5304735767595459,1.0,,False
pos_prop_VERB,ashuman-asmachine,t-test,0.625155120547558,0.5322348599783553,1.0,,False
pos_prop_PART,ashuman-asmachine,mannwhitneyu,19872.0,0.5541622962132118,1.0,,False
token_length_std,human-asmachine,mannwhitneyu,18546.0,0.5553581087164342,1.0,,False
per_word_perplexity,human-ashuman,mannwhitneyu,19852.0,0.5661690599971165,1.0,,False
simpson_diversity,ashuman-asmachine,t-test,-0.5155933069243201,0.6064306316631087,1.0,,False
flesch_kincaid_grade,ashuman-asmachine,mannwhitneyu,18697.0,0.6490168021665124,1.0,,False
simpson_diversity,human-ashuman,t-test,0.4284934689017461,0.668528444002533,1.0,,False
pos_prop_AUX,ashuman-asmachine,t-test,-0.38701315268948927,0.6989575638188763,1.0,,False
pos_prop_PUNCT,ashuman-asmachine,mannwhitneyu,18818.5,0.7287361224016933,1.0,,False
yules_k,ashuman-asmachine,t-test,-0.2592484737414572,0.795580318091512,1.0,,False
automated_readability_index,ashuman-asmachine,mannwhitneyu,18934.0,0.8073588022873963,1.0,,False
token_length_std,human-ashuman,mannwhitneyu,19481.0,0.8080493837446127,1.0,,False
sentence_length_mean,human-ashuman,t-test,0.22850636775797006,0.8193723726766713,1.0,,False
n_characters,ashuman-asmachine,mannwhitneyu,18954.5,0.8215442838129395,1.0,,False
dependency_distance_std,ashuman-asmachine,mannwhitneyu,18975.0,0.8357897637350478,1.0,,False
rix,ashuman-asmachine,t-test,0.20031931161925107,0.8413352762858498,1.0,,False
entropy,human-ashuman,mannwhitneyu,19413.0,0.8553325011624685,1.0,,False
perplexity,human-ashuman,mannwhitneyu,19413.0,0.8553325011624685,1.0,,False
duplicate_ngram_chr_fraction_6,ashuman-asmachine,mannwhitneyu,19081.5,0.8596149460063611,1.0,,False
pos_prop_ADP,ashuman-asmachine,t-test,0.16089088612110844,0.8722626478422454,1.0,,False
duplicate_ngram_chr_fraction_8,ashuman-asmachine,mannwhitneyu,19272.0,0.8790811411776434,1.0,,False
duplicate_ngram_chr_fraction_7,ashuman-asmachine,mannwhitneyu,19150.5,0.9170879844418949,1.0,,False
top_ngram_chr_fraction_4,ashuman-asmachine,mannwhitneyu,19267.0,0.9217772172347808,1.0,,False
simpson_diversity,human-asmachine,t-test,-0.03458804830719922,0.9724259273016902,1.0,,False
mtld,ashuman-asmachine,t-test,-0.032861521635336774,0.9738018286555014,1.0,,False
shannon_entropy,human-ashuman,mannwhitneyu,19181.0,0.9811511954308827,1.0,,False
duplicate_line_chr_fraction,ashuman-asmachine,mannwhitneyu,19206.0,0.9956433711010321,1.0,,False
proportion_bullet_points,ashuman-asmachine,mannwhitneyu,19207.5,1.0,1.0,,False
pos_prop_SCONJ,human-ashuman,t-test,,,,,False
pos_prop_SCONJ,human-asmachine,t-test,,,,,False
pos_prop_X,human-ashuman,t-test,,,,,False
pos_prop_X,human-asmachine,t-test,,,,,False
pos_prop_X,ashuman-asmachine,t-test,,,,,False
pos_prop_PART,human-ashuman,t-test,,,,,False
pos_prop_PART,human-asmachine,t-test,,,,,False
pos_prop_NUM,human-ashuman,t-test,,,,,False
pos_prop_NUM,human-asmachine,t-test,,,,,False
pos_prop_NUM,ashuman-asmachine,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-ashuman,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-asmachine,t-test,,,,,False
duplicate_paragraph_chr_fraction,ashuman-asmachine,t-test,,,,,False
proportion_ellipsis,human-asmachine,t-test,,,,,False
symbol_to_word_ratio_#,ashuman-asmachine,t-test,,,,,False
pos_prop_PROPN,human-ashuman,t-test,,,,,False
pos_prop_PROPN,human-asmachine,t-test,,,,,False
pos_prop_PROPN,ashuman-asmachine,t-test,,,,,False
pos_prop_SPACE,human-ashuman,t-test,,,,,False
pos_prop_SPACE,human-asmachine,t-test,,,,,False
pos_prop_SPACE,ashuman-asmachine,t-test,,,,,False
