feature,persona,test,t-statistic,pvalue,bon,bh,reject
prop_adjacent_dependency_relation_mean,human-create,mannwhitneyu,148948.0,3.1502613763811534e-83,2.2366855772306187e-81,1.1052835248799503e-21,True
gunning_fog,human-create,mannwhitneyu,149831.0,1.8931408271271135e-82,1.3441299872602505e-80,6.6322963409981486e-21,True
coleman_liau_index,human-create,mannwhitneyu,153272.0,1.8910468923928536e-79,1.342643293598926e-77,1.2339678504112097e-20,True
flesch_reading_ease,human-create,mannwhitneyu,510454.0,1.273691880911166e-77,9.043212354469279e-76,6.313704166568861e-20,True
rix,human-continue,mannwhitneyu,155602.5,1.8879346153011482e-77,1.3404335768638153e-75,8.842664719802539e-17,True
duplicate_ngram_chr_fraction_5,continue-explain,mannwhitneyu,168974.0,2.0164765200519756e-77,1.4316983292369027e-75,0.2850611786881814,True
pos_prop_ADJ,human-create,mannwhitneyu,155792.5,2.7409411785130736e-77,1.9460682367442823e-75,1.305188590411996e-15,True
flesch_reading_ease,human-explain,t-test,19.682948782331238,3.472603445247525e-75,2.4655484461257427e-73,6.177814806070712e-05,True
duplicate_ngram_chr_fraction_5,explain-create,mannwhitneyu,494161.5,1.994054230888182e-74,1.4157785039306094e-72,0.1760030996100325,True
gunning_fog,human-explain,mannwhitneyu,160169.0,1.3134827316001516e-73,9.325727394361076e-72,0.0003385992631956624,True
flesch_kincaid_grade,human-create,mannwhitneyu,162112.0,5.285595874041531e-72,3.752773070569487e-70,5.355607005154071e-07,True
token_length_mean,human-create,mannwhitneyu,163036.5,3.021882089623119e-71,2.1455362836324143e-69,1.1802531959987508e-06,True
top_ngram_chr_fraction_3,human-create,mannwhitneyu,498474.0,3.9213896169073856e-71,2.7841866280042436e-69,1.5885812294719824e-05,True
duplicate_ngram_chr_fraction_6,continue-explain,mannwhitneyu,192482.0,8.610236664091429e-71,6.113268031504915e-69,0.7586044905196617,True
top_ngram_chr_fraction_3,human-continue,mannwhitneyu,496710.0,1.6482373127616715e-69,1.1702484920607869e-67,0.0022835125065249155,True
duplicate_ngram_chr_fraction_5,human-continue,mannwhitneyu,488534.5,2.0646576984667682e-69,1.4659069659114054e-67,0.0028730250208758796,True
dependency_distance_std,human-create,mannwhitneyu,499188.0,2.600326728942991e-68,1.8462319775495235e-66,0.005535898548177375,True
gunning_fog,human-continue,mannwhitneyu,167292.0,8.183928484661284e-68,5.810589224109512e-66,0.008300013708885518,True
top_ngram_chr_fraction_2,human-explain,mannwhitneyu,497878.5,2.8696175035373253e-67,2.037428427511501e-65,0.04516360988380434,True
coleman_liau_index,human-explain,mannwhitneyu,168688.0,1.0475958949912546e-66,7.437930854437908e-65,0.04493310091975636,True
duplicate_ngram_chr_fraction_5,human-create,mannwhitneyu,485441.0,2.5676692630486163e-66,1.8230451767645176e-64,0.35525158689603037,True
coleman_liau_index,human-continue,mannwhitneyu,169354.0,3.508720922845944e-66,2.4911918552206204e-64,0.3696740860492095,True
pos_prop_VERB,human-continue,mannwhitneyu,170087.5,1.3208097382090753e-65,9.377749141284434e-64,0.38205682013757525,True
duplicate_ngram_chr_fraction_6,explain-create,mannwhitneyu,468038.5,3.205266842355962e-64,2.275739458072733e-62,0.9932458292312091,True
yules_k,explain-create,mannwhitneyu,228324.0,5.4005061616173975e-64,3.8343593747483524e-62,1.1015201567761175,True
flesch_kincaid_grade,human-explain,mannwhitneyu,173315.5,4.2063144756638233e-63,2.9864832777213147e-61,,True
dependency_distance_std,human-continue,mannwhitneyu,491293.0,3.783558646318388e-62,2.6863266388860553e-60,,True
flesch_reading_ease,human-continue,mannwhitneyu,490369.0,1.904224154170629e-61,1.3519991494611467e-59,,True
top_ngram_chr_fraction_4,human-create,mannwhitneyu,464050.5,2.7402818135829665e-61,1.9456000876439063e-59,,True
pos_prop_ADJ,human-continue,mannwhitneyu,176970.5,2.500123712942903e-60,1.775087836189461e-58,,True
top_ngram_chr_fraction_4,human-continue,mannwhitneyu,463268.5,4.98859472249373e-60,3.5419022529705484e-58,,True
duplicate_ngram_chr_fraction_7,continue-explain,mannwhitneyu,218545.0,1.176021657637545e-59,8.34975376922657e-58,,True
type_token_ratio,human-explain,mannwhitneyu,235762.0,2.98422440012675e-59,2.1187993240899925e-57,,True
token_length_mean,human-continue,mannwhitneyu,179250.5,1.247767160585211e-58,8.859146840154999e-57,,True
per_word_perplexity,human-create,mannwhitneyu,486555.0,1.3597706993328804e-58,9.654371965263451e-57,,True
pos_prop_NOUN,human-explain,t-test,-16.800612586485993,1.7709578650528435e-58,1.257380084187519e-56,,True
flesch_kincaid_grade,human-continue,mannwhitneyu,179631.0,2.3829578656346607e-58,1.6919000846006091e-56,,True
perplexity,human-create,mannwhitneyu,486149.0,2.711166489498269e-58,1.924928207543771e-56,,True
entropy,human-create,mannwhitneyu,486149.0,2.711166489498269e-58,1.924928207543771e-56,,True
token_length_mean,human-explain,mannwhitneyu,180508.0,1.0522260574923285e-57,7.470805008195532e-56,,True
pos_prop_VERB,human-explain,mannwhitneyu,180700.5,1.4560588980625123e-57,1.0338018176243837e-55,,True
pos_prop_NOUN,human-create,t-test,-16.574661430493443,5.675778283552841e-57,4.029802581322518e-55,,True
pos_prop_AUX,human-create,mannwhitneyu,483633.0,1.8739911833230597e-56,1.3305337401593724e-54,,True
pos_prop_VERB,human-create,mannwhitneyu,183280.0,1.0879976587036228e-55,7.724783376795721e-54,,True
duplicate_ngram_chr_fraction_7,explain-create,mannwhitneyu,443424.0,1.948300347727574e-54,1.3832932468865774e-52,,True
entropy,human-continue,mannwhitneyu,479406.0,1.9744840607279203e-53,1.4018836831168233e-51,,True
perplexity,human-continue,mannwhitneyu,479406.0,1.9744840607279203e-53,1.4018836831168233e-51,,True
per_word_perplexity,human-continue,mannwhitneyu,478531.0,8.137589159200594e-53,5.777688303032422e-51,,True
sentence_length_median,human-explain,mannwhitneyu,190236.5,6.889109875838017e-51,4.891268011844992e-49,,True
duplicate_ngram_chr_fraction_6,human-continue,mannwhitneyu,442161.0,3.3994560801928284e-47,2.4136138169369083e-45,,True
proportion_unique_tokens,continue-explain,mannwhitneyu,469200.0,1.7460649047224222e-46,1.2397060823529197e-44,,True
top_ngram_chr_fraction_4,human-explain,mannwhitneyu,448202.5,3.965391918863417e-46,2.815428262393026e-44,,True
sentence_length_median,human-create,mannwhitneyu,197492.0,5.313046884596744e-46,3.772263288063688e-44,,True
per_word_perplexity,human-explain,mannwhitneyu,467906.0,1.2227127652642915e-45,8.68126063337647e-44,,True
perplexity,human-explain,mannwhitneyu,467299.0,3.027395684989111e-45,2.1494509363422686e-43,,True
entropy,human-explain,mannwhitneyu,467299.0,3.027395684989111e-45,2.1494509363422686e-43,,True
duplicate_ngram_chr_fraction_8,continue-explain,mannwhitneyu,245676.0,6.873448256599858e-45,4.880148262185899e-43,,True
n_characters,human-create,mannwhitneyu,200022.0,2.655203708154961e-44,1.8851946327900224e-42,,True
pos_prop_NOUN,human-continue,t-test,-14.318814225803827,6.86122047102508e-44,4.871466534427807e-42,,True
n_unique_tokens,explain-create,mannwhitneyu,200750.0,7.705873293144036e-44,5.4711700381322655e-42,,True
type_token_ratio,continue-explain,mannwhitneyu,576242.0,1.4082463385279924e-43,9.998549003548746e-42,,True
sentence_length_mean,human-explain,mannwhitneyu,202174.5,6.182688459835747e-43,4.38970880648338e-41,,True
duplicate_ngram_chr_fraction_8,explain-create,mannwhitneyu,418583.0,7.790484769935778e-43,5.531244186654403e-41,,True
duplicate_ngram_chr_fraction_6,human-create,mannwhitneyu,435860.5,5.205379395199837e-41,3.6958193705918845e-39,,True
top_ngram_chr_fraction_3,human-explain,mannwhitneyu,456702.0,1.4144396357712411e-39,1.0042521413975813e-37,,True
second_order_coherence,human-explain,mannwhitneyu,207695.0,1.5715484224546665e-39,1.1157993799428131e-37,,True
n_unique_tokens,human-explain,mannwhitneyu,208714.5,6.422798581601693e-39,4.560186992937202e-37,,True
first_order_coherence,human-explain,mannwhitneyu,208940.0,8.794005512975472e-39,6.243743914212585e-37,,True
proportion_unique_tokens,human-explain,mannwhitneyu,209358.5,1.5628194515994708e-38,1.1096018106356242e-36,,True
n_characters,human-explain,mannwhitneyu,209522.0,1.9553299252107174e-38,1.3882842468996093e-36,,True
pos_prop_ADJ,human-explain,mannwhitneyu,209614.0,2.218017693445777e-38,1.5747925623465015e-36,,True
duplicate_ngram_chr_fraction_7,human-continue,mannwhitneyu,416244.0,6.534999720294801e-38,4.6398498014093084e-36,,True
pos_prop_ADV,human-continue,mannwhitneyu,214454.0,1.470926337835607e-35,1.0443576998632811e-33,,True
sentence_length_median,human-continue,mannwhitneyu,215593.5,5.766619106705762e-35,4.0942995657610915e-33,,True
sentence_length_mean,human-create,mannwhitneyu,216316.5,1.673599660851906e-34,1.1882557592048533e-32,,True
mtld,explain-create,mannwhitneyu,282714.0,1.2693010313127953e-33,9.012037322320846e-32,,True
n_sentences,human-explain,mannwhitneyu,447072.0,3.4922576607441116e-33,2.4795029391283194e-31,,True
duplicate_ngram_chr_fraction_7,human-create,mannwhitneyu,411416.0,8.736696913852054e-33,6.203054808834959e-31,,True
syllables_per_token_median,human-create,mannwhitneyu,236813.0,1.408145145991906e-31,9.997830536542534e-30,,True
n_characters,human-continue,mannwhitneyu,222300.0,3.1961069770521534e-31,2.269235953707029e-29,,True
pos_prop_ADP,continue-explain,t-test,-11.649329142610886,3.499717081801993e-30,2.4847991280794153e-28,,True
duplicate_ngram_chr_fraction_9,continue-explain,mannwhitneyu,274398.0,3.0982871777127694e-29,2.1997838961760664e-27,,True
dependency_distance_mean,continue-explain,mannwhitneyu,226496.0,5.056285400335832e-29,3.589962634238441e-27,,True
syllables_per_token_mean,human-create,mannwhitneyu,227048.5,9.708770227005026e-29,6.893226861173569e-27,,True
duplicate_ngram_chr_fraction_8,human-continue,mannwhitneyu,395035.0,1.2420406841137228e-28,8.818488857207432e-27,,True
prop_adjacent_dependency_relation_std,human-explain,mannwhitneyu,437825.0,3.072021673604577e-28,2.1811353882592496e-26,,True
duplicate_ngram_chr_fraction_9,explain-create,mannwhitneyu,390413.5,7.0091910144223765e-28,4.976525620239887e-26,,True
syllables_per_token_median,human-continue,mannwhitneyu,243031.0,1.049544902445893e-27,7.45176880736584e-26,,True
connectives,human-explain,mannwhitneyu,230245.5,3.572775362838875e-27,2.5366705076156014e-25,,True
pos_prop_AUX,human-explain,mannwhitneyu,435094.0,7.142398855951122e-27,5.071103187725296e-25,,True
duplicate_ngram_chr_fraction_8,human-create,mannwhitneyu,393315.5,9.314396802154057e-27,6.613221729529381e-25,,True
pos_prop_ADP,human-explain,t-test,-10.83596947615124,2.27128966606631e-26,1.61261566290708e-24,,True
sentence_length_mean,human-continue,mannwhitneyu,232212.0,3.672221213902599e-26,2.6072770618708454e-24,,True
yules_k,continue-explain,mannwhitneyu,538683.5,6.619108658941667e-26,4.699567147848584e-24,,True
second_order_coherence,human-continue,mannwhitneyu,236626.0,4.656862396818813e-24,3.306372301741357e-22,,True
first_order_coherence,human-continue,mannwhitneyu,236945.0,6.553941357320673e-24,4.653298363697678e-22,,True
n_sentences,human-create,mannwhitneyu,427393.0,3.119436074340791e-23,2.214799612781962e-21,,True
connectives,human-continue,mannwhitneyu,239305.0,7.337693502392226e-23,5.2097623866984804e-21,,True
syllables_per_token_mean,human-explain,mannwhitneyu,239977.0,1.5957656682697628e-22,1.1329936244715316e-20,,True
duplicate_ngram_chr_fraction_9,human-continue,mannwhitneyu,380292.0,1.7763957768485139e-22,1.2612410015624449e-20,,True
syllables_per_token_mean,human-continue,mannwhitneyu,240209.0,2.028899286534709e-22,1.4405184934396433e-20,,True
pos_prop_AUX,continue-create,mannwhitneyu,424913.0,4.320418968937141e-22,3.0674974679453703e-20,,True
prop_adjacent_dependency_relation_std,human-create,mannwhitneyu,424556.0,6.226949435943382e-22,4.421134099519801e-20,,True
duplicate_ngram_chr_fraction_10,explain-create,mannwhitneyu,376216.5,6.708862828390835e-22,4.763292608157493e-20,,True
syllables_per_token_median,human-explain,mannwhitneyu,254890.0,2.8945528611886947e-21,2.0551325314439732e-19,,True
duplicate_ngram_chr_fraction_9,human-create,mannwhitneyu,379149.0,3.8299176053651284e-21,2.719241499809241e-19,,True
duplicate_ngram_chr_fraction_10,continue-explain,mannwhitneyu,290355.5,5.775136278670374e-21,4.100346757855966e-19,,True
duplicate_ngram_chr_fraction_10,human-create,mannwhitneyu,374505.5,7.299528129193072e-21,5.182664971727081e-19,,True
n_unique_tokens,continue-explain,mannwhitneyu,421936.5,8.696284914285611e-21,6.174362289142784e-19,,True
pos_prop_ADV,human-create,mannwhitneyu,245420.0,3.823792664260014e-20,2.7148927916246102e-18,,True
duplicate_ngram_chr_fraction_10,human-continue,mannwhitneyu,373774.5,6.287813934092809e-20,4.464347893205894e-18,,True
second_order_coherence,human-create,mannwhitneyu,247646.0,3.274728013170556e-19,2.3250568893510948e-17,,True
first_order_coherence,human-create,mannwhitneyu,249222.0,1.4498208922192148e-18,1.0293728334756425e-16,,True
pos_prop_SCONJ,explain-create,mannwhitneyu,415522.0,4.0749901209872925e-18,2.8932429859009775e-16,,True
pos_prop_ADP,explain-create,t-test,8.66477090763778,1.0727569426354123e-17,7.616574292711427e-16,,True
n_sentences,human-continue,mannwhitneyu,412617.5,5.4799612348072077e-17,3.8907724767131174e-15,,True
pos_prop_ADV,human-explain,mannwhitneyu,256047.5,6.6676570972185925e-16,4.734036539025201e-14,,True
n_stop_words,human-create,mannwhitneyu,409531.0,8.456151430838284e-16,6.003867515895182e-14,,True
mtld,continue-create,mannwhitneyu,331741.5,8.887407486599393e-15,6.310059315485569e-13,,True
pos_prop_DET,human-continue,mannwhitneyu,403615.5,1.1204653968151505e-13,7.955304317387569e-12,,True
yules_k,continue-create,mannwhitneyu,336361.0,2.0393049298798637e-13,1.4479065002147032e-11,,True
prop_adjacent_dependency_relation_mean,explain-create,mannwhitneyu,402633.0,2.431240182321905e-13,1.7261805294485528e-11,,True
dependency_distance_mean,explain-create,mannwhitneyu,402470.0,2.761864035145929e-13,1.9609234649536094e-11,,True
pos_prop_CCONJ,continue-create,mannwhitneyu,401455.0,6.070108394381879e-13,4.3097769600111343e-11,,True
pos_prop_ADJ,explain-create,mannwhitneyu,265611.0,1.5295520604855152e-12,1.0859819629447158e-10,,True
n_stop_words,human-explain,mannwhitneyu,399799.5,2.138454917330113e-12,1.51830299130438e-10,,True
n_unique_tokens,continue-create,mannwhitneyu,266490.5,2.9583902947621502e-12,2.1004571092811265e-10,,True
pos_prop_PUNCT,continue-create,t-test,-6.717872250544816,2.5477395575129908e-11,1.8088950858342234e-09,,True
type_token_ratio,continue-create,mannwhitneyu,344103.0,2.6950251001585325e-11,1.913467821112558e-09,,True
pos_prop_ADV,continue-explain,mannwhitneyu,396062.0,3.303878291334743e-11,2.3457535868476678e-09,,True
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,394326.0,1.1186829274017456e-10,7.942648784552393e-09,,True
pos_prop_CCONJ,human-create,mannwhitneyu,393377.0,2.1492119128377004e-10,1.525940458114767e-08,,True
pos_prop_CCONJ,continue-explain,mannwhitneyu,393341.0,2.2026809000080366e-10,1.563903439005706e-08,,True
top_ngram_chr_fraction_2,explain-create,mannwhitneyu,392935.0,2.9034542689613415e-10,2.0614525309625526e-08,,True
pos_prop_CCONJ,human-explain,mannwhitneyu,392572.5,3.70995359936992e-10,2.6340670555526434e-08,,True
pos_prop_PRON,continue-explain,mannwhitneyu,392479.0,3.9511688824941454e-10,2.805329906570843e-08,,True
pos_prop_PRON,human-continue,mannwhitneyu,274776.0,1.002731036264297e-09,7.119390357476509e-08,,True
proportion_unique_tokens,continue-create,mannwhitneyu,274823.0,1.0342149713448893e-09,7.342926296548714e-08,,True
connectives,human-create,mannwhitneyu,275622.5,1.6854538514168921e-09,1.1966722345059934e-07,,True
top_ngram_chr_fraction_3,explain-create,mannwhitneyu,386449.5,2.149017521554373e-09,1.5258024403036049e-07,,True
pos_prop_AUX,human-continue,mannwhitneyu,389507.0,2.7861285675822117e-09,1.9781512829833704e-07,,True
pos_prop_DET,human-explain,mannwhitneyu,389431.5,2.9242444104859734e-09,2.076213531445041e-07,,True
n_stop_words,human-continue,mannwhitneyu,388300.5,5.9889770445554335e-09,4.252173701634358e-07,,True
top_ngram_chr_fraction_3,continue-explain,mannwhitneyu,282997.0,2.5163046708372357e-08,1.7865763162944374e-06,,True
connectives,explain-create,mannwhitneyu,384050.5,7.600260227952837e-08,5.396184761846515e-06,,True
pos_prop_PRON,explain-create,mannwhitneyu,282096.0,9.295202958778361e-08,6.5995941007326366e-06,,True
pos_prop_ADV,continue-create,mannwhitneyu,383591.0,1.0249992151096941e-07,7.277494427278828e-06,,True
syllables_per_token_std,human-create,mannwhitneyu,282281.0,1.034520509924295e-07,7.345095620462494e-06,,True
alpha_ratio,continue-create,mannwhitneyu,382206.5,2.257363243212784e-07,1.6027279026810765e-05,,True
pos_prop_AUX,explain-create,mannwhitneyu,382036.0,2.4843331811906147e-07,1.7638765586453363e-05,,True
pos_prop_DET,human-create,mannwhitneyu,381286.5,3.7715542289817403e-07,2.6778035025770357e-05,,True
pos_prop_PRON,human-create,mannwhitneyu,286055.5,8.477875069850182e-07,6.019291299593629e-05,,True
doc_length,human-continue,mannwhitneyu,379483.5,1.0044591316219498e-06,7.131659834515843e-05,,True
pos_prop_ADJ,continue-explain,mannwhitneyu,379041.5,1.2706053241873146e-06,9.021297801729933e-05,,True
sentence_length_std,explain-create,mannwhitneyu,287042.0,1.4327254609165302e-06,0.00010172350772507364,,True
alpha_ratio,continue-explain,mannwhitneyu,378593.0,1.6091365111620556e-06,0.00011424869229250595,,True
top_ngram_chr_fraction_2,continue-explain,mannwhitneyu,287536.0,1.856011337458725e-06,0.00013177680495956947,,True
duplicate_ngram_chr_fraction_6,human-explain,mannwhitneyu,291525.5,2.6489875610500927e-06,0.0001880781168345566,,True
pos_prop_PUNCT,explain-create,t-test,-4.709825206664231,2.6913342090702778e-06,0.00019108472884398972,,True
connectives,continue-create,mannwhitneyu,376218.5,5.309346279617899e-06,0.0003769635858528708,,True
pos_prop_AUX,continue-explain,mannwhitneyu,375978.0,6.112250804568457e-06,0.00043396980712436043,,True
prop_adjacent_dependency_relation_std,continue-explain,mannwhitneyu,375942.0,6.2224624102809404e-06,0.0004417948311299468,,True
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,296217.5,6.357922027508944e-06,0.000451412463953135,,True
pos_prop_PART,continue-create,mannwhitneyu,375838.5,6.549864715034834e-06,0.0004650403947674732,,True
token_length_median,explain-create,mannwhitneyu,295923.5,9.908058378082911e-06,0.0007034721448438867,,True
flesch_reading_ease,explain-create,t-test,4.429916285456982,1.0114983409495304e-05,0.0007181638220741666,,True
mtld,continue-explain,mannwhitneyu,469400.0,1.0568244754519142e-05,0.000750345377570859,,True
token_length_std,human-create,mannwhitneyu,291193.0,1.1634679427118745e-05,0.0008260622393254309,,True
second_order_coherence,explain-create,mannwhitneyu,374292.0,1.3905447164295761e-05,0.0009872867486649991,,True
first_order_coherence,explain-create,mannwhitneyu,373731.0,1.8158020402096805e-05,0.0012892194485488733,,True
coleman_liau_index,explain-create,mannwhitneyu,293451.0,3.366918930206775e-05,0.00239051244044681,,True
syllables_per_token_std,human-explain,mannwhitneyu,293877.0,4.089539378666527e-05,0.0029035729588532343,,True
token_length_mean,explain-create,mannwhitneyu,293997.5,4.319256573880283e-05,0.003066672167455001,,True
dependency_distance_mean,continue-create,mannwhitneyu,294203.0,4.739504841402404e-05,0.0033650484373957067,,True
pos_prop_ADP,human-create,t-test,-4.035987484559608,5.727226166806865e-05,0.0040663305784328745,,True
gunning_fog,explain-create,mannwhitneyu,294727.5,5.994821486178081e-05,0.004256323255186437,,True
automated_readability_index,explain-create,mannwhitneyu,294929.0,6.556082633819685e-05,0.004654818670011976,,True
prop_adjacent_dependency_relation_mean,continue-explain,mannwhitneyu,294951.0,6.62028758760627e-05,0.004700404187200452,,True
sentence_length_std,human-explain,mannwhitneyu,370856.0,6.765434528664499e-05,0.004803458515351794,,True
flesch_kincaid_grade,continue-create,mannwhitneyu,295037.0,6.877025299744715e-05,0.004882687962818748,,True
syllables_per_token_std,human-continue,mannwhitneyu,295088.0,7.033696789743666e-05,0.004993924720718003,,True
dependency_distance_std,explain-create,mannwhitneyu,295343.0,7.8690188583133e-05,0.0055870033894024436,,True
flesch_kincaid_grade,explain-create,mannwhitneyu,295629.0,8.917215852969956e-05,0.006331223255608668,,True
connectives_cap,human-continue,mannwhitneyu,296084.5,9.773137727522025e-05,0.006938927786540637,,True
sentence_length_std,continue-explain,mannwhitneyu,370007.0,9.811857620500713e-05,0.006966418910555506,,True
automated_readability_index,continue-create,mannwhitneyu,295957.0,0.0001028144146907485,0.007299823443043144,,True
dependency_distance_std,continue-explain,mannwhitneyu,368667.0,0.00017373830121234746,0.01233541938607667,,False
gunning_fog,continue-create,mannwhitneyu,297458.5,0.0001944532973572937,0.013806184112367854,,False
duplicate_line_chr_fraction,human-explain,t-test,-3.6959869469479987,0.00023368118164207688,0.01659136389658746,,False
duplicate_ngram_chr_fraction_8,human-explain,mannwhitneyu,306035.0,0.00025417095879139536,0.01804613807418907,,False
dependency_distance_mean,human-explain,mannwhitneyu,298341.0,0.00027970384493535434,0.01985897299041016,,False
pos_prop_DET,continue-explain,mannwhitneyu,298641.5,0.0003159744669034452,0.02243418715014461,,False
doc_length,continue-create,mannwhitneyu,298709.5,0.0003247129505519628,0.023054619489189358,,False
flesch_reading_ease,continue-create,mannwhitneyu,365897.0,0.0005333330432095964,0.03786664606788134,,False
connectives_cap,continue-explain,mannwhitneyu,364675.0,0.0007755643248647639,0.05506506706539823,,False
mean_word_length,explain-create,mannwhitneyu,301020.5,0.0008025387212349058,0.05698024920767831,,False
duplicate_ngram_chr_fraction_5,human-explain,mannwhitneyu,301722.5,0.0008495341346457424,0.060316923559847704,,False
prop_adjacent_dependency_relation_std,continue-create,mannwhitneyu,364513.0,0.0009065209474017799,0.06436298726552638,,False
pos_prop_DET,continue-create,mannwhitneyu,301579.5,0.0009905621102850703,0.07032990983024,,False
pos_prop_ADP,continue-create,t-test,-3.2793748746793736,0.0010623657222687609,0.07542796628108202,,False
connectives_cap,human-create,mannwhitneyu,302040.0,0.0010831798454939388,0.07690576903006965,,False
prop_adjacent_dependency_relation_mean,continue-create,mannwhitneyu,363740.0,0.0012086437100149606,0.0858137034110622,,False
symbol_to_word_ratio_#,continue-create,mannwhitneyu,328038.5,0.0013028563531143915,0.0925028010711218,,False
dependency_distance_mean,human-continue,mannwhitneyu,363178.0,0.0014840077878488609,0.10536455293726912,,False
duplicate_line_chr_fraction,human-continue,t-test,-3.1423214655114116,0.0017367559908781048,0.12330967535234544,,False
