feature,persona,test,t-statistic,pvalue,bon,bh,reject
n_unique_tokens,explain-create,t-test,-10.252394125929936,2.944325483522695e-20,2.1199143481363406e-18,7.561055577215426e-06,True
sentence_length_std,human-create,mannwhitneyu,9719.0,4.236164706415155e-20,3.0500385886189116e-18,6.760901695836518e-08,True
sentence_length_std,human-continue,t-test,10.176568882156037,4.963633681681385e-20,3.573816250810597e-18,3.6223478174647263e-07,True
dependency_distance_std,human-create,t-test,9.979848281502926,1.912860273126677e-19,1.3772593966512075e-17,4.4680044136304744e-07,True
rix,continue-create,t-test,-9.693358872541765,1.3424638379053038e-18,9.665739632918188e-17,0.0005404585748525621,True
alpha_ratio,human-explain,t-test,-9.631345445920392,2.0413451283995847e-18,1.469768492447701e-16,2.6187032373820918e-05,True
sentence_length_mean,continue-create,t-test,-9.584783384684197,2.79445766679131e-18,2.0120095200897434e-16,0.002727207151036711,True
token_length_median,human-create,mannwhitneyu,2456.5,2.8913819721696276e-18,2.081795019962132e-16,2.8974902305127778e-06,True
n_sentences,human-continue,t-test,-9.558410322189333,3.337613321612329e-18,2.403081591560877e-16,1.859701961686185e-05,True
Yules,human-explain,mannwhitneyu,1750.0,4.711550825247091e-18,3.392316594177905e-16,0.0002817824285844415,True
dependency_distance_mean,continue-create,t-test,-9.496809134955987,5.0501340054420734e-18,3.636096483918293e-16,0.015101098149274957,True
alpha_ratio,explain-create,t-test,-9.34745073069487,1.3726605262193061e-17,9.883155788779004e-16,0.0006153590774253443,True
pos_prop_PUNCT,human-explain,t-test,9.253005593423705,2.574983879122765e-17,1.8539883929683908e-15,0.00041944493354760195,True
prop_adjacent_dependency_relation_mean,human-explain,t-test,-9.214985566472796,3.314723512441171e-17,2.386600928957643e-15,0.0004946024821318348,True
pos_prop_ADJ,human-create,t-test,-9.178444436201866,4.223600039486143e-17,3.040992028430023e-15,0.0008580938556475683,True
dependency_distance_mean,continue-explain,t-test,-8.966255828910482,1.7114449223369006e-16,1.2322403440825684e-14,0.03485015494608375,True
second_order_coherence,human-create,t-test,-8.870200003268122,3.2098420448373967e-16,2.3110862722829257e-14,0.0008149518971001283,True
connectives_cap,human-create,mannwhitneyu,2039.5,6.585909768732262e-16,4.7418550334872285e-14,0.0018123901556896535,True
mean_word_length,human-continue,t-test,-8.628839606473372,1.5384056249825187e-15,1.1076520499874135e-13,0.0012301749737053847,True
connectives,human-create,t-test,-8.574289390309811,2.1863827575775223e-15,1.574195585455816e-13,0.002504411128865964,True
automated_readability_index,continue-create,t-test,-8.506232317496034,3.385000835113139e-15,2.43720060128146e-13,0.07488096196875335,True
prop_adjacent_dependency_relation_mean,human-continue,t-test,-8.424605694482208,5.705801834371681e-15,4.1081773207476103e-13,0.0034833793675959593,True
first_order_coherence,human-create,t-test,-8.386519043929344,7.273957019287043e-15,5.237249053886671e-13,0.013881379088053767,True
n_sentences,continue-explain,t-test,7.977097990223111,9.565108180679919e-14,6.886877890089542e-12,0.36077821921466807,True
lix,continue-create,t-test,-7.9186982208126375,1.3740904566615184e-13,9.893451287962932e-12,0.23643429333038868,True
dependency_distance_mean,human-explain,t-test,7.873580474639092,1.8161645394302282e-13,1.3076384683897642e-11,0.06539789500781053,True
pos_prop_ADJ,human-continue,t-test,-7.8126941012836655,2.6428187996986685e-13,1.9028295357830413e-11,0.010746809699326896,True
top_ngram_chr_fraction_4,human-explain,mannwhitneyu,8611.0,3.952787364891707e-13,2.846006902722029e-11,0.1074689389026089,True
n_sentences,continue-create,t-test,7.658220915630213,6.798512886205332e-13,4.894929278067839e-11,0.3050471986480326,True
sentence_length_median,continue-create,t-test,-7.615136821842504,8.832597520327292e-13,6.35947021463565e-11,0.37294214886909477,True
second_order_coherence,continue-create,t-test,-7.581998678954682,1.0796608864231172e-12,7.773558382246444e-11,0.3852309390112873,True
rix,human-continue,t-test,7.55220538654209,1.2927359738374212e-12,9.307699011629433e-11,0.033826626152837644,True
n_characters,explain-create,t-test,-7.5130620304560916,1.6369198510191951e-12,1.1785822927338205e-10,0.3121162776964796,True
first_order_coherence,continue-create,t-test,-7.501954872796881,1.7501071803862083e-12,1.26007716987807e-10,0.4495925316772351,True
pos_prop_ADV,human-continue,t-test,-7.488526036598735,1.8973180023565292e-12,1.366068961696701e-10,0.13051080952117433,True
dependency_distance_mean,human-create,t-test,7.344440207968898,4.490618352880331e-12,3.2332452140738386e-10,0.42530569035869575,True
pos_prop_PUNCT,continue-explain,t-test,-7.281466534675019,6.524792831089229e-12,4.697850838384245e-10,0.8647770860571982,True
token_length_median,human-explain,mannwhitneyu,3085.5,7.404911854949216e-12,5.331536535563435e-10,0.3691313891433701,True
token_length_median,human-continue,mannwhitneyu,3086.5,1.1387887057677977e-11,8.199278681528143e-10,0.42595248237550304,True
sentence_length_mean,continue-explain,t-test,-7.156502560313245,1.3621111042983546e-11,9.807199950948153e-10,0.9266340117031319,True
flesch_kincaid_grade,continue-create,t-test,-7.054779613087306,2.4664154437687576e-11,1.7758191195135055e-09,0.6886616455979049,True
gunning_fog,continue-create,t-test,-7.036233721243644,2.746927094567709e-11,1.9777875080887503e-09,0.6990122422618705,True
proportion_unique_tokens,explain-create,t-test,-6.994498852062905,3.4983096047653354e-11,2.5187829154310415e-09,0.7835351095609266,True
pos_prop_ADJ,explain-create,t-test,-6.885717569115445,6.543955548262201e-11,4.711647994748784e-09,0.8195407846753417,True
top_ngram_chr_fraction_4,human-continue,mannwhitneyu,8298.0,9.882516615510036e-11,7.115411963167226e-09,1.0598253705669114,True
pos_prop_PUNCT,explain-create,t-test,6.7555474630504175,1.3739124757188239e-10,9.892169825175531e-09,0.9186644193261503,True
connectives_cap,human-continue,mannwhitneyu,2804.5,2.1470472572761746e-10,1.5458740252388458e-08,,True
duplicate_ngram_chr_fraction_6,continue-explain,mannwhitneyu,3088.0,2.4041051393829706e-10,1.7309557003557388e-08,,True
second_order_coherence,human-explain,t-test,-6.587904529180687,3.526205821633099e-10,2.5388681915758313e-08,,True
pos_prop_PRON,human-create,t-test,-6.551766706092531,4.312415470094454e-10,3.104939138468007e-08,,True
duplicate_ngram_chr_fraction_5,continue-explain,mannwhitneyu,2925.0,4.5678132945686647e-10,3.2888255720894384e-08,,True
sentence_length_median,human-continue,t-test,6.49639748554424,5.86237146589833e-10,4.2209074554467974e-08,,True
oov_ratio,human-create,t-test,6.399938655486055,9.970027255431332e-10,7.17841962391056e-08,,True
dependency_distance_std,human-continue,t-test,6.183164553554412,3.2282734832827927e-09,2.3243569079636107e-07,,True
sentence_length_mean,human-explain,t-test,6.160448233577875,3.645768207128448e-09,2.624953109132482e-07,,True
n_unique_tokens,continue-explain,t-test,6.136402481452048,4.145354639507067e-09,2.984655340445088e-07,,True
automated_readability_index,explain-create,t-test,-6.130082402036222,4.287431907516382e-09,3.086950973411795e-07,,True
mean_word_length,human-explain,t-test,-6.006334747951461,8.256112349575759e-09,5.944400891694547e-07,,True
top_ngram_chr_fraction_4,human-create,mannwhitneyu,7986.0,1.4503603076068717e-08,1.0442594214769475e-06,,True
connectives,human-explain,t-test,-5.866602448951168,1.7119923458161824e-08,1.2326344889876514e-06,,True
pos_prop_ADV,human-create,t-test,-5.858628802910262,1.7841268364013035e-08,1.2845713222089386e-06,,True
pos_prop_PART,continue-explain,t-test,5.8531942750699475,1.8349854737111654e-08,1.3211895410720391e-06,,True
second_order_coherence,continue-explain,t-test,-5.8351837872759,2.0138780453160567e-08,1.449992192627561e-06,,True
first_order_coherence,human-explain,t-test,-5.822320113051006,2.1519762809025157e-08,1.5494229222498113e-06,,True
mean_word_length,explain-create,t-test,-5.810489751138248,2.287127416069165e-08,1.646731739569799e-06,,True
pos_prop_PART,explain-create,t-test,-5.766434047302884,2.8673535574664044e-08,2.064494561375811e-06,,True
n_unique_tokens,human-create,t-test,-5.680319627636239,4.4458214105019766e-08,3.200991415561423e-06,,True
lix,explain-create,t-test,-5.6603012365951955,4.919834424199967e-08,3.542280785423976e-06,,True
rix,continue-explain,t-test,-5.588086605249042,7.076020043746853e-08,5.094734431497734e-06,,True
first_order_coherence,continue-explain,t-test,-5.548824953183596,8.610318970630129e-08,6.199429658853693e-06,,True
pos_prop_AUX,human-continue,t-test,-5.517516562650113,1.0062077270735351e-07,7.244695634929453e-06,,True
token_length_mean,human-create,t-test,-5.465279687676451,1.303167953975555e-07,9.382809268623996e-06,,True
prop_adjacent_dependency_relation_mean,human-create,t-test,-5.452809818942297,1.3858044219568147e-07,9.977791838089065e-06,,True
rix,explain-create,t-test,-5.406984838038284,1.7356489166465607e-07,1.2496672199855237e-05,,True
duplicate_ngram_chr_fraction_7,continue-explain,mannwhitneyu,3753.0,2.0439146390910909e-07,1.4716185401455855e-05,,True
duplicate_ngram_chr_fraction_5,explain-create,mannwhitneyu,7889.0,2.0895661867587191e-07,1.5044876544662778e-05,,True
pos_prop_ADJ,continue-explain,t-test,5.322463847985382,2.619751193125956e-07,1.8862208590506884e-05,,True
flesch_kincaid_grade,explain-create,t-test,-5.297530226566781,2.955478073238693e-07,2.127944212731859e-05,,True
pos_prop_PRON,human-explain,mannwhitneyu,3362.5,4.4312748238104216e-07,3.1905178731435034e-05,,True
automated_readability_index,human-continue,t-test,5.205383441989793,4.5989145636005556e-07,3.3112184857924e-05,,True
entropy,human-explain,t-test,5.17928021056893,5.207373430767574e-07,3.749308870152653e-05,,True
pos_prop_ADP,continue-explain,t-test,-5.16289452908422,5.628523275363541e-07,4.05253675826175e-05,,True
pos_prop_PRON,human-continue,mannwhitneyu,3385.5,5.795113032641731e-07,4.172481383502046e-05,,True
coleman_liau_index,human-create,t-test,-5.15623126360998,5.80908400797819e-07,4.182540485744297e-05,,True
prop_adjacent_dependency_relation_std,continue-create,mannwhitneyu,7848.0,5.965824189031884e-07,4.2953934161029564e-05,,True
top_ngram_chr_fraction_2,human-explain,mannwhitneyu,7844.0,6.24879392487362e-07,4.4991316259090066e-05,,True
alpha_ratio,continue-create,t-test,-5.134349446609148,6.442468891680333e-07,4.63857760200984e-05,,True
sentence_length_std,explain-create,t-test,-5.0907532878587505,7.910261875981211e-07,5.695388550706472e-05,,True
pos_prop_NOUN,human-create,t-test,-5.064579956853411,8.942205338446694e-07,6.43838784368162e-05,,True
gunning_fog,explain-create,t-test,-5.0591421345965735,9.172422836741391e-07,6.604144442453801e-05,,True
n_characters,human-create,mannwhitneyu,3433.5,1.0060729967058256e-06,7.243725576281945e-05,,True
entropy,human-continue,t-test,4.974729802963413,1.3575527149102488e-06,9.774379547353791e-05,,True
connectives,human-continue,t-test,-4.964808052166691,1.4211330749613241e-06,0.00010232158139721534,,True
MTLD,continue-create,t-test,-4.931773695586766,1.6542901280183285e-06,0.00011910888921731965,,True
flesch_reading_ease,explain-create,t-test,4.928439436589658,1.6797831707733086e-06,0.00012094438829567822,,True
pos_prop_ADV,human-explain,t-test,-4.910358708288246,1.8247852518594602e-06,0.00013138453813388114,,True
prop_adjacent_dependency_relation_std,continue-explain,mannwhitneyu,7748.0,1.8569560525821505e-06,0.00013370083578591484,,True
duplicate_ngram_chr_fraction_6,explain-create,mannwhitneyu,7598.0,1.857171657598523e-06,0.00013371635934709364,,True
oov_ratio,explain-create,t-test,4.902645510331984,1.8902638943038566e-06,0.00013609900038987768,,True
MTLD,explain-create,t-test,-4.864794526005402,2.2459657880866707e-06,0.0001617095367422403,,True
token_length_std,human-explain,t-test,4.850096994973106,2.4008527970795833e-06,0.00017286140138973,,True
pos_prop_ADP,continue-create,t-test,-4.833591909093823,2.587103174922169e-06,0.00018627142859439617,,True
connectives_cap,explain-create,mannwhitneyu,3544.0,2.7377231905126134e-06,0.00019711606971690816,,True
pos_prop_CCONJ,continue-explain,t-test,4.809040692830994,2.8902208154322757e-06,0.00020809589871112385,,True
n_sentences,human-create,mannwhitneyu,3536.5,3.0578430995818125e-06,0.0002201647031698905,,True
n_sentences,human-explain,t-test,-4.794922891938748,3.0797758450792794e-06,0.0002217438608457081,,True
proportion_unique_tokens,continue-explain,t-test,4.793496953249392,3.0995760027583307e-06,0.0002231694721985998,,True
coleman_liau_index,explain-create,t-test,-4.7401800104257035,3.93488899025522e-06,0.00028331200729837585,,True
n_tokens,explain-create,mannwhitneyu,3580.5,5.070322816536047e-06,0.00036506324279059535,,True
duplicate_ngram_chr_fraction_8,continue-explain,mannwhitneyu,4163.0,5.2314694043988765e-06,0.0003766657971167191,,True
pos_prop_ADP,human-continue,t-test,4.67149547746224,5.335519162217194e-06,0.000384157379679638,,True
flesch_kincaid_grade,human-continue,t-test,4.619108880057943,6.715590417200113e-06,0.00048352251003840817,,True
top_ngram_chr_fraction_2,human-continue,mannwhitneyu,7619.0,7.480373631829151e-06,0.0005385869014916989,,True
duplicate_ngram_chr_fraction_7,explain-create,mannwhitneyu,7270.0,8.086731600551038e-06,0.0005822446752396747,,True
top_ngram_chr_fraction_3,human-explain,mannwhitneyu,7600.0,8.365302008303904e-06,0.0006023017445978811,,True
flesch_reading_ease,continue-create,t-test,4.512575622187382,1.06580747657288e-05,0.0007673813831324736,,True
sentence_length_median,continue-explain,t-test,-4.489600507179155,1.1762053887311004e-05,0.0008468678798863923,,True
n_characters,continue-create,t-test,-4.4733890738127045,1.2606321812841923e-05,0.0009076551705246185,,True
dependency_distance_std,continue-explain,t-test,4.461596197162834,1.3256753808430538e-05,0.0009544862742069987,,True
token_length_mean,explain-create,t-test,-4.415884921912551,1.6096073718327205e-05,0.0011589173077195588,,True
top_ngram_chr_fraction_2,human-create,mannwhitneyu,7523.0,2.0028150826463686e-05,0.0014420268595053854,,True
n_unique_tokens,continue-create,t-test,-4.362023503291912,2.019277784486796e-05,0.001453880004830493,,True
token_length_std,human-continue,t-test,4.351066945423965,2.1140600909672215e-05,0.0015221232654963994,,True
prop_adjacent_dependency_relation_mean,continue-create,t-test,4.3375941217954415,2.2364651896056516e-05,0.001610254936516069,,True
duplicate_ngram_chr_fraction_8,explain-create,mannwhitneyu,6987.0,2.4977630746056918e-05,0.0017983894137160981,,True
pos_prop_AUX,continue-create,t-test,4.278052576925904,2.8635871819066178e-05,0.0020617827709727646,,True
gunning_fog,human-continue,t-test,4.2625004845418335,3.053272165489144e-05,0.002198355959152184,,True
prop_adjacent_dependency_relation_mean,explain-create,t-test,4.251816992095483,3.190481773593505e-05,0.0022971468769873234,,True
per_word_perplexity,human-explain,mannwhitneyu,7465.0,3.5541472554108004e-05,0.002558986023895776,,True
rix,human-explain,t-test,4.170536865614426,4.445426569498368e-05,0.003200707130038825,,True
n_stop_words,human-create,mannwhitneyu,3797.0,4.566727343226362e-05,0.003288043687122981,,True
syllables_per_token_std,human-continue,t-test,4.1504487094410205,4.82161559345676e-05,0.003471563227288867,,True
proportion_unique_tokens,human-create,t-test,-4.138943816908598,5.05056043167459e-05,0.003636403510805705,,True
syllables_per_token_mean,human-create,t-test,-4.109647066671251,5.6813514241348424e-05,0.004090573025377087,,True
per_word_perplexity,human-continue,mannwhitneyu,7404.0,6.385010020795918e-05,0.004597207214973061,,True
token_length_std,human-create,t-test,4.079874227274593,6.398999045070829e-05,0.004607279312450997,,True
pos_prop_AUX,continue-explain,t-test,4.014456555758961,8.291211578005007e-05,0.005969672336163604,,True
duplicate_ngram_chr_fraction_6,human-explain,mannwhitneyu,3985.0,0.00010539837893191546,0.007588683283097914,,True
perplexity,human-explain,mannwhitneyu,7350.0,0.00010566841071916557,0.007608125571779921,,True
coleman_liau_index,continue-create,t-test,-3.949357413410414,0.00010695465021561896,0.007700734815524565,,True
connectives_cap,human-explain,mannwhitneyu,3909.0,0.00010956994055645922,0.007889035720065064,,True
alpha_ratio,continue-explain,t-test,3.9319666789758725,0.0001144213905145246,0.008238340117045771,,True
sentence_length_median,explain-create,t-test,-3.9280586525407286,0.0001161661501925905,0.008363962813866517,,True
duplicate_ngram_chr_fraction_9,explain-create,mannwhitneyu,6646.0,0.00011726406613043072,0.00844301276139101,,True
pos_prop_ADJ,human-explain,mannwhitneyu,3913.0,0.0001352281788292569,0.009736428875706495,,True
pos_prop_DET,continue-create,t-test,-3.8363640528134813,0.00016514012009383845,0.011890088646756367,,False
oov_ratio,human-continue,t-test,3.8216569546959875,0.0001746220436069373,0.012572787139699485,,False
duplicate_ngram_chr_fraction_5,human-explain,mannwhitneyu,3957.0,0.00017476872231150082,0.012583348006428059,,False
sentence_length_median,human-explain,t-test,3.7690242375283804,0.00021295384647342886,0.015332676946086877,,False
perplexity,human-continue,mannwhitneyu,7266.0,0.00022504911981345612,0.01620353662656884,,False
Yules,explain-create,mannwhitneyu,3981.0,0.0002478529617407637,0.017845413245334986,,False
lix,human-continue,t-test,3.725923097562069,0.00025013848037985076,0.018009970587349256,,False
syllables_per_token_mean,explain-create,t-test,-3.707798457981679,0.00026753953397976526,0.019262846446543098,,False
n_tokens,human-create,mannwhitneyu,4031.0,0.0003813750469544748,0.027459003380722186,,False
syllables_per_token_std,human-create,t-test,3.609021510619317,0.0003842709921706124,0.027667511436284094,,False
per_word_perplexity,human-create,mannwhitneyu,7204.0,0.00038483839585283833,0.02770836450140436,,False
sentence_length_mean,explain-create,t-test,-3.568181868236715,0.0004453456455598304,0.03206488648030779,,False
syllables_per_token_std,human-explain,t-test,3.5405597099725825,0.0004917065025494971,0.03540286818356379,,False
n_unique_tokens,human-continue,t-test,-3.5281725111863613,0.0005139367433963947,0.037003445524540414,,False
connectives,continue-create,t-test,-3.5129026542612003,0.0005426389677629507,0.03907000567893246,,False
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,4088.0,0.0006150874868526923,0.044286299053393846,,False
pos_prop_NOUN,human-continue,t-test,-3.4408161909151334,0.0006996199600663699,0.05037263712477863,,False
duplicate_ngram_chr_fraction_5,human-continue,mannwhitneyu,7055.0,0.0008298337751024184,0.059748031807374126,,False
pos_prop_DET,human-create,t-test,-3.374387932851872,0.0008810229923491371,0.06343365544913787,,False
duplicate_ngram_chr_fraction_10,explain-create,mannwhitneyu,6318.0,0.0008813730161049058,0.06345885715955321,,False
dependency_distance_std,continue-create,t-test,3.365280706902732,0.0009090690503455702,0.06545297162488106,,False
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,4358.0,0.0010111674899829965,0.07280405927877576,,False
n_stop_words,explain-create,t-test,-3.271205769784621,0.0012517496086876475,0.09012597182551062,,False
entropy,human-create,mannwhitneyu,7056.0,0.0012869890523338982,0.09266321176804067,,False
perplexity,human-create,mannwhitneyu,7056.0,0.0012869890523338982,0.09266321176804067,,False
TTR,continue-explain,t-test,3.182031474976875,0.0016841855597650491,0.12126136030308354,,False
token_length_median,explain-create,mannwhitneyu,4908.0,0.001722644435659655,0.12403039936749516,,False
automated_readability_index,human-explain,t-test,3.1743539536463192,0.001727256558746392,0.12436247222974023,,False
pos_prop_NOUN,human-explain,t-test,-3.157818320062814,0.001823508338710351,0.13129260038714527,,False
pos_prop_CCONJ,human-continue,t-test,-3.1473749741021324,0.0018868304907811446,0.13585179533624242,,False
connectives,explain-create,t-test,-3.141768638933878,0.0019216571573719317,0.13835931533077908,,False
doc_length,explain-create,t-test,-3.137399214561156,0.0019492113038893067,0.14034321388003007,,False
n_stop_words,human-continue,mannwhitneyu,4239.0,0.0020221088808644525,0.14559183942224058,,False
first_order_coherence,explain-create,t-test,-3.1215333970348467,0.0020523637958702566,0.14777019330265848,,False
TTR,explain-create,t-test,-3.0889451033715107,0.0022802375208908145,0.16417710150413864,,False
second_order_coherence,explain-create,t-test,-3.067964848520515,0.0024390611286872264,0.1756124012654803,,False
duplicate_ngram_chr_fraction_6,human-continue,mannwhitneyu,6728.0,0.0024654364372903273,0.17751142348490356,,False
automated_readability_index,continue-explain,t-test,-3.0522946357938188,0.00256427161124916,0.18462755600993952,,False
pos_prop_ADV,continue-explain,t-test,3.0410988463656614,0.0026573268121981262,0.1913275304782651,,False
token_length_median,continue-create,mannwhitneyu,4908.0,0.0026740072428566757,0.19252852148568064,,False
connectives_cap,continue-explain,mannwhitneyu,6938.0,0.002861963484294638,0.20606137086921394,,False
mean_word_length,continue-explain,t-test,3.0167895603593395,0.0028701721414510018,0.20665239418447212,,False
n_characters,continue-explain,t-test,3.0134239911866536,0.0029008452232606305,0.2088608560747654,,False
token_length_mean,continue-create,t-test,-2.9899654508317837,0.0031231516742858422,0.22486692054858065,,False
flesch_kincaid_grade,human-explain,t-test,2.9820879261033686,0.0032012435135710636,0.23048953297711658,,False
oov_ratio,continue-create,t-test,2.9762030842682186,0.0032607465053746784,0.23477374838697684,,False
duplicate_ngram_chr_fraction_9,continue-explain,mannwhitneyu,4791.0,0.0033535893590589446,0.24145843385224403,,False
sentence_length_mean,human-create,mannwhitneyu,6927.0,0.0033894311409196688,0.24403904214621616,,False
flesch_reading_ease,human-explain,t-test,-2.9520459720167724,0.0035157893724331738,0.2531368348151885,,False
duplicate_ngram_chr_fraction_8,human-explain,mannwhitneyu,4615.0,0.003579789618647389,0.257744852542612,,False
top_ngram_chr_fraction_3,human-create,mannwhitneyu,6895.0,0.003931182568080135,0.28304514490176974,,False
lix,continue-explain,t-test,-2.8819316722149275,0.0043630444663773724,0.3141392015791708,,False
pos_prop_CCONJ,continue-create,t-test,2.783246643213722,0.005872649280273594,0.4228307481796988,,False
TTR,human-continue,t-test,-2.7643236006426077,0.006211348018221823,0.44721705731197126,,False
top_ngram_chr_fraction_3,human-continue,mannwhitneyu,6824.0,0.006538028541964136,0.4707380550214178,,False
flesch_reading_ease,human-continue,t-test,-2.7454094096062636,0.006567494816255325,0.4728596267703834,,False
n_tokens,human-continue,mannwhitneyu,4408.0,0.006760250275848233,0.4867380198610728,,False
pos_prop_SCONJ,explain-create,t-test,2.731555758147651,0.0068399797122817955,0.4924785392842893,,False
sentence_length_std,continue-explain,t-test,2.7294751364668772,0.006881775275850623,0.4954878198612449,,False
TTR,human-create,t-test,-2.6903543510417065,0.007711877271140982,0.5552551635221507,,False
token_length_mean,human-continue,t-test,-2.6845481216203075,0.00784250084327167,0.5646600607155603,,False
mean_word_length,continue-create,t-test,-2.660416260684322,0.008407050984317618,0.6053076708708685,,False
pos_prop_PRON,explain-create,t-test,-2.6132050089924412,0.009618496904595385,0.6925317771308678,,False
lix,human-create,t-test,-2.5967145279578823,0.010077233235244759,0.7255607929376227,,False
n_characters,human-continue,t-test,-2.579567313904264,0.010574957446997338,0.7613969361838083,,False
proportion_unique_tokens,continue-create,t-test,-2.5794457816238556,0.01057856234581143,0.761656488898423,,False
syllables_per_token_mean,continue-create,t-test,-2.520055747181458,0.012477624412288231,0.8983889576847526,,False
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,4899.0,0.012831316691821193,0.9238548018111259,,False
gunning_fog,continue-explain,t-test,-2.4929004956725107,0.01344309397569453,0.9679027662500062,,False
syllables_per_token_mean,human-continue,mannwhitneyu,4521.0,0.014076920972572524,1.0,,False
gunning_fog,human-explain,t-test,2.474803587752642,0.014122887229128026,1.0,,False
flesch_kincaid_grade,continue-explain,t-test,-2.42920606919853,0.01597298768362172,1.0,,False
oov_ratio,human-explain,t-test,2.372751417535858,0.018558767497294272,1.0,,False
pos_prop_ADV,continue-create,t-test,2.3667773111392254,0.018852895677424094,1.0,,False
n_tokens,continue-explain,mannwhitneyu,6658.0,0.019914653741721442,1.0,,False
doc_length,continue-create,mannwhitneyu,4601.5,0.022895784982556126,1.0,,False
duplicate_ngram_chr_fraction_7,human-continue,mannwhitneyu,6325.0,0.02302089835401451,1.0,,False
pos_prop_CCONJ,explain-create,t-test,-2.2302493555990854,0.02678910933801349,1.0,,False
pos_prop_PRON,continue-create,t-test,-2.209334745751211,0.028232018207316852,1.0,,False
n_stop_words,human-explain,t-test,-2.1952725589390214,0.029239679244640257,1.0,,False
n_tokens,continue-create,mannwhitneyu,4650.0,0.03026187426356642,1.0,,False
duplicate_ngram_chr_fraction_10,continue-explain,mannwhitneyu,5117.0,0.030617290550593555,1.0,,False
pos_prop_DET,continue-explain,t-test,-2.171760609922939,0.03099415935566382,1.0,,False
duplicate_ngram_chr_fraction_6,continue-create,mannwhitneyu,4877.0,0.035827075475451754,1.0,,False
proportion_unique_tokens,human-continue,t-test,-2.090462695305341,0.037779596654384004,1.0,,False
pos_prop_SCONJ,continue-create,t-test,2.081923703642909,0.03856117205806954,1.0,,False
pos_prop_DET,human-explain,t-test,-2.0765822888103935,0.039057076185220176,1.0,,False
simpson,explain-create,t-test,-2.072361254639127,0.03945281212597893,1.0,,False
Yules,continue-create,t-test,-2.0716428234372977,0.039520507705730935,1.0,,False
simpson,continue-explain,t-test,2.061193253915662,0.04051641979093966,1.0,,False
proportion_unique_tokens,human-explain,t-test,2.0516531070150785,0.041444293499952274,1.0,,False
pos_prop_NOUN,explain-create,t-test,-2.0023629913640417,0.04653196239207976,1.0,,False
n_stop_words,continue-create,mannwhitneyu,4730.0,0.04685602744349705,1.0,,False
duplicate_ngram_chr_fraction_10,human-create,mannwhitneyu,5940.0,0.05002358837050254,1.0,,False
shannon,continue-explain,t-test,-1.9339082963551788,0.05446843312574117,1.0,,False
duplicate_ngram_chr_fraction_8,human-continue,mannwhitneyu,6123.5,0.05462394305721316,1.0,,False
simpson,human-explain,t-test,1.840078198552864,0.06716808681413057,1.0,,False
n_tokens,human-explain,mannwhitneyu,4806.5,0.06935618466203013,1.0,,False
oov_ratio,continue-explain,t-test,-1.772932364111743,0.0776895022627474,1.0,,False
pos_prop_AUX,human-explain,t-test,-1.771591155514524,0.0779127081325407,1.0,,False
sentence_length_std,continue-create,t-test,-1.7688854894513828,0.0783645896686002,1.0,,False
syllables_per_token_median,human-explain,t-test,-1.6809577463762349,0.09425780687640369,1.0,,False
