feature,persona,test,t-statistic,pvalue,bon,bh,reject
entropy,human-continue,mannwhitneyu,9580.0,4.590177391591938e-29,3.2131241741143568e-27,,True
perplexity,human-continue,mannwhitneyu,9580.0,4.590177391591938e-29,3.2131241741143568e-27,,True
pos_prop_CCONJ,human-continue,t-test,13.214139509381743,5.37621482282297e-29,3.763350375976079e-27,,True
sentence_length_mean,human-explain,mannwhitneyu,477.0,2.185622095850882e-28,1.5299354670956172e-26,,True
n_sentences,human-create,t-test,12.96456233013776,3.129042375625108e-28,2.1903296629375755e-26,,True
pos_prop_CCONJ,human-explain,t-test,12.744084930041822,1.4801505079305337e-27,1.0361053555513735e-25,,True
pos_prop_AUX,human-explain,t-test,12.73590473863473,1.56793376813388e-27,1.097553637693716e-25,,True
pos_prop_NUM,human-create,mannwhitneyu,9408.5,4.745706354233824e-27,3.321994447963677e-25,,True
syllables_per_token_median,human-create,t-test,-12.57658377400818,4.8124917008760645e-27,3.368744190613245e-25,,True
n_sentences,human-continue,t-test,12.396212506102485,1.7100795642230346e-26,1.1970556949561243e-24,,True
second_order_coherence,human-create,t-test,-12.38687742375098,1.825959853243474e-26,1.2781718972704318e-24,,True
entropy,human-explain,t-test,12.287312971796476,3.6731423884780303e-26,2.5711996719346212e-24,,True
pos_prop_AUX,human-create,mannwhitneyu,9290.0,1.0570971683325405e-25,7.399680178327783e-24,,True
first_order_coherence,human-explain,t-test,-12.128623315420025,1.117411059558497e-25,7.821877416909478e-24,,True
pos_prop_NUM,human-explain,mannwhitneyu,9242.0,3.628771169368818e-25,2.5401398185581728e-23,,True
pos_prop_DET,human-explain,t-test,11.85628011425783,7.506001018921812e-25,5.2542007132452684e-23,,True
dependency_distance_mean,human-create,t-test,-11.802330839060218,1.0937896386625835e-24,7.656527470638085e-23,,True
per_word_perplexity,human-explain,mannwhitneyu,9195.0,1.1982842470066674e-24,8.387989729046672e-23,,True
alpha_ratio,human-explain,t-test,-11.615630986578493,4.016891239681809e-24,2.8118238677772665e-22,,True
top_ngram_chr_fraction_2,human-continue,mannwhitneyu,9101.0,1.2561653245880505e-23,8.793157272116353e-22,,True
top_ngram_chr_fraction_2,human-create,mannwhitneyu,9099.0,1.3188630256053451e-23,9.232041179237417e-22,,True
top_ngram_chr_fraction_2,human-explain,mannwhitneyu,9099.0,1.3198651137428046e-23,9.239055796199632e-22,,True
first_order_coherence,human-create,t-test,-11.397476893157158,1.828106705904799e-23,1.2796746941333594e-21,,True
n_characters,human-explain,mannwhitneyu,1001.0,1.515501208989711e-22,1.0608508462927977e-20,,True
second_order_coherence,human-continue,t-test,-11.081156976075288,1.6288106489064631e-22,1.1401674542345242e-20,,True
perplexity,human-explain,mannwhitneyu,8993.0,1.75202851885393e-22,1.226419963197751e-20,,True
top_ngram_chr_fraction_3,human-create,mannwhitneyu,8799.0,2.4954357934734752e-22,1.7468050554314326e-20,,True
n_characters,human-create,mannwhitneyu,1063.5,6.765205559307308e-22,4.7356438915151157e-20,,True
top_ngram_chr_fraction_3,human-continue,mannwhitneyu,8790.5,8.228650954641302e-22,5.760055668248911e-20,,True
first_order_coherence,human-continue,t-test,-10.655746600458862,3.0187852786148847e-21,2.1131496950304193e-19,,True
dependency_distance_mean,human-explain,t-test,-10.592966131295197,4.633612992236852e-21,3.2435290945657967e-19,,True
prop_adjacent_dependency_relation_mean,human-create,t-test,-10.356283251822434,2.3165374560534634e-20,1.6215762192374245e-18,,True
connectives,human-explain,t-test,-10.33915649189269,2.6016340415727183e-20,1.8211438291009027e-18,,True
pos_prop_NOUN,human-explain,t-test,-10.26434234357384,4.3167759731000565e-20,3.0217431811700394e-18,,True
top_ngram_chr_fraction_3,human-explain,mannwhitneyu,8617.5,8.080984643333904e-20,5.6566892503337324e-18,,True
connectives,human-continue,t-test,-10.092732000892767,1.3735429743142486e-19,9.61480082019974e-18,,True
pos_prop_PUNCT,human-explain,t-test,10.05934632013925,1.7192598704136597e-19,1.2034819092895618e-17,,True
pos_prop_ADJ,human-create,t-test,-9.97851848372811,2.957875350187284e-19,2.0705127451310988e-17,,True
syllables_per_token_median,human-explain,t-test,-9.9498743710662,3.583806797021001e-19,2.5086647579147004e-17,,True
sentence_length_std,human-create,mannwhitneyu,1339.0,3.752475407226979e-19,2.6267327850588852e-17,,True
dependency_distance_mean,human-continue,t-test,-9.875424952632214,5.897458074885625e-19,4.128220652419938e-17,,True
n_characters,human-continue,mannwhitneyu,1377.0,8.657849253535227e-19,6.060494477474658e-17,,True
pos_prop_AUX,human-continue,mannwhitneyu,8558.5,3.511812503036766e-18,2.4582687521257357e-16,,True
n_sentences,human-explain,t-test,9.528776976526908,5.899233453314276e-18,4.129463417319993e-16,,True
duplicate_ngram_chr_fraction_5,human-continue,mannwhitneyu,8143.0,7.079487317756294e-18,4.955641122429406e-16,,True
duplicate_ngram_chr_fraction_5,human-create,mannwhitneyu,8164.0,8.769835237354132e-18,6.138884666147893e-16,,True
syllables_per_token_median,human-continue,t-test,-9.465238586500897,8.96972490737092e-18,6.278807435159644e-16,,True
sentence_length_std,human-continue,mannwhitneyu,1580.0,6.533948763647017e-17,4.573764134552912e-15,,True
pos_prop_ADJ,human-continue,t-test,-9.130673680096585,8.010417773180411e-17,5.607292441226288e-15,,True
prop_adjacent_dependency_relation_mean,human-continue,t-test,-8.834238476033562,5.433374424822673e-16,3.8033620973758714e-14,,True
pos_prop_NOUN,human-create,t-test,-8.262120937846936,2.026169510182196e-14,1.4183186571275372e-12,,True
prop_adjacent_dependency_relation_mean,human-explain,t-test,-8.221929912390724,2.602004968957476e-14,1.8214034782702334e-12,,True
sentence_length_std,human-explain,mannwhitneyu,1899.0,3.571214048001598e-14,2.4998498336011185e-12,,True
connectives,human-create,t-test,-7.734311151412996,5.163718787897064e-13,3.614603151527945e-11,,True
gunning_fog,explain-create,t-test,-7.200853972508763,1.2183903549189597e-11,8.528732484432718e-10,,True
lix,explain-create,t-test,-7.117708431729516,1.9722976906217733e-11,1.3806083834352412e-09,,True
top_ngram_chr_fraction_4,human-continue,mannwhitneyu,6915.5,2.112218432495804e-11,1.4785529027470628e-09,,True
duplicate_ngram_chr_fraction_6,human-create,mannwhitneyu,7113.0,2.1890127917007e-11,1.5323089541904899e-09,,True
flesch_kincaid_grade,explain-create,t-test,-7.061750532403791,2.7226701160786755e-11,1.9058690812550727e-09,,True
prop_adjacent_dependency_relation_std,human-create,mannwhitneyu,7726.0,2.7484219754346646e-11,1.923895382804265e-09,,True
duplicate_ngram_chr_fraction_6,human-continue,mannwhitneyu,7086.0,3.914330621189101e-11,2.7400314348323706e-09,,True
rix,explain-create,mannwhitneyu,2316.5,5.5393915197227524e-11,3.8775740638059264e-09,,True
automated_readability_index,explain-create,mannwhitneyu,2348.0,9.254957651312511e-11,6.478470355918758e-09,,True
pos_prop_PUNCT,continue-explain,t-test,-6.7709657159269705,1.42053788901672e-10,9.94376522311704e-09,,True
pos_prop_NOUN,human-continue,t-test,-6.716940726214869,1.9222918911964098e-10,1.345604323837487e-08,,True
pos_prop_PROPN,human-continue,mannwhitneyu,7592.0,2.4192595780318046e-10,1.693481704622263e-08,,True
pos_prop_ADJ,human-explain,t-test,-6.668554897848047,2.517368582517388e-10,1.7621580077621718e-08,,True
dependency_distance_std,human-continue,mannwhitneyu,7585.0,2.7026879581370305e-10,1.8918815706959214e-08,,True
top_ngram_chr_fraction_4,human-create,mannwhitneyu,6814.5,4.815531098246511e-10,3.370871768772558e-08,,True
pos_prop_PUNCT,explain-create,t-test,6.510860555760283,6.013991014107902e-10,4.2097937098755314e-08,,True
n_tokens,human-explain,mannwhitneyu,2527.0,1.5273419339836023e-09,1.0691393537885216e-07,,True
flesch_reading_ease,explain-create,t-test,6.318780733862263,1.707645038545859e-09,1.1953515269821012e-07,,True
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,7465.0,1.725605456281674e-09,1.207923819397172e-07,,True
pos_prop_DET,explain-create,t-test,6.204551726208097,3.147316448424233e-09,2.2031215138969631e-07,,True
duplicate_ngram_chr_fraction_7,human-create,mannwhitneyu,6565.0,3.341620716764008e-09,2.3391345017348056e-07,,True
sentence_length_mean,explain-create,mannwhitneyu,2610.0,5.26709202651841e-09,3.686964418562887e-07,,True
duplicate_ngram_chr_fraction_5,human-explain,mannwhitneyu,7247.0,5.484197316063872e-09,3.8389381212447106e-07,,True
dependency_distance_std,human-create,mannwhitneyu,7372.0,6.852635248357513e-09,4.796844673850259e-07,,True
sentence_length_median,explain-create,mannwhitneyu,2632.0,6.927859689184513e-09,4.849501782429159e-07,,True
oov_ratio,human-create,mannwhitneyu,7342.5,1.0500867924053555e-08,7.350607546837489e-07,,True
entropy,explain-create,t-test,5.964063582576089,1.1141139619599141e-08,7.798797733719399e-07,,True
syllables_per_token_std,human-continue,t-test,-5.92226211071425,1.3833435747172202e-08,9.683405023020541e-07,,True
per_word_perplexity,explain-create,mannwhitneyu,7289.0,2.2486295770036248e-08,1.5740407039025374e-06,,True
Yules,explain-create,t-test,-5.818621219212798,2.355759462394243e-08,1.64903162367597e-06,,True
pos_prop_PROPN,human-create,mannwhitneyu,7272.0,2.854049702974141e-08,1.9978347920818985e-06,,True
prop_adjacent_dependency_relation_std,human-explain,t-test,5.7738737856725875,2.9588633371404436e-08,2.0712043359983104e-06,,True
pos_prop_PROPN,human-explain,mannwhitneyu,7267.0,3.06041215411771e-08,2.142288507882397e-06,,True
syllables_per_token_std,human-create,t-test,-5.756511697082463,3.2314618388680774e-08,2.2620232872076543e-06,,True
pos_prop_PRON,human-continue,mannwhitneyu,2738.0,3.281141923647031e-08,2.2967993465529217e-06,,True
n_tokens,human-create,mannwhitneyu,2741.5,3.4413735812735456e-08,2.408961506891482e-06,,True
duplicate_ngram_chr_fraction_7,human-continue,mannwhitneyu,6474.0,5.417342468784883e-08,3.792139728149418e-06,,True
perplexity,explain-create,mannwhitneyu,7209.0,6.805783611771366e-08,4.764048528239956e-06,,True
proportion_unique_tokens,explain-create,t-test,-5.599904966591746,7.098443571771056e-08,4.9689105002397395e-06,,True
pos_prop_PRON,human-create,mannwhitneyu,2837.0,1.2650213162528253e-07,8.855149213769777e-06,,True
alpha_ratio,explain-create,t-test,-5.413928776355008,1.7731618525618375e-07,1.2412132967932862e-05,,True
MTLD,explain-create,mannwhitneyu,2915.0,3.5198087676507786e-07,2.463866137355545e-05,,True
TTR,explain-create,t-test,-5.251747257967866,3.872036819858827e-07,2.710425773901179e-05,,True
duplicate_ngram_chr_fraction_8,human-continue,mannwhitneyu,6209.5,4.3036644543050437e-07,3.0125651180135307e-05,,True
mean_word_length,explain-create,t-test,-5.218803356842655,4.5286218488080354e-07,3.1700352941656246e-05,,True
TTR,continue-explain,t-test,5.177009661985949,5.518708917322656e-07,3.8630962421258595e-05,,True
pos_prop_ADP,human-create,t-test,-5.171644071659336,5.660137601123986e-07,3.962096320786791e-05,,True
oov_ratio,human-explain,mannwhitneyu,7038.0,6.410549834126037e-07,4.4873848838882256e-05,,True
proportion_unique_tokens,continue-explain,t-test,5.141174159268856,6.532547036205542e-07,4.5727829253438796e-05,,True
doc_length,human-explain,mannwhitneyu,2992.0,9.332399171792549e-07,6.532679420254785e-05,,True
pos_prop_AUX,continue-create,mannwhitneyu,6998.5,1.0506845753322896e-06,7.354792027326027e-05,,True
pos_prop_DET,continue-explain,t-test,-4.887507111539422,2.1049964824278405e-06,0.00014734975376994884,,True
entropy,continue-explain,t-test,-4.884710187823239,2.1318290384227403e-06,0.0001492280326895918,,True
syllables_per_token_std,human-explain,t-test,-4.847162891542872,2.5257020830400793e-06,0.00017679914581280554,,True
n_sentences,explain-create,t-test,4.816082376964059,2.904170376835217e-06,0.00020329192637846518,,True
per_word_perplexity,continue-explain,mannwhitneyu,3102.0,3.5464890495575737e-06,0.00024825423346903013,,True
perplexity,continue-explain,mannwhitneyu,3108.0,3.8066306037405934e-06,0.0002664641422618415,,True
dependency_distance_std,human-explain,mannwhitneyu,6877.0,4.539446183379263e-06,0.0003177612328365484,,True
top_ngram_chr_fraction_4,human-explain,mannwhitneyu,6414.5,5.5224831108294155e-06,0.0003865738177580591,,True
duplicate_ngram_chr_fraction_6,human-explain,mannwhitneyu,6499.0,1.1944964668674837e-05,0.0008361475268072386,,True
doc_length,continue-explain,mannwhitneyu,3245.0,1.81023893731162e-05,0.001267167256118134,,True
pos_prop_ADJ,explain-create,t-test,-4.382025604132661,1.9056855527574875e-05,0.0013339798869302412,,True
connectives_cap,explain-create,mannwhitneyu,6684.0,2.55831203056547e-05,0.0017908184213958288,,True
sentence_length_median,continue-create,mannwhitneyu,3283.0,2.6630827752492818e-05,0.0018641579426744972,,True
alpha_ratio,continue-explain,t-test,4.279610454446984,2.9141711003412515e-05,0.002039919770238876,,True
duplicate_ngram_chr_fraction_9,human-continue,mannwhitneyu,5857.0,3.8910273077248136e-05,0.0027237191154073697,,True
n_tokens,human-continue,mannwhitneyu,3330.5,4.5383112403397905e-05,0.0031768178682378533,,True
pos_prop_ADP,human-explain,t-test,-4.04021495558536,7.637324374402813e-05,0.005346127062081969,,True
coleman_liau_index,explain-create,t-test,-3.9069093801483166,0.00012825048784094359,0.00897753414886605,,True
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,6115.0,0.0001506757025540764,0.010547299178785347,,False
n_sentences,continue-explain,mannwhitneyu,3455.0,0.00015454866002899293,0.010818406202029505,,False
duplicate_ngram_chr_fraction_8,human-explain,mannwhitneyu,5968.0,0.00017437815913474725,0.012206471139432308,,False
duplicate_ngram_chr_fraction_5,continue-explain,mannwhitneyu,3879.0,0.00018058416119309055,0.012640891283516338,,False
duplicate_ngram_chr_fraction_8,human-create,t-test,3.754887708360591,0.0002279190209596417,0.01595433146717492,,False
duplicate_ngram_chr_fraction_10,human-continue,mannwhitneyu,5706.5,0.0002455713050026713,0.017189991350186992,,False
doc_length,human-create,mannwhitneyu,3513.5,0.00028235669157054307,0.019764968409938015,,False
mean_word_length,continue-explain,t-test,3.6848345226841257,0.00029533480178402536,0.020673436124881775,,False
pos_prop_PART,continue-create,t-test,3.6658572612475053,0.0003166080393903181,0.022162562757322268,,False
token_length_median,explain-create,mannwhitneyu,3795.5,0.00037744830868410015,0.026421381607887012,,False
automated_readability_index,continue-create,mannwhitneyu,3570.0,0.00047794066018616577,0.033455846213031604,,False
flesch_kincaid_grade,continue-create,mannwhitneyu,3571.0,0.0004823323228661566,0.033763262600630964,,False
pos_prop_ADP,human-continue,t-test,-3.5402872684781843,0.0004981899572502077,0.03487329700751454,,False
rix,continue-create,mannwhitneyu,3578.5,0.0005164467532930378,0.03615127273051265,,False
pos_prop_CCONJ,explain-create,t-test,3.5003376300023357,0.0005740226102216454,0.04018158271551518,,False
duplicate_ngram_chr_fraction_5,explain-create,mannwhitneyu,6055.5,0.000578439956157467,0.04049079693102269,,False
gunning_fog,continue-explain,t-test,3.466861747843273,0.0006457735558507545,0.045204148909552815,,False
pos_prop_PRON,continue-explain,t-test,3.4145798934615694,0.0007748440422587546,0.05423908295811282,,False
Yules,continue-explain,t-test,3.3810172976015016,0.0008700205573560712,0.060901439014924987,,False
pos_prop_AUX,continue-explain,t-test,3.3465237904493543,0.000979137511272442,0.06853962578907094,,False
token_length_mean,explain-create,t-test,-3.33787540342008,0.0010084312131682616,0.07059018492177832,,False
n_tokens,continue-explain,mannwhitneyu,3654.0,0.0010099991817780294,0.07069994272446206,,False
sentence_length_mean,continue-create,mannwhitneyu,3660.0,0.0010643634986107072,0.0745054449027495,,False
gunning_fog,continue-create,mannwhitneyu,3672.0,0.0011802988980592212,0.08262092286414548,,False
n_unique_tokens,explain-create,t-test,-3.241117163912374,0.0013968487039044564,0.09777940927331195,,False
oov_ratio,human-continue,mannwhitneyu,6307.5,0.0014055015808811236,0.09838511066167865,,False
syllables_per_token_mean,explain-create,t-test,-3.2136560394556497,0.0015301299831579596,0.10710909882105718,,False
flesch_kincaid_grade,continue-explain,t-test,3.2068610699854174,0.001564883241314095,0.10954182689198665,,False
lix,continue-explain,t-test,3.204429518266354,0.0015774964559863477,0.11042475191904434,,False
pos_prop_ADJ,continue-explain,t-test,3.1492037133680113,0.0018906353366509852,0.13234447356556897,,False
duplicate_ngram_chr_fraction_9,human-create,t-test,3.1363432752468716,0.0019713797187352897,0.13799658031147027,,False
lix,continue-create,t-test,-3.135732856855338,0.001975290393700792,0.13827032755905544,,False
duplicate_ngram_chr_fraction_6,explain-create,mannwhitneyu,5732.0,0.0022243954972440646,0.15570768480708452,,False
duplicate_ngram_chr_fraction_6,continue-explain,mannwhitneyu,4274.0,0.002417951370630073,0.1692565959441051,,False
duplicate_ngram_chr_fraction_10,human-explain,mannwhitneyu,5611.5,0.0026353328858527065,0.18447330200968945,,False
top_ngram_chr_fraction_4,continue-explain,mannwhitneyu,4496.5,0.0028271583037946346,0.19790108126562442,,False
duplicate_ngram_chr_fraction_7,explain-create,mannwhitneyu,5503.5,0.0028271583037946346,0.19790108126562442,,False
pos_prop_PRON,explain-create,t-test,-3.0183153201685795,0.0028760549236510136,0.20132384465557096,,False
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,5675.0,0.002928313004536567,0.2049819103175597,,False
pos_prop_NOUN,continue-explain,t-test,-3.007162074435623,0.002978847182920675,0.20851930280444725,,False
pos_prop_PART,continue-explain,t-test,2.9803303286445537,0.0032401233637232235,0.22680863546062566,,False
sentence_length_mean,continue-explain,mannwhitneyu,6191.5,0.00361307883656739,0.2529155185597173,,False
pos_prop_ADV,explain-create,t-test,-2.8835591608400235,0.004366885328914064,0.30568197302398453,,False
duplicate_ngram_chr_fraction_10,human-create,t-test,2.8788733232042074,0.0044296044829272045,0.3100723138049043,,False
flesch_reading_ease,continue-explain,t-test,-2.87585087125589,0.004470494745839788,0.31293463220878515,,False
MTLD,continue-create,mannwhitneyu,3841.5,0.004662860206283586,0.326400214439851,,False
pos_prop_PRON,human-explain,t-test,-2.8544148934159037,0.004770530255856204,0.33393711790993424,,False
pos_prop_ADV,continue-explain,mannwhitneyu,6147.5,0.0050696189619468465,0.35487332733627924,,False
rix,continue-explain,mannwhitneyu,6132.0,0.005697177850997413,0.39880244956981886,,False
automated_readability_index,continue-explain,mannwhitneyu,6130.0,0.005783538551978307,0.4048476986384815,,False
flesch_reading_ease,continue-create,t-test,2.7747533138143425,0.006053376849257556,0.4237363794480289,,False
n_unique_tokens,continue-create,t-test,-2.7362728414207536,0.006778961234482002,0.47452728641374015,,False
prop_adjacent_dependency_relation_mean,explain-create,t-test,-2.695872053881748,0.00762468952570427,0.5337282667992989,,False
n_characters,continue-explain,mannwhitneyu,3909.0,0.007709471362570219,0.5396629953799154,,False
oov_ratio,continue-create,mannwhitneyu,6087.0,0.00793592436107526,0.5555147052752683,,False
connectives_cap,human-explain,mannwhitneyu,3947.0,0.008905354423781814,0.623374809664727,,False
n_characters,continue-create,mannwhitneyu,3940.0,0.009631708485808436,0.6742195940065905,,False
sentence_length_std,explain-create,mannwhitneyu,3944.0,0.009908765570524414,0.693613589936709,,False
pos_prop_VERB,continue-explain,mannwhitneyu,6029.0,0.011969973310815538,0.8378981317570877,,False
Yules,continue-create,mannwhitneyu,3984.0,0.013091832031530479,0.9164282422071335,,False
