feature,persona,test,t-statistic,pvalue,bon,bh,reject
duplicate_ngram_chr_fraction_9,explain-create,t-test,4.8412524806924395,1.849741392033159e-06,0.0001313316388343543,,True
oov_ratio,continue-create,mannwhitneyu,14486.0,1.8523903154251063e-06,0.00013151971239518256,,True
connectives,human-explain,mannwhitneyu,14495.5,1.8700645321595596e-06,0.00013277458178332873,,True
prop_adjacent_dependency_relation_mean,explain-create,t-test,4.726553582419644,3.173546352209674e-06,0.00022532179100688684,,True
token_length_std,explain-create,t-test,-4.707972921507712,3.460096317304961e-06,0.00024566683852865224,,True
pos_prop_SCONJ,human-continue,t-test,-4.690491127548288,3.7523250021599955e-06,0.0002664150751533597,,True
duplicate_ngram_chr_fraction_10,continue-explain,mannwhitneyu,17801.5,3.857899710324534e-06,0.0002739108794330419,,True
n_sentences,explain-create,t-test,4.5639598193071835,6.698101383465376e-06,0.0004755651982260417,,True
syllables_per_token_median,human-explain,t-test,-4.436363226936982,1.1857106812025477e-05,0.0008418545836538088,,True
n_sentences,continue-create,mannwhitneyu,14967.0,1.2048645289468175e-05,0.0008554538155522404,,True
pos_prop_VERB,continue-create,t-test,4.350063075758978,1.731581743562867e-05,0.0012294230379296354,,True
duplicate_ngram_chr_fraction_10,explain-create,t-test,4.23776262091599,2.8084102864915164e-05,0.0019939713034089765,,True
oov_ratio,human-explain,mannwhitneyu,15189.0,2.834601315903653e-05,0.0020125669342915937,,True
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,17514.0,2.9551327642592164e-05,0.0020981442626240437,,True
pos_prop_CCONJ,continue-explain,t-test,4.188527556589517,3.460240211154439e-05,0.002456770549919652,,True
MTLD,continue-create,mannwhitneyu,15240.5,3.850466500211423e-05,0.0027338312151501103,,True
syllables_per_token_median,human-continue,t-test,-4.125004212871306,4.516111871405858e-05,0.003206439428698159,,True
connectives,continue-explain,t-test,-4.117615120804247,4.65718421494203e-05,0.0033066007926088412,,True
pos_prop_ADP,human-continue,t-test,-4.104842528653332,4.9109818370190963e-05,0.0034867971042835586,,True
pos_prop_DET,continue-explain,t-test,-4.081405830993222,5.411281711885953e-05,0.0038420100154390262,,True
dependency_distance_mean,human-continue,t-test,-4.061163860367893,5.882047150519556e-05,0.004176253476868885,,True
perplexity,continue-create,mannwhitneyu,15433.0,7.822603940811775e-05,0.00555404879797636,,True
entropy,continue-create,mannwhitneyu,15433.0,7.822603940811775e-05,0.00555404879797636,,True
n_unique_tokens,explain-create,mannwhitneyu,15442.0,8.07270291827947e-05,0.005731619071978424,,True
pos_prop_CCONJ,explain-create,t-test,3.9721694494185247,8.453589371588459e-05,0.0060020484538278055,,True
n_tokens,human-create,t-test,3.9470485113120337,9.353652862933667e-05,0.006641093532682904,,True
pos_prop_VERB,explain-create,t-test,3.943961623035913,9.470322724707228e-05,0.006723929134542132,,True
top_ngram_chr_fraction_2,continue-explain,mannwhitneyu,15503.5,0.0001007435465207476,0.007152791802973079,,True
duplicate_ngram_chr_fraction_8,human-explain,mannwhitneyu,17253.0,0.00011742181058928202,0.008336948551839023,,True
duplicate_ngram_chr_fraction_8,human-create,mannwhitneyu,21503.0,0.00020059093059939762,0.014241956072557231,,False
connectives,continue-create,t-test,3.7469525893423823,0.0002054657789784035,0.01458807030746665,,False
n_tokens,human-explain,t-test,-3.722095545564005,0.0002260316440761411,0.016048246729406017,,False
syllables_per_token_median,human-create,t-test,-3.719438747839579,0.00022834102267134355,0.01621221260966539,,False
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,16841.5,0.00023742569150173208,0.016857224096622977,,False
pos_prop_ADP,human-create,t-test,-3.659658938701216,0.00028657000248448315,0.020346470176398304,,False
token_length_std,continue-create,t-test,-3.6428028841562665,0.00030535714483508964,0.021680357283291363,,False
syllables_per_token_std,explain-create,t-test,-3.6181632679630003,0.0003349123619763139,0.023778777700318287,,False
