feature,persona,test,t-statistic,pvalue,bon,bh,reject
per_word_perplexity,human-create,mannwhitneyu,38604.0,2.9502179372550484e-58,2.065152556078534e-56,1.0085615624894495e-24,True
Yules,continue-create,t-test,-18.991230785038372,1.0199276962983294e-57,7.139493874088306e-56,4.114177226300983e-07,True
perplexity,human-create,mannwhitneyu,38446.0,2.6576362777100167e-57,1.8603453943970115e-55,4.266665141614457e-24,True
entropy,human-create,mannwhitneyu,38446.0,2.6576362777100167e-57,1.8603453943970115e-55,4.326846559564537e-23,True
pos_prop_DET,human-create,t-test,18.66320451446572,2.698762529987677e-56,1.8891337709913738e-54,5.6995969248386895e-21,True
token_length_median,human-explain,mannwhitneyu,3710.0,2.910071363833002e-56,2.0370499546831016e-54,5.613397219574427e-16,True
syllables_per_token_std,human-continue,t-test,-18.585217748088944,5.877235559602475e-56,4.1140648917217326e-54,8.279770656076705e-13,True
Yules,human-continue,mannwhitneyu,1817.0,9.8999384114196e-56,6.92995688799372e-54,1.7697368269941475e-12,True
prop_adjacent_dependency_relation_mean,human-explain,t-test,-18.42932941071756,2.783158224360168e-55,1.9482107570521176e-53,9.788881609741919e-13,True
token_length_std,human-continue,t-test,-17.619877246676364,8.779509317723201e-52,6.145656522406241e-50,2.0080496656506803e-08,True
token_length_median,human-continue,mannwhitneyu,3975.0,1.0681428079462908e-51,7.476999655624036e-50,8.601953442677234e-08,True
pos_prop_CCONJ,continue-create,t-test,17.595792259626432,1.1151415640665849e-51,7.805990948466094e-50,5.107400755492252e-05,True
lix,human-explain,mannwhitneyu,2690.0,1.123030182213452e-50,7.861211275494164e-49,7.45735451374609e-09,True
pos_prop_PUNCT,human-explain,mannwhitneyu,37269.5,1.9005453384966115e-50,1.3303817369476281e-48,3.0041887648279034e-08,True
dependency_distance_std,human-continue,mannwhitneyu,37180.0,6.053573809146552e-50,4.2375016664025865e-48,0.001010603309732926,True
pos_prop_NOUN,human-create,t-test,-16.822131610914322,2.3624994290103782e-48,1.6537496003072647e-46,6.603782054463642e-06,True
flesch_reading_ease,human-explain,mannwhitneyu,36883.0,2.710018466920133e-48,1.897012926844093e-46,7.112519320971414e-06,True
rix,human-explain,mannwhitneyu,3176.5,5.74476355777647e-48,4.021334490443529e-46,0.00018760704905756526,True
pos_prop_AUX,human-create,t-test,16.601904642596217,2.069944365429258e-47,1.4489610558004806e-45,0.00021098644193295123,True
pos_prop_PUNCT,human-continue,mannwhitneyu,36649.5,5.138809333128434e-47,3.5971665331899036e-45,0.031107020806216922,True
dependency_distance_std,human-create,mannwhitneyu,36535.0,2.1435476965827728e-46,1.500483387607941e-44,0.0005819394176405549,True
per_word_perplexity,human-continue,mannwhitneyu,36532.0,2.2249811970406937e-46,1.5574868379284856e-44,0.06114772785353841,True
pos_prop_DET,human-continue,t-test,16.33718446428481,2.7930403588690826e-46,1.9551282512083578e-44,0.11862182425860422,True
automated_readability_index,human-explain,mannwhitneyu,3574.0,8.272138828078582e-46,5.790497179655007e-44,0.0043964829096466585,True
entropy,human-continue,mannwhitneyu,36316.0,3.203231915266378e-45,2.2422623406864646e-43,0.20362505536472966,True
perplexity,human-continue,mannwhitneyu,36316.0,3.203231915266378e-45,2.2422623406864646e-43,0.20294060135712597,True
flesch_reading_ease,human-continue,mannwhitneyu,36201.0,1.306477343376252e-44,9.145341403633764e-43,0.38381555518417654,True
pos_prop_ADJ,human-create,t-test,-15.930814774468677,1.4929386087855822e-44,1.0450570261499075e-42,0.10822366326710912,True
pos_prop_NOUN,human-continue,t-test,-15.905268190374827,1.915888399152227e-44,1.3411218794065588e-42,0.38369424951949826,True
prop_adjacent_dependency_relation_mean,human-create,t-test,-15.676496595155093,1.7813678844635337e-43,1.2469575191244737e-41,0.197210770659397,True
rix,human-continue,t-test,-15.585150626399434,4.330421417787014e-43,3.0312949924509096e-41,0.4168337304958521,True
lix,human-continue,mannwhitneyu,4136.0,7.59538209069123e-43,5.316767463483862e-41,0.45421283794323797,True
n_stop_words,human-create,mannwhitneyu,35641.0,1.0594039205784218e-41,7.415827444048953e-40,0.4271679769963409,True
duplicate_ngram_chr_fraction_5,explain-create,mannwhitneyu,35193.0,2.0669141069389882e-41,1.4468398748572917e-39,0.8966380401121088,True
automated_readability_index,human-continue,mannwhitneyu,4493.0,5.124724161612817e-41,3.587306913128972e-39,0.8814633731203693,True
syllables_per_token_std,human-explain,t-test,-14.995060010513432,1.3038770219063333e-40,9.127139153344333e-39,0.6123374853345577,True
flesch_kincaid_grade,human-explain,mannwhitneyu,4601.0,1.7984691344617971e-40,1.258928394123258e-38,,True
alpha_ratio,human-continue,mannwhitneyu,4710.5,6.365013777211891e-40,4.455509644048324e-38,,True
second_order_coherence,human-continue,mannwhitneyu,4797.0,1.7170080096277125e-39,1.2019056067393986e-37,,True
prop_adjacent_dependency_relation_mean,human-continue,t-test,-14.674308136114139,2.8305269281913612e-39,1.9813688497339527e-37,,True
first_order_coherence,human-continue,mannwhitneyu,4969.0,1.2145975266755462e-38,8.502182686728823e-37,,True
token_length_std,human-explain,t-test,-14.347126705340655,6.406461253486293e-38,4.484522877440405e-36,,True
pos_prop_AUX,human-explain,t-test,14.327495556930822,7.719863100482564e-38,5.403904170337795e-36,,True
alpha_ratio,human-explain,mannwhitneyu,5400.0,1.4843043389428474e-36,1.0390130372599931e-34,,True
dependency_distance_std,human-explain,mannwhitneyu,34549.0,2.597425740306176e-36,1.818198018214323e-34,,True
duplicate_ngram_chr_fraction_6,explain-create,mannwhitneyu,33371.0,3.211808757440994e-36,2.248266130208696e-34,,True
flesch_kincaid_grade,human-continue,mannwhitneyu,5503.0,4.5860660357952996e-36,3.2102462250567095e-34,,True
second_order_coherence,human-explain,mannwhitneyu,5592.0,1.2077809474693152e-35,8.454466632285207e-34,,True
gunning_fog,human-explain,mannwhitneyu,5755.0,7.007669641456704e-35,4.905368749019693e-33,,True
sentence_length_std,human-continue,mannwhitneyu,34140.0,2.1523419116306595e-34,1.5066393381414616e-32,,True
gunning_fog,human-continue,t-test,-13.397436599041367,4.811583814524215e-34,3.3681086701669504e-32,,True
MTLD,continue-create,mannwhitneyu,5985.0,8.098498673317323e-34,5.668949071322126e-32,,True
TTR,continue-create,mannwhitneyu,6070.0,1.9800429169985124e-33,1.3860300418989587e-31,,True
first_order_coherence,human-explain,mannwhitneyu,6141.0,4.1649817615577966e-33,2.9154872330904577e-31,,True
pos_prop_PUNCT,human-create,mannwhitneyu,33781.0,9.38072900033719e-33,6.5665103002360335e-31,,True
pos_prop_VERB,human-create,t-test,-12.902279678235427,4.6206235080505965e-32,3.234436455635417e-30,,True
per_word_perplexity,human-explain,mannwhitneyu,33601.0,6.00561347373571e-32,4.203929431614997e-30,,True
pos_prop_VERB,human-continue,t-test,-12.851527300292574,7.349252806944309e-32,5.144476964861016e-30,,True
sentence_length_std,human-explain,mannwhitneyu,33572.0,8.081341718805471e-32,5.65693920316383e-30,,True
TTR,human-continue,mannwhitneyu,6468.5,1.221830978997537e-31,8.552816852982759e-30,,True
pos_prop_NOUN,human-explain,t-test,-12.720766180154202,2.4211863591236334e-31,1.6948304513865433e-29,,True
Yules,continue-explain,mannwhitneyu,33451.5,2.7560349828302095e-31,1.9292244879811467e-29,,True
proportion_unique_tokens,continue-explain,t-test,12.495546843612225,1.8651321019212845e-30,1.3055924713448992e-28,,True
perplexity,human-explain,mannwhitneyu,33196.0,3.585200544179934e-30,2.509640380925954e-28,,True
entropy,human-explain,mannwhitneyu,33196.0,3.585200544179934e-30,2.509640380925954e-28,,True
duplicate_ngram_chr_fraction_7,explain-create,mannwhitneyu,31031.5,3.721933595807215e-30,2.60535351706505e-28,,True
proportion_unique_tokens,continue-create,t-test,-12.2725279985621,1.3869936850218548e-29,9.708955795152983e-28,,True
TTR,continue-explain,mannwhitneyu,32760.0,2.5538898281599203e-28,1.787722879711944e-26,,True
syllables_per_token_std,explain-create,t-test,-11.89194514256502,4.101512668984227e-28,2.8710588682889587e-26,,True
automated_readability_index,continue-create,t-test,-11.757976376420604,1.3354923826290085e-27,9.34844667840306e-26,,True
n_unique_tokens,explain-create,mannwhitneyu,7466.5,2.2005655678218005e-27,1.5403958974752603e-25,,True
coleman_liau_index,explain-create,t-test,-11.686018893984702,2.5112776377595797e-27,1.7578943464317058e-25,,True
duplicate_ngram_chr_fraction_5,human-explain,mannwhitneyu,7613.0,3.2143722501148945e-27,2.250060575080426e-25,,True
pos_prop_ADJ,human-continue,t-test,-11.626473914349763,4.2289715793359415e-27,2.960280105535159e-25,,True
Yules,human-explain,mannwhitneyu,7660.0,1.361761968677787e-26,9.532333780744508e-25,,True
MTLD,continue-explain,mannwhitneyu,32324.0,1.580301543465512e-26,1.1062110804258583e-24,,True
rix,continue-create,t-test,-11.450469348258098,1.9588164346462774e-26,1.3711715042523941e-24,,True
token_length_mean,explain-create,t-test,-11.430109948021691,2.337148691929369e-26,1.6360040843505583e-24,,True
token_length_std,explain-create,t-test,-11.242318554232849,1.1827500925848257e-25,8.27925064809378e-24,,True
n_stop_words,human-continue,mannwhitneyu,32035.0,2.2440526626376325e-25,1.570836863846343e-23,,True
pos_prop_VERB,human-explain,t-test,-11.152860820049739,2.548557548617523e-25,1.783990284032266e-23,,True
prop_adjacent_dependency_relation_std,human-create,mannwhitneyu,31963.0,4.322406696383355e-25,3.0256846874683485e-23,,True
second_order_coherence,human-create,mannwhitneyu,8098.0,7.488440547829422e-25,5.241908383480595e-23,,True
n_stop_words,explain-create,t-test,10.95809270611628,1.3410919279323847e-24,9.387643495526693e-23,,True
per_word_perplexity,explain-create,mannwhitneyu,31813.0,1.6613429604664707e-24,1.1629400723265294e-22,,True
first_order_coherence,human-create,mannwhitneyu,8205.0,1.950475493309466e-24,1.3653328453166262e-22,,True
gunning_fog,explain-create,t-test,-10.782313965299462,5.923999894918917e-24,4.146799926443242e-22,,True
sentence_length_mean,continue-create,mannwhitneyu,8346.5,6.825609744445563e-24,4.777926821111894e-22,,True
duplicate_ngram_chr_fraction_6,human-explain,mannwhitneyu,8899.0,8.069004782475709e-24,5.648303347732996e-22,,True
duplicate_ngram_chr_fraction_5,continue-explain,mannwhitneyu,8547.0,1.9186185793920295e-23,1.3430330055744207e-21,,True
alpha_ratio,human-create,mannwhitneyu,8471.5,2.0397990923661388e-23,1.4278593646562972e-21,,True
automated_readability_index,explain-create,t-test,-10.620636444451943,2.2967094784021597e-23,1.6076966348815117e-21,,True
pos_prop_DET,human-explain,t-test,10.61950079745899,2.318583654160966e-23,1.623008557912676e-21,,True
flesch_reading_ease,explain-create,t-test,10.587263861890602,3.0337633173408253e-23,2.1236343221385777e-21,,True
perplexity,explain-create,mannwhitneyu,31412.0,5.598644418205326e-23,3.919051092743728e-21,,True
entropy,explain-create,mannwhitneyu,31412.0,5.598644418205326e-23,3.919051092743728e-21,,True
dependency_distance_mean,continue-explain,mannwhitneyu,8637.0,8.534970262575893e-23,5.974479183803125e-21,,True
proportion_unique_tokens,human-continue,t-test,-10.40956943436477,1.324590293579509e-22,9.272132055056563e-21,,True
n_unique_tokens,continue-create,mannwhitneyu,8702.0,1.481011366237454e-22,1.0367079563662177e-20,,True
flesch_kincaid_grade,continue-create,t-test,-10.370474838325338,1.8285489470035717e-22,1.2799842629025002e-20,,True
pos_prop_ADP,human-explain,mannwhitneyu,8888.5,7.225690379030849e-22,5.0579832653215943e-20,,True
syllables_per_token_mean,explain-create,t-test,-10.110711130653133,1.5309481258391733e-21,1.0716636880874213e-19,,True
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,10416.0,1.7996244967991226e-21,1.2597371477593857e-19,,True
duplicate_ngram_chr_fraction_8,explain-create,mannwhitneyu,28143.5,2.610121231069491e-21,1.8270848617486437e-19,,True
oov_ratio,human-create,mannwhitneyu,9081.5,2.7683756492073634e-21,1.9378629544451544e-19,,True
flesch_kincaid_grade,explain-create,t-test,-9.957739947420311,5.2740299174099905e-21,3.6918209421869932e-19,,True
n_sentences,human-create,mannwhitneyu,30790.0,8.292494905238264e-21,5.804746433666785e-19,,True
lix,continue-create,t-test,-9.860219952982726,1.1537461896338203e-20,8.076223327436742e-19,,True
sentence_length_median,continue-create,t-test,-9.835036143951466,1.4111893969474543e-20,9.878325778632181e-19,,True
pos_prop_ADJ,explain-create,t-test,-9.79181306136841,1.9925595869232772e-20,1.394791710846294e-18,,True
pos_prop_AUX,human-continue,t-test,9.756487019619561,2.6398133631526596e-20,1.8478693542068616e-18,,True
sentence_length_mean,human-create,mannwhitneyu,9408.5,5.158365694308552e-20,3.6108559860159865e-18,,True
duplicate_ngram_chr_fraction_6,continue-explain,mannwhitneyu,9861.0,8.99306262850789e-20,6.295143839955523e-18,,True
n_unique_tokens,human-create,mannwhitneyu,9504.5,1.1047656510649298e-19,7.733359557454508e-18,,True
gunning_fog,continue-create,t-test,-9.476969232978432,2.392311299444614e-19,1.6746179096112296e-17,,True
pos_prop_SCONJ,human-explain,t-test,-9.457143077967917,2.7930164885323257e-19,1.955111541972628e-17,,True
sentence_length_median,human-create,t-test,-9.449068281798915,2.974683385757183e-19,2.082278370030028e-17,,True
n_characters,human-create,mannwhitneyu,9854.5,1.7108374699652246e-18,1.1975862289756573e-16,,True
oov_ratio,explain-create,mannwhitneyu,10000.5,4.643573962674805e-18,3.2505017738723637e-16,,True
lix,explain-create,t-test,-9.0670111540774,5.645064123307521e-18,3.951544886315265e-16,,True
mean_word_length,explain-create,t-test,-9.007416746923624,8.872609745095967e-18,6.210826821567177e-16,,True
pos_prop_DET,explain-create,t-test,8.944962080972992,1.42223468666471e-17,9.95564280665297e-16,,True
pos_prop_CCONJ,human-continue,t-test,-8.86934138125323,2.5110956703653985e-17,1.7577669692557789e-15,,True
top_ngram_chr_fraction_2,human-create,mannwhitneyu,29680.5,5.632786291373823e-17,3.942950403961676e-15,,True
pos_prop_PUNCT,explain-create,mannwhitneyu,10334.0,6.264730881599345e-17,4.3853116171195414e-15,,True
prop_adjacent_dependency_relation_std,human-explain,mannwhitneyu,29509.0,1.9628733898260325e-16,1.3740113728782228e-14,,True
duplicate_ngram_chr_fraction_8,human-explain,mannwhitneyu,12730.0,2.8066986097872134e-16,1.9646890268510495e-14,,True
duplicate_ngram_chr_fraction_7,continue-explain,mannwhitneyu,11726.0,1.6653059415718688e-15,1.1657141591003083e-13,,True
duplicate_ngram_chr_fraction_9,explain-create,mannwhitneyu,26088.0,3.8087602813014035e-15,2.6661321969109824e-13,,True
pos_prop_CCONJ,explain-create,t-test,8.15681038200844,4.547521647731256e-15,3.183265153411879e-13,,True
pos_prop_CCONJ,continue-explain,t-test,8.123989678611773,5.737163221598941e-15,4.016014255119259e-13,,True
duplicate_ngram_chr_fraction_8,continue-explain,mannwhitneyu,13042.0,1.1251302383640375e-14,7.875911668548263e-13,,True
rix,explain-create,t-test,-7.979634106253023,1.5821515568846158e-14,1.107506089819231e-12,,True
top_ngram_chr_fraction_4,explain-create,mannwhitneyu,27699.0,1.667543402732275e-14,1.1672803819125925e-12,,True
sentence_length_std,human-create,mannwhitneyu,28818.5,2.401222759428323e-14,1.680855931599826e-12,,True
n_characters,human-explain,mannwhitneyu,11190.5,2.5503114929430832e-14,1.7852180450601582e-12,,True
pos_prop_ADP,explain-create,t-test,7.873541291076678,3.307670389517097e-14,2.315369272661968e-12,,True
flesch_reading_ease,continue-create,t-test,7.864702701572569,3.516162536483784e-14,2.4613137755386488e-12,,True
alpha_ratio,continue-create,mannwhitneyu,28732.0,4.277240745683662e-14,2.9940685219785632e-12,,True
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,14140.0,5.2884084421407035e-14,3.701885909498492e-12,,True
duplicate_ngram_chr_fraction_9,continue-explain,mannwhitneyu,14194.0,1.2206004762043517e-13,8.544203333430463e-12,,True
coleman_liau_index,continue-create,t-test,-7.621796191792711,1.850904084985235e-13,1.2956328594896645e-11,,True
oov_ratio,continue-create,mannwhitneyu,11540.0,2.4768514429770277e-13,1.7337960100839194e-11,,True
doc_length,human-continue,mannwhitneyu,28462.0,2.501255102728965e-13,1.7508785719102754e-11,,True
sentence_length_std,continue-create,mannwhitneyu,11580.0,3.279243445319256e-13,2.2954704117234793e-11,,True
oov_ratio,human-continue,mannwhitneyu,11657.0,4.2581677659823053e-13,2.980717436187614e-11,,True
top_ngram_chr_fraction_3,explain-create,mannwhitneyu,28348.5,4.487372261970024e-13,3.141160583379017e-11,,True
sentence_length_median,human-explain,mannwhitneyu,11677.5,5.313964302431327e-13,3.719775011701929e-11,,True
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,28255.0,9.354323228397636e-13,6.548026259878346e-11,,True
token_length_median,explain-create,mannwhitneyu,13282.0,1.0302984915210797e-12,7.212089440647559e-11,,True
n_sentences,explain-create,mannwhitneyu,28169.0,1.3596672383779048e-12,9.517670668645333e-11,,True
n_characters,continue-create,mannwhitneyu,11967.0,3.713078773314299e-12,2.599155141320009e-10,,True
alpha_ratio,explain-create,mannwhitneyu,28032.5,3.72497347688858e-12,2.607481433822006e-10,,True
top_ngram_chr_fraction_2,explain-create,mannwhitneyu,27891.5,8.775250406302241e-12,6.142675284411569e-10,,True
pos_prop_DET,continue-explain,t-test,-6.970297188096856,1.3205234782257339e-11,9.243664347580137e-10,,True
connectives,explain-create,mannwhitneyu,27770.0,1.6559619759648145e-11,1.1591733831753702e-09,,True
token_length_mean,continue-create,t-test,-6.918038166834289,1.8370041787570964e-11,1.2859029251299674e-09,,True
pos_prop_PRON,human-create,mannwhitneyu,27669.0,3.293035007494273e-11,2.3051245052459912e-09,,True
pos_prop_SCONJ,explain-create,t-test,6.805898332541231,3.706955974465204e-11,2.5948691821256426e-09,,True
n_stop_words,human-explain,t-test,6.783760112431566,4.2537135041482813e-11,2.977599452903797e-09,,True
duplicate_ngram_chr_fraction_10,explain-create,mannwhitneyu,24247.5,7.579036966512927e-11,5.305325876559049e-09,,True
dependency_distance_std,continue-explain,mannwhitneyu,12635.0,1.8916789250082418e-10,1.3241752475057693e-08,,True
pos_prop_PUNCT,continue-create,mannwhitneyu,12644.5,1.9956253217877384e-10,1.3969377252514169e-08,,True
pos_prop_ADJ,continue-explain,t-test,6.5134303604249775,2.220527041437417e-10,1.554368929006192e-08,,True
n_tokens,continue-explain,mannwhitneyu,12675.5,2.373428597940824e-10,1.6614000185585768e-08,,True
entropy,continue-explain,mannwhitneyu,12727.0,3.1682901438187775e-10,2.2178031006731442e-08,,True
perplexity,continue-explain,mannwhitneyu,12727.0,3.1682901438187775e-10,2.2178031006731442e-08,,True
per_word_perplexity,continue-explain,mannwhitneyu,12740.0,3.406097379288245e-10,2.3842681655017713e-08,,True
doc_length,continue-explain,mannwhitneyu,12789.0,4.465846273726837e-10,3.126092391608786e-08,,True
duplicate_ngram_chr_fraction_10,continue-explain,mannwhitneyu,15899.0,4.728912686117844e-10,3.310238880282491e-08,,True
sentence_length_median,continue-explain,mannwhitneyu,12912.0,7.347870891153556e-10,5.1435096238074897e-08,,True
sentence_length_mean,continue-explain,mannwhitneyu,13010.0,1.4889782290240749e-09,1.0422847603168524e-07,,True
token_length_std,continue-create,t-test,-6.153937627428473,1.845056444889747e-09,1.291539511422823e-07,,True
pos_prop_ADP,human-continue,mannwhitneyu,13078.0,2.1411264704584564e-09,1.4987885293209195e-07,,True
sentence_length_std,explain-create,mannwhitneyu,13103.0,2.444955157661766e-09,1.7114686103632362e-07,,True
sentence_length_mean,human-explain,mannwhitneyu,13114.0,2.5912181869245926e-09,1.8138527308472147e-07,,True
MTLD,human-explain,t-test,-6.005524276540303,4.302975330936976e-09,3.0120827316558834e-07,,True
pos_prop_PRON,human-explain,mannwhitneyu,26782.0,4.474412708247654e-09,3.132088895773358e-07,,True
doc_length,continue-create,mannwhitneyu,13219.0,4.493969937724812e-09,3.145778956407368e-07,,True
pos_prop_ADV,continue-explain,mannwhitneyu,26740.0,5.566010034832751e-09,3.8962070243829256e-07,,True
connectives_cap,continue-explain,mannwhitneyu,26656.5,5.9255467650833455e-09,4.147882735558342e-07,,True
sentence_length_mean,explain-create,mannwhitneyu,13288.0,6.432687075533905e-09,4.5028809528737336e-07,,True
duplicate_ngram_chr_fraction_5,continue-create,mannwhitneyu,26207.0,1.0234926936230048e-08,7.164448855361034e-07,,True
first_order_coherence,continue-create,mannwhitneyu,26619.0,1.036546415023548e-08,7.255824905164836e-07,,True
dependency_distance_mean,human-continue,mannwhitneyu,26604.0,1.1187705280053791e-08,7.831393696037653e-07,,True
duplicate_ngram_chr_fraction_10,human-explain,mannwhitneyu,16198.5,1.8454302412514265e-08,1.2918011688759986e-06,,True
second_order_coherence,continue-create,mannwhitneyu,26459.0,2.3202967075422512e-08,1.6242076952795758e-06,,True
pos_prop_AUX,continue-create,t-test,5.6570246254058665,2.947158087106668e-08,2.0630106609746674e-06,,True
pos_prop_ADP,continue-explain,mannwhitneyu,13597.0,3.062646132679302e-08,2.143852292875511e-06,,True
top_ngram_chr_fraction_2,human-continue,mannwhitneyu,26306.5,4.915401967244134e-08,3.4407813770708935e-06,,True
dependency_distance_mean,explain-create,t-test,5.535932673001399,5.6290876821257375e-08,3.940361377488016e-06,,True
syllables_per_token_mean,continue-create,t-test,-5.532967940368759,5.7181778686240574e-08,4.00272450803684e-06,,True
n_sentences,human-continue,mannwhitneyu,26181.0,8.566295962605373e-08,5.996407173823761e-06,,True
duplicate_ngram_chr_fraction_6,continue-create,mannwhitneyu,24938.0,9.84121866089937e-08,6.8888530626295585e-06,,True
syllables_per_token_std,continue-create,t-test,-5.368596719396132,1.3513213638699004e-07,9.459249547089304e-06,,True
syllables_per_token_std,continue-explain,t-test,5.3378416068931305,1.5835661140197244e-07,1.1084962798138071e-05,,True
dependency_distance_mean,continue-create,t-test,-5.310524429165541,1.821992771647578e-07,1.2753949401533047e-05,,True
top_ngram_chr_fraction_4,continue-explain,mannwhitneyu,14647.0,2.4652640243979877e-07,1.7256848170785913e-05,,True
doc_length,human-create,mannwhitneyu,25932.0,2.8894657101090333e-07,2.0226259970763232e-05,,True
duplicate_ngram_chr_fraction_7,continue-create,mannwhitneyu,23746.0,3.227643370863812e-07,2.259350359604668e-05,,True
mean_word_length,continue-create,t-test,-5.197942759878774,3.2278051980736815e-07,2.259463638651577e-05,,True
pos_prop_SCONJ,continue-explain,t-test,-5.1943212652993545,3.287191342625766e-07,2.301033939838036e-05,,True
prop_adjacent_dependency_relation_std,continue-create,mannwhitneyu,25873.0,3.7865085909212633e-07,2.6505560136448842e-05,,True
n_tokens,continue-create,mannwhitneyu,14178.0,4.767616947877564e-07,3.337331863514295e-05,,True
n_tokens,human-continue,mannwhitneyu,25752.0,6.530746755359572e-07,4.5715227287517005e-05,,True
n_stop_words,continue-explain,t-test,-5.052509840067194,6.65796325375594e-07,4.660574277629158e-05,,True
n_characters,continue-explain,mannwhitneyu,14275.5,7.384937346863114e-07,5.16945614280418e-05,,True
pos_prop_CCONJ,human-create,t-test,4.990956121019378,8.999869422862181e-07,6.299908596003527e-05,,True
dependency_distance_std,explain-create,mannwhitneyu,25649.0,1.0309276310788968e-06,7.216493417552278e-05,,True
n_sentences,continue-create,mannwhitneyu,25600.0,1.146308559756572e-06,8.024159918296004e-05,,True
connectives,continue-explain,mannwhitneyu,14507.5,1.9406600117057675e-06,0.00013584620081940374,,True
pos_prop_ADJ,human-explain,mannwhitneyu,14545.5,2.3886455490309796e-06,0.00016720518843216857,,True
connectives,human-explain,mannwhitneyu,14576.0,2.635911692437845e-06,0.00018451381847064914,,True
pos_prop_PRON,continue-create,mannwhitneyu,25331.5,4.006884890346034e-06,0.00028048194232422236,,True
pos_prop_ADP,human-create,t-test,-4.663773914618859,4.245288463583769e-06,0.00029717019245086387,,True
top_ngram_chr_fraction_4,human-explain,mannwhitneyu,15153.0,4.673941268066929e-06,0.00032717588876468503,,True
prop_adjacent_dependency_relation_mean,continue-explain,t-test,-4.63263681685041,4.89852052978617e-06,0.00034289643708503194,,True
duplicate_ngram_chr_fraction_5,human-create,mannwhitneyu,24911.0,5.102133406234067e-06,0.0003571493384363847,,True
sentence_length_median,explain-create,t-test,-4.587911428015483,6.008272307470437e-06,0.0004205790615229306,,True
