feature,persona,test,t-statistic,pvalue,bon,bh,reject
coleman_liau_index,human-explain,mannwhitneyu,212344.0,8.937773519965132e-37,6.345819199175244e-35,,True
automated_readability_index,human-explain,mannwhitneyu,212599.0,1.2570654193651136e-36,8.925164477492307e-35,,True
sentence_length_std,continue-create,mannwhitneyu,215551.5,6.192956239534006e-35,4.3969989300691445e-33,,True
duplicate_ngram_chr_fraction_6,explain-create,mannwhitneyu,446600.0,8.361070446203207e-34,5.936360016804277e-32,,True
pos_prop_ADJ,human-continue,mannwhitneyu,217896.0,1.2773846387212354e-33,9.069430934920772e-32,,True
token_length_mean,human-explain,mannwhitneyu,219258.0,7.209437368036489e-33,5.1187005313059075e-31,,True
dependency_distance_mean,explain-create,mannwhitneyu,445173.0,4.31310259965128e-32,3.0623028457524085e-30,,True
duplicate_ngram_chr_fraction_5,continue-explain,mannwhitneyu,223757.5,1.6120480891246656e-30,1.1445541432785126e-28,,True
flesch_reading_ease,human-continue,mannwhitneyu,441342.0,4.73668893416077e-30,3.3630491432541463e-28,,True
n_characters,human-continue,mannwhitneyu,226237.5,3.7218059230326465e-29,2.642482205353179e-27,,True
rix,human-continue,mannwhitneyu,227945.0,2.7783034938651223e-28,1.972595480644237e-26,,True
syllables_per_token_mean,human-create,mannwhitneyu,229918.5,2.7264841665005258e-27,1.9358037582153733e-25,,True
duplicate_ngram_chr_fraction_6,continue-explain,mannwhitneyu,231403.0,4.289006370112762e-27,3.045194522780061e-25,,True
automated_readability_index,human-continue,t-test,-10.94063510805953,1.1720741051036859e-26,8.32172614623617e-25,,True
flesch_reading_ease,human-explain,mannwhitneyu,434301.0,1.7538209189716288e-26,1.2452128524698565e-24,,True
second_order_coherence,human-create,mannwhitneyu,232554.0,5.385232090139318e-26,3.8235147839989155e-24,,True
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,252825.5,1.0557763998497868e-25,7.496012438933487e-24,,True
mtld,continue-explain,mannwhitneyu,537277.5,2.4558288843301354e-25,1.743638507874396e-23,,True
duplicate_ngram_chr_fraction_7,explain-create,mannwhitneyu,427141.0,2.591717826951016e-25,1.8401196571352214e-23,,True
type_token_ratio,continue-create,mannwhitneyu,303041.0,7.867011118295413e-25,5.585577893989743e-23,,True
first_order_coherence,human-create,mannwhitneyu,235581.0,1.5084851508354258e-24,1.0710244570931523e-22,,True
automated_readability_index,continue-create,t-test,-10.200303298257968,1.008106724787918e-23,7.157557745994218e-22,,True
pos_prop_ADP,explain-create,mannwhitneyu,428140.5,1.489230766086254e-23,1.0573538439212405e-21,,True
dependency_distance_mean,human-continue,mannwhitneyu,427897.0,1.9276992104171036e-23,1.3686664393961436e-21,,True
token_length_median,explain-create,mannwhitneyu,248953.5,1.9892410817060963e-23,1.4123611680113285e-21,,True
proportion_unique_tokens,continue-create,mannwhitneyu,238517.5,3.475495245349125e-23,2.4676016241978787e-21,,True
type_token_ratio,human-explain,mannwhitneyu,531418.0,4.9168801626960897e-23,3.490984915514223e-21,,True
gunning_fog,human-continue,mannwhitneyu,238871.0,5.038202087669506e-23,3.5771234822453495e-21,,True
gunning_fog,human-explain,mannwhitneyu,239475.0,9.471744490644893e-23,6.724938588357874e-21,,True
yules_k,human-continue,mannwhitneyu,309626.0,2.794986049836118e-22,1.9844400953836437e-20,,True
syllables_per_token_median,human-create,mannwhitneyu,253480.0,6.554453754009649e-22,4.653662165346851e-20,,True
duplicate_ngram_chr_fraction_7,continue-explain,mannwhitneyu,245688.5,1.2850307463544777e-21,9.123718299116792e-20,,True
prop_adjacent_dependency_relation_std,human-explain,mannwhitneyu,423421.0,1.9721415981888948e-21,1.4002205347141153e-19,,True
connectives,human-explain,mannwhitneyu,243751.5,6.886479460376083e-21,4.889400416867019e-19,,True
alpha_ratio,continue-create,mannwhitneyu,422050.5,7.786350951816303e-21,5.528309175789575e-19,,True
duplicate_ngram_chr_fraction_5,human-continue,mannwhitneyu,245757.5,2.5877370518746212e-20,1.837293306830981e-18,,True
flesch_kincaid_grade,human-explain,mannwhitneyu,245129.0,2.8763049087205855e-20,2.0421764851916157e-18,,True
pos_prop_ADP,human-explain,t-test,-9.117863260699302,2.282218880384257e-19,1.6203754050728225e-17,,True
n_unique_tokens,human-create,mannwhitneyu,247415.0,2.6227980924899253e-19,1.862186645667847e-17,,True
proportion_unique_tokens,continue-explain,mannwhitneyu,418175.0,3.3856969061412303e-19,2.4038448033602736e-17,,True
flesch_kincaid_grade,human-continue,mannwhitneyu,248612.0,8.177448430492504e-19,5.805988385649677e-17,,True
syllables_per_token_mean,human-continue,mannwhitneyu,248783.0,9.605318476898491e-19,6.819776118597929e-17,,True
duplicate_ngram_chr_fraction_8,explain-create,mannwhitneyu,408433.5,1.0224714929317687e-18,7.259547599815558e-17,,True
pos_prop_ADP,continue-explain,mannwhitneyu,249569.0,2.0044385348895494e-18,1.42315135977158e-16,,True
n_tokens,human-explain,mannwhitneyu,250137.0,3.39525790547693e-18,2.41063311288862e-16,,True
duplicate_ngram_chr_fraction_8,continue-explain,mannwhitneyu,258749.5,5.858588518365155e-18,4.15959784803926e-16,,True
yules_k,continue-explain,mannwhitneyu,516075.0,1.488160589119726e-17,1.0565940182750053e-15,,True
duplicate_ngram_chr_fraction_10,human-explain,mannwhitneyu,272595.0,1.770140004142523e-17,1.2567994029411915e-15,,True
connectives,continue-create,mannwhitneyu,413427.0,2.549243419593624e-17,1.8099628279114732e-15,,True
duplicate_ngram_chr_fraction_6,human-continue,mannwhitneyu,256415.0,2.7435194991150677e-17,1.947898844371698e-15,,True
flesch_reading_ease,explain-create,mannwhitneyu,411199.0,1.9925401821790235e-16,1.4147035293471067e-14,,True
sentence_length_median,human-create,mannwhitneyu,255219.5,3.009809431963562e-16,2.136964696694129e-14,,True
rix,continue-create,mannwhitneyu,255427.5,3.9010185414790453e-16,2.7697231644501222e-14,,True
dependency_distance_mean,human-create,mannwhitneyu,410264.0,4.499295282699738e-16,3.194499650716814e-14,,True
automated_readability_index,explain-create,t-test,-8.153459147575008,6.981790396169698e-16,4.9570711812804855e-14,,True
lix,continue-create,mannwhitneyu,256776.0,1.2449650929051506e-15,8.839252159626569e-14,,True
connectives_cap,continue-explain,mannwhitneyu,407111.0,4.122602628751099e-15,2.9270478664132805e-13,,True
prop_adjacent_dependency_relation_std,human-create,mannwhitneyu,406904.0,7.76670290329891e-15,5.514359061342227e-13,,True
sentence_length_std,explain-create,mannwhitneyu,259165.0,9.265365593565427e-15,6.578409571431453e-13,,True
sentence_length_mean,continue-explain,mannwhitneyu,259206.5,9.5885819959858e-15,6.807893217149918e-13,,True
lix,explain-create,mannwhitneyu,260022.0,1.8749974488282226e-14,1.331248188668038e-12,,True
n_stop_words,explain-create,mannwhitneyu,405378.5,2.7163601407149424e-14,1.9286156999076093e-12,,True
prop_adjacent_dependency_relation_mean,continue-explain,mannwhitneyu,260668.0,3.1730325898701815e-14,2.252853138807829e-12,,True
gunning_fog,explain-create,mannwhitneyu,260780.0,3.474448023679033e-14,2.4668580968121133e-12,,True
sentence_length_median,human-explain,mannwhitneyu,261450.0,5.413306169097652e-14,3.843447380059333e-12,,True
gunning_fog,continue-create,mannwhitneyu,261948.5,8.882533034151395e-14,6.3065984542474906e-12,,True
duplicate_ngram_chr_fraction_9,continue-explain,mannwhitneyu,274297.5,1.0434334526830028e-13,7.408377514049319e-12,,True
syllables_per_token_mean,human-explain,mannwhitneyu,262368.0,1.2396971571123925e-13,8.801849815497986e-12,,True
proportion_unique_tokens,human-continue,mannwhitneyu,403265.0,1.4788968646938285e-13,1.0500167739326182e-11,,True
duplicate_ngram_chr_fraction_9,explain-create,mannwhitneyu,390362.5,2.745108705164423e-13,1.9490271806667403e-11,,True
per_word_perplexity,human-create,mannwhitneyu,402461.0,2.781353023412723e-13,1.9747606466230333e-11,,True
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,401836.0,4.522667543762902e-13,3.2110939560716604e-11,,True
type_token_ratio,continue-explain,mannwhitneyu,501431.0,4.670814199674095e-13,3.316278081768607e-11,,True
entropy,human-create,mannwhitneyu,401498.0,5.872347342709837e-13,4.169366613323984e-11,,True
perplexity,human-create,mannwhitneyu,401498.0,5.872347342709837e-13,4.169366613323984e-11,,True
prop_adjacent_dependency_relation_mean,explain-create,mannwhitneyu,400946.0,8.97181669352922e-13,6.369989852405746e-11,,True
sentence_length_median,continue-create,mannwhitneyu,265175.0,9.826247093058051e-13,6.976635436071216e-11,,True
n_unique_tokens,continue-create,mannwhitneyu,265306.0,1.2116143502973272e-12,8.602461887111023e-11,,True
coleman_liau_index,explain-create,mannwhitneyu,265616.0,1.5353613988123436e-12,1.0901065931567639e-10,,True
sentence_length_median,continue-explain,mannwhitneyu,266557.5,2.696043644742135e-12,1.9141909877669158e-10,,True
pos_prop_ADJ,continue-explain,mannwhitneyu,398720.5,4.791154258506206e-12,3.401719523539406e-10,,True
alpha_ratio,continue-explain,mannwhitneyu,398622.5,5.1515940851666336e-12,3.6576318004683097e-10,,True
duplicate_ngram_chr_fraction_7,human-continue,mannwhitneyu,275101.0,5.475808448622593e-12,3.887823998522041e-10,,True
pos_prop_PUNCT,continue-create,mannwhitneyu,267427.0,5.9430034671801096e-12,4.2195324616978777e-10,,True
duplicate_ngram_chr_fraction_10,continue-explain,mannwhitneyu,283135.5,6.2712512541969956e-12,4.452588390479867e-10,,True
token_length_mean,explain-create,mannwhitneyu,267603.0,6.765739524538647e-12,4.803675062422439e-10,,True
syllables_per_token_median,human-continue,mannwhitneyu,276850.0,1.0372729061934466e-11,7.364637633973471e-10,,True
flesch_kincaid_grade,continue-create,mannwhitneyu,268896.5,1.7363535643239048e-11,1.2328110306699725e-09,,True
n_stop_words,continue-create,mannwhitneyu,395992.5,3.4695684994686086e-11,2.463393634622712e-09,,True
per_word_perplexity,explain-create,mannwhitneyu,394930.0,7.345517768628239e-11,5.2153176157260495e-09,,True
n_tokens,human-continue,mannwhitneyu,271193.0,8.848956254256785e-11,6.2827589405223176e-09,,True
connectives_cap,human-continue,mannwhitneyu,271812.5,1.0374208420158518e-10,7.365687978312548e-09,,True
entropy,explain-create,mannwhitneyu,394114.0,1.2954547676895881e-10,9.197728850596076e-09,,True
perplexity,explain-create,mannwhitneyu,394114.0,1.2954547676895881e-10,9.197728850596076e-09,,True
flesch_reading_ease,continue-create,mannwhitneyu,394101.0,1.3071410298913093e-10,9.280701312228297e-09,,True
sentence_length_mean,continue-create,mannwhitneyu,272090.0,1.6464471027001598e-10,1.1689774429171135e-08,,True
flesch_kincaid_grade,explain-create,mannwhitneyu,272522.0,2.2132558553392053e-10,1.5714116572908358e-08,,True
duplicate_ngram_chr_fraction_10,explain-create,mannwhitneyu,378898.5,2.3812502850464044e-10,1.690687702382947e-08,,True
mean_word_length,explain-create,mannwhitneyu,272955.0,2.971174449078314e-10,2.109533858845603e-08,,True
duplicate_ngram_chr_fraction_6,human-create,mannwhitneyu,278425.5,1.08861376040289e-09,7.729157698860519e-08,,True
second_order_coherence,continue-create,mannwhitneyu,390288.0,1.6830381811515555e-09,1.1949571086176045e-07,,True
sentence_length_std,continue-explain,mannwhitneyu,275635.5,1.7584355308974512e-09,1.2484892269371902e-07,,True
first_order_coherence,continue-create,mannwhitneyu,390151.0,1.8395037394312292e-09,1.3060476549961727e-07,,True
n_tokens,human-create,mannwhitneyu,276130.5,2.4207975458595e-09,1.718766257560245e-07,,True
connectives_cap,continue-create,mannwhitneyu,388245.5,4.857364618513044e-09,3.448728879144261e-07,,True
top_ngram_chr_fraction_4,human-explain,mannwhitneyu,279635.0,5.964459510296996e-09,4.2347662523108675e-07,,True
pos_prop_ADJ,human-explain,mannwhitneyu,278417.0,1.0253730053218738e-08,7.280148337785304e-07,,True
token_length_std,human-create,mannwhitneyu,278500.0,1.079388117961573e-08,7.663655637527168e-07,,True
connectives,human-continue,mannwhitneyu,279343.0,1.763268259224784e-08,1.2519204640495967e-06,,True
top_ngram_chr_fraction_2,human-create,mannwhitneyu,386272.5,2.0954131849790836e-08,1.4877433613351494e-06,,True
pos_prop_CCONJ,human-explain,mannwhitneyu,279632.5,2.1585695508100956e-08,1.532584381075168e-06,,True
duplicate_ngram_chr_fraction_5,human-create,mannwhitneyu,281187.0,3.624256889550238e-08,2.573222391580669e-06,,True
top_ngram_chr_fraction_4,explain-create,mannwhitneyu,382533.0,4.52562703095047e-08,3.2131951919748337e-06,,True
per_word_perplexity,continue-create,mannwhitneyu,384833.0,4.960799361057052e-08,3.522167546350507e-06,,True
perplexity,continue-create,mannwhitneyu,384529.0,5.9341622790948184e-08,4.213255218157321e-06,,True
entropy,continue-create,mannwhitneyu,384529.0,5.9341622790948184e-08,4.213255218157321e-06,,True
syllables_per_token_median,human-explain,mannwhitneyu,288422.0,6.131099672703628e-08,4.353080767619576e-06,,True
type_token_ratio,human-create,mannwhitneyu,358878.5,8.452180976651598e-08,6.001048493422635e-06,,True
pos_prop_ADV,continue-create,mannwhitneyu,383708.5,9.576678953911903e-08,6.799442057277451e-06,,True
syllables_per_token_std,human-create,mannwhitneyu,282196.0,9.849277577732396e-08,6.992987080190001e-06,,True
token_length_median,continue-explain,mannwhitneyu,377411.0,9.985682957608259e-08,7.089834899901864e-06,,True
duplicate_ngram_chr_fraction_7,human-create,mannwhitneyu,289541.0,1.3801919339546653e-07,9.799362731078124e-06,,True
n_sentences,continue-create,mannwhitneyu,382885.5,1.5097263264723468e-07,1.0719056917953662e-05,,True
rix,explain-create,mannwhitneyu,284041.5,2.812219218387506e-07,1.9966756450551295e-05,,True
dependency_distance_std,continue-explain,mannwhitneyu,284545.0,3.7207963753524397e-07,2.641765426500232e-05,,True
second_order_coherence,explain-create,mannwhitneyu,381306.0,3.731103068406027e-07,2.649083178568279e-05,,True
first_order_coherence,explain-create,mannwhitneyu,380662.0,5.316192439413535e-07,3.7744966319836096e-05,,True
yules_k,human-explain,mannwhitneyu,363209.5,6.537082796079871e-07,4.641328785216708e-05,,True
token_length_median,continue-create,mannwhitneyu,291762.5,1.0783829248401557e-06,7.656518766365105e-05,,True
dependency_distance_std,continue-create,mannwhitneyu,286666.0,1.1744672586754069e-06,8.338717536595389e-05,,True
n_unique_tokens,continue-explain,mannwhitneyu,378893.5,1.3727267336340341e-06,9.746359808801642e-05,,True
pos_prop_AUX,human-explain,mannwhitneyu,378642.0,1.5683071897996197e-06,0.000111349810475773,,True
oov_ratio,continue-explain,mannwhitneyu,287733.0,2.0504619378582023e-06,0.00014558279758793236,,True
coleman_liau_index,continue-create,mannwhitneyu,288737.0,3.444970949477283e-06,0.0002445929374128871,,True
top_ngram_chr_fraction_2,explain-create,mannwhitneyu,376771.0,4.109329689572267e-06,0.0002917624079596309,,True
sentence_length_mean,human-create,mannwhitneyu,289154.5,4.255952462277885e-06,0.00030217262482172986,,True
top_ngram_chr_fraction_3,human-continue,mannwhitneyu,289253.0,4.39544731629362e-06,0.000312076759456847,,True
doc_length,human-explain,mannwhitneyu,289377.5,4.760695748127319e-06,0.0003380093981170396,,True
syllables_per_token_mean,explain-create,mannwhitneyu,289969.5,6.396059092184394e-06,0.00045412019554509197,,True
top_ngram_chr_fraction_2,human-continue,mannwhitneyu,375740.0,6.876835680980864e-06,0.00048825533334964134,,True
oov_ratio,human-continue,mannwhitneyu,375100.0,9.386720601620557e-06,0.0006664571627150596,,True
n_sentences,human-continue,mannwhitneyu,290797.5,9.507574684392817e-06,0.00067503780259189,,True
connectives,continue-explain,mannwhitneyu,291065.0,1.0723193813719408e-05,0.0007613467607740779,,True
sentence_length_mean,human-explain,mannwhitneyu,291203.0,1.1690860683633996e-05,0.0008300511085380137,,True
duplicate_ngram_chr_fraction_8,human-continue,mannwhitneyu,299850.0,1.1912366137125454e-05,0.0008457779957359073,,True
top_ngram_chr_fraction_3,continue-create,mannwhitneyu,373698.0,1.820238687418605e-05,0.0012923694680672096,,True
syllables_per_token_median,explain-create,mannwhitneyu,298265.0,2.1622622850140215e-05,0.0015352062223599552,,True
oov_ratio,continue-create,mannwhitneyu,293187.0,2.9794921364294853e-05,0.0021154394168649347,,True
rix,continue-explain,mannwhitneyu,293652.5,3.692013976425496e-05,0.002621329923262102,,True
n_stop_words,human-explain,mannwhitneyu,294101.5,4.5263685701302715e-05,0.003213721684792493,,True
token_length_mean,continue-create,mannwhitneyu,294386.0,5.146109765166547e-05,0.003653737933268248,,True
type_token_ratio,human-continue,mannwhitneyu,464961.5,5.9913340569865204e-05,0.004253847180460429,,True
syllables_per_token_std,human-continue,mannwhitneyu,295668.0,9.069974969456263e-05,0.006439682228313947,,True
duplicate_ngram_chr_fraction_8,human-create,mannwhitneyu,304265.0,0.00012669611164249932,0.008995423926617452,,True
per_word_perplexity,human-continue,mannwhitneyu,369110.0,0.00014413330900170656,0.010233464939121166,,False
pos_prop_PUNCT,explain-create,mannwhitneyu,296981.5,0.00015922231786798065,0.011304784568626627,,False
n_tokens,explain-create,mannwhitneyu,368546.5,0.0001827092612998678,0.012972357552290615,,False
entropy,human-continue,mannwhitneyu,368391.0,0.00019498047825977974,0.013843613956444362,,False
perplexity,human-continue,mannwhitneyu,368391.0,0.00019498047825977974,0.013843613956444362,,False
n_unique_tokens,human-continue,mannwhitneyu,297794.5,0.000223466957096437,0.015866153953847027,,False
duplicate_line_chr_fraction,explain-create,mannwhitneyu,326800.0,0.00025179732175127195,0.01787760984434031,,False
duplicate_line_chr_fraction,continue-create,mannwhitneyu,326808.0,0.00025653524109556925,0.018214002117785417,,False
token_length_std,human-continue,mannwhitneyu,298496.0,0.00029789539899522646,0.02115057332866108,,False
n_stop_words,human-create,mannwhitneyu,366983.5,0.0003467453217133733,0.024618917841649504,,False
n_sentences,continue-explain,mannwhitneyu,366873.0,0.00035951323856884046,0.025525439938387674,,False
mean_word_length,continue-explain,mannwhitneyu,366526.0,0.00041633099815339996,0.0295595008688914,,False
symbol_to_word_ratio_#,continue-create,t-test,-3.3951659324959236,0.0007190370955542433,0.05105163378435127,,False
symbol_to_word_ratio_#,explain-create,mannwhitneyu,327620.0,0.0007428331121397986,0.0527411509619257,,False
syllables_per_token_std,human-explain,mannwhitneyu,300838.0,0.0007487144593782027,0.05315872661585239,,False
pos_prop_ADV,continue-explain,mannwhitneyu,364736.0,0.0008333746474613658,0.05916959996975697,,False
token_length_std,human-explain,mannwhitneyu,301503.0,0.0009626202577969439,0.06834603830358302,,False
doc_length,explain-create,mannwhitneyu,363812.0,0.001176917703478709,0.08356115694698835,,False
duplicate_ngram_chr_fraction_5,continue-create,mannwhitneyu,362879.5,0.0015446233371610957,0.10966825693843779,,False
proportion_bullet_points,explain-create,mannwhitneyu,326050.5,0.0015939229847191998,0.1131685319150632,,False
dependency_distance_mean,continue-create,mannwhitneyu,303012.0,0.0016739436257698235,0.11884999742965748,,False
duplicate_ngram_chr_fraction_9,human-continue,mannwhitneyu,312025.0,0.0019074638651439537,0.13542993442522072,,False
symbol_to_word_ratio_#,human-explain,mannwhitneyu,337419.0,0.0021853772819399944,0.1551617870177396,,False
symbol_to_word_ratio_#,human-continue,t-test,3.037070840168387,0.0024650243374567298,0.17501672795942783,,False
token_length_std,explain-create,mannwhitneyu,304346.0,0.0026771496875015077,0.19007762781260704,,False
top_ngram_chr_fraction_3,explain-create,mannwhitneyu,361389.0,0.0027815432926721418,0.19748957377972207,,False
pos_prop_ADV,human-create,mannwhitneyu,361385.0,0.0027949521230318727,0.19844160073526296,,False
duplicate_ngram_chr_fraction_9,human-create,mannwhitneyu,313070.5,0.0030143051197666065,0.21401566350342907,,False
top_ngram_chr_fraction_3,human-explain,mannwhitneyu,304757.5,0.0030706071571903974,0.21801310816051822,,False
syllables_per_token_median,continue-create,mannwhitneyu,309615.0,0.004089151646712538,0.2903297669165902,,False
