feature,persona,test,t-statistic,pvalue,bon,bh,reject
prop_adjacent_dependency_relation_mean,human-ashuman,t-test,-7.702024692774859,7.182380197847023e-13,5.1713137424498566e-11,3.1195774674602795e-05,True
pos_prop_ADJ,human-ashuman,t-test,-7.429161448421217,3.6037683481315476e-12,2.594713210654714e-10,4.357215385844256e-05,True
n_sentences,human-ashuman,mannwhitneyu,2049.5,2.8653431592836173e-11,2.0630470746842045e-09,5.107013206806255e-05,True
pos_prop_AUX,human-asmachine,t-test,-6.938289237192043,6.069950558424242e-11,4.370364402065454e-09,0.00019036461293750408,True
rix,human-ashuman,t-test,6.606189387574165,3.8571690649015967e-10,2.7771617267291496e-08,8.856208433990314e-05,True
dependency_distance_std,human-ashuman,t-test,6.568281865949091,4.747708743569149e-10,3.418350295369788e-08,0.00015018641899853944,True
pos_prop_AUX,human-ashuman,t-test,-6.482423780249587,7.58021401167098e-10,5.457754088403106e-08,0.00016800713950569177,True
pos_prop_PRON,human-ashuman,mannwhitneyu,2309.0,2.3702083958625904e-09,1.706550045021065e-07,0.0001986614609748648,True
entropy,human-asmachine,t-test,5.974605246756285,1.1168060529472878e-08,8.041003581220472e-07,0.00035955617915327503,True
pos_prop_ADV,human-asmachine,t-test,-5.728148061233755,3.919151547278737e-08,2.821789114040691e-06,0.00047925958687492946,True
duplicate_ngram_chr_fraction_5,human-ashuman,mannwhitneyu,6575.5,5.384817350735281e-08,3.8770684925294025e-06,0.0011336469395399039,True
per_word_perplexity,human-asmachine,mannwhitneyu,6649.0,1.1579134165974885e-07,8.336976599501918e-06,0.001118713343376537,True
connectives_cap,human-asmachine,mannwhitneyu,2591.5,1.2725898842935668e-07,9.162647166913681e-06,0.001913865311126917,True
sentence_length_median,human-ashuman,mannwhitneyu,6613.5,1.7401477041094388e-07,1.252906346958796e-05,0.0021423484900813207,True
pos_prop_NOUN,human-asmachine,t-test,-5.30055609955857,3.1836460749001574e-07,2.2922251739281132e-05,0.0046556201742502185,True
perplexity,human-asmachine,mannwhitneyu,6539.0,5.322615686246475e-07,3.832283294097462e-05,0.0045891688124964835,True
proportion_unique_tokens,human-ashuman,t-test,-5.010430477006955,1.2377788579830648e-06,8.912007777478066e-05,0.0050172425176229765,True
token_length_std,human-ashuman,t-test,4.965692422903951,1.5188640071270458e-06,0.00010935820851314729,0.007347708699953809,True
duplicate_ngram_chr_fraction_6,human-ashuman,mannwhitneyu,6068.0,2.025551940578222e-06,0.00014583973972163197,0.008051398986566252,True
per_word_perplexity,human-ashuman,mannwhitneyu,6419.0,2.568526471932174e-06,0.00018493390597911654,0.009428850436100445,True
token_length_mean,human-asmachine,t-test,-4.828215157303581,2.825558841578778e-06,0.000203440236593672,0.03832458781948475,True
automated_readability_index,human-asmachine,t-test,4.7495634982253145,4.0078820283259194e-06,0.0002885675060394662,0.03895604812019392,True
pos_prop_ADP,human-ashuman,t-test,4.682143071736309,5.390467170891443e-06,0.0003881136363041839,0.03517657131071414,True
pos_prop_PRON,human-asmachine,mannwhitneyu,2889.0,8.057176219811723e-06,0.0005801166878264441,0.11168818195945276,True
dependency_distance_mean,ashuman-asmachine,t-test,4.581024541789015,8.359574239929591e-06,0.0006018893452749306,0.8470039068284512,True
connectives_cap,human-ashuman,mannwhitneyu,2926.0,1.0130943233405845e-05,0.0007294279128052209,0.13388179616021442,True
perplexity,human-ashuman,mannwhitneyu,6290.0,1.2564964799492792e-05,0.000904677465563481,0.15107061321377926,True
entropy,human-ashuman,mannwhitneyu,6290.0,1.2564964799492792e-05,0.000904677465563481,0.29894828177446453,True
type_token_ratio,human-ashuman,t-test,-4.398216008598428,1.8155064107684403e-05,0.001307164615753277,0.40241982420176714,True
proportion_unique_tokens,human-asmachine,t-test,-4.362500948372779,2.1068266418103706e-05,0.0015169151821034668,0.39751882376782993,True
first_order_coherence,human-asmachine,t-test,4.362458153642428,2.1072012359028983e-05,0.0015171848898500868,0.5638905936029098,True
top_ngram_chr_fraction_3,human-ashuman,mannwhitneyu,6223.0,2.1988529084860268e-05,0.0015831740941099392,0.6536926668654105,True
n_unique_tokens,human-ashuman,mannwhitneyu,2976.5,2.2679866789682152e-05,0.001632950408857115,0.8868079827654638,True
dependency_distance_std,human-asmachine,t-test,4.303675605068269,2.6868060094027357e-05,0.0019345003267699696,1.0685139083061896,True
prop_adjacent_dependency_relation_std,human-asmachine,mannwhitneyu,3025.0,3.9496836143073375e-05,0.002843772202301283,1.12916413263312,True
automated_readability_index,human-ashuman,t-test,4.202481328527533,4.0590955322455606e-05,0.0029225487832168036,,True
second_order_coherence,ashuman-asmachine,mannwhitneyu,6168.0,5.107271488250144e-05,0.0036772354715401035,,True
flesch_kincaid_grade,human-asmachine,t-test,4.131290662626227,5.40252969461257e-05,0.0038898213801210504,,True
duplicate_ngram_chr_fraction_7,human-ashuman,mannwhitneyu,5614.0,7.092136452708807e-05,0.005106338245950341,,True
flesch_kincaid_grade,human-ashuman,t-test,4.026751462951211,8.167013725971128e-05,0.005880249882699212,,True
second_order_coherence,human-asmachine,t-test,4.0177217943315044,8.46064946388907e-05,0.0060916676140001305,,True
syllables_per_token_std,human-ashuman,mannwhitneyu,6107.0,9.93307304874324e-05,0.0071518125950951325,,True
syllables_per_token_mean,human-asmachine,t-test,-3.958102469735833,0.00010667023843317001,0.007680257167188241,,True
first_order_coherence,ashuman-asmachine,t-test,3.9294835007293467,0.00011911115957545905,0.008576003489433052,,True
token_length_std,human-asmachine,t-test,3.8731031982487547,0.00014776477617884376,0.01063906388487675,,False
gunning_fog,human-asmachine,t-test,3.825096966763988,0.00017720731340100992,0.012758926564872715,,False
pos_prop_ADP,human-asmachine,t-test,3.8186294150678397,0.00018157501749653046,0.013073401259750194,,False
top_ngram_chr_fraction_2,human-asmachine,mannwhitneyu,6048.0,0.00018477192539821078,0.013303578628671176,,False
gunning_fog,human-ashuman,t-test,3.7400897056963838,0.00024343909680794615,0.017527614970172124,,False
type_token_ratio,human-asmachine,t-test,-3.72973941707696,0.0002529425597395461,0.01821186430124732,,False
duplicate_ngram_chr_fraction_5,human-asmachine,mannwhitneyu,5932.0,0.0003509399115752272,0.02526767363341636,,False
connectives,human-ashuman,t-test,-3.616636050396817,0.0003823734450197559,0.027530888041422424,,False
duplicate_ngram_chr_fraction_8,human-ashuman,mannwhitneyu,5323.0,0.000614058758917448,0.044212230642056254,,False
coleman_liau_index,human-asmachine,t-test,-3.480156849708336,0.0006215074129869649,0.04474853373506148,,False
token_length_mean,human-ashuman,t-test,-3.4094993427617166,0.0007947574884704206,0.05722253916987028,,False
top_ngram_chr_fraction_2,human-ashuman,mannwhitneyu,5881.0,0.0009490663157397994,0.06833277473326556,,False
syllables_per_token_std,human-asmachine,mannwhitneyu,5866.0,0.001089839968836161,0.0784684777562036,,False
connectives,human-asmachine,t-test,-3.283484495523093,0.0012204974828295206,0.08787581876372548,,False
oov_ratio,human-ashuman,mannwhitneyu,5851.0,0.0012497032858807705,0.08997863658341547,,False
pos_prop_NOUN,human-ashuman,t-test,-3.137001837395969,0.0019785839387015647,0.14245804358651265,,False
sentence_length_mean,ashuman-asmachine,t-test,3.1256039068368695,0.002052931028130694,0.14781103402540996,,False
sentence_length_std,ashuman-asmachine,t-test,-3.0343463901549734,0.0027481111843181295,0.1978640052709053,,False
duplicate_ngram_chr_fraction_6,human-asmachine,mannwhitneyu,5574.5,0.0027804398262883247,0.20019166749275938,,False
lix,human-asmachine,t-test,3.0279140437801604,0.0028044920520811844,0.20192342774984529,,False
duplicate_ngram_chr_fraction_9,human-ashuman,mannwhitneyu,5089.5,0.002903329702386483,0.20903973857182676,,False
lix,human-ashuman,t-test,2.992362453834396,0.0031357765735143604,0.22577591329303395,,False
pos_prop_CCONJ,human-asmachine,t-test,-2.918502342400486,0.00394179167585915,0.28380900066185877,,False
top_ngram_chr_fraction_3,human-asmachine,mannwhitneyu,5702.0,0.0042535035720292335,0.3062522571861048,,False
flesch_reading_ease,human-ashuman,t-test,-2.8611183685247656,0.004694369447192711,0.3379946001978752,,False
pos_prop_CCONJ,human-ashuman,mannwhitneyu,3533.0,0.005255774338452969,0.3784157523686138,,False
n_characters,human-ashuman,mannwhitneyu,3555.5,0.00628590029073363,0.4525848209328214,,False
n_characters,human-asmachine,mannwhitneyu,3559.5,0.006486945593737274,0.4670600827490837,,False
sentence_length_median,ashuman-asmachine,t-test,2.6956005584765546,0.007656617849320975,0.5512764851511102,,False
prop_adjacent_dependency_relation_std,ashuman-asmachine,mannwhitneyu,3591.0,0.008284033137102116,0.5964503858713524,,False
n_stop_words,ashuman-asmachine,t-test,2.6647074876960537,0.00836818789135954,0.6025095281778868,,False
alpha_ratio,ashuman-asmachine,t-test,2.660787970324683,0.008462606145435541,0.6093076424713589,,False
prop_adjacent_dependency_relation_mean,ashuman-asmachine,t-test,-2.6544726016363183,0.008616760051475268,0.6204067237062193,,False
dependency_distance_std,ashuman-asmachine,t-test,-2.5992187563352473,0.010077173701751346,0.7255565065260969,,False
pos_prop_ADV,ashuman-asmachine,t-test,2.5763657223059884,0.010743548495607559,0.7735354916837442,,False
pos_prop_NOUN,ashuman-asmachine,t-test,-2.5087251926543734,0.01295326599534018,0.932635151664493,,False
duplicate_ngram_chr_fraction_7,human-asmachine,mannwhitneyu,5275.0,0.013773671807415983,0.9917043701339507,,False
n_sentences,ashuman-asmachine,mannwhitneyu,3664.5,0.014058106495541501,1.0,,False
duplicate_ngram_chr_fraction_9,ashuman-asmachine,mannwhitneyu,4268.0,0.0160530472662395,1.0,,False
duplicate_ngram_chr_fraction_10,human-ashuman,t-test,2.3970359091707865,0.01749747850369785,1.0,,False
coleman_liau_index,human-ashuman,t-test,-2.355436166967483,0.019520425032560434,1.0,,False
syllables_per_token_mean,human-ashuman,t-test,-2.2606208068970717,0.02491673801175585,1.0,,False
n_unique_tokens,human-asmachine,t-test,-2.2425416990616776,0.026082011154927122,1.0,,False
doc_length,human-asmachine,t-test,2.2280095667639097,0.02705281119457911,1.0,,False
pos_prop_DET,ashuman-asmachine,t-test,2.1466186196673718,0.03309148791228757,1.0,,False
pos_prop_PRON,ashuman-asmachine,mannwhitneyu,5391.0,0.042104782709711935,1.0,,False
n_tokens,human-ashuman,mannwhitneyu,3831.5,0.04383379836634332,1.0,,False
duplicate_ngram_chr_fraction_10,ashuman-asmachine,t-test,-2.022949981864237,0.044479764935809865,1.0,,False
oov_ratio,human-asmachine,t-test,1.9759593619026314,0.049606806821525,1.0,,False
syllables_per_token_mean,ashuman-asmachine,t-test,-1.9231707398628792,0.05595366636277674,1.0,,False
pos_prop_VERB,ashuman-asmachine,t-test,1.903327072262735,0.058509622103711405,1.0,,False
oov_ratio,ashuman-asmachine,t-test,-1.8641860995581494,0.06383810275546149,1.0,,False
duplicate_ngram_chr_fraction_6,ashuman-asmachine,mannwhitneyu,4144.0,0.0670270384474354,1.0,,False
duplicate_ngram_chr_fraction_5,ashuman-asmachine,mannwhitneyu,4015.0,0.07051416414808763,1.0,,False
duplicate_ngram_chr_fraction_8,ashuman-asmachine,mannwhitneyu,4315.5,0.07064946374106572,1.0,,False
rix,ashuman-asmachine,t-test,1.7920432665044983,0.07471724144442844,1.0,,False
duplicate_ngram_chr_fraction_8,human-asmachine,mannwhitneyu,5015.0,0.08066368697071588,1.0,,False
flesch_reading_ease,ashuman-asmachine,t-test,1.6977096883702156,0.09119978506169907,1.0,,False
syllables_per_token_median,human-ashuman,t-test,-1.682483549376145,0.09411772935699204,1.0,,False
syllables_per_token_median,human-asmachine,t-test,-1.682483549376145,0.09411772935699204,1.0,,False
token_length_mean,ashuman-asmachine,t-test,-1.6609313141459956,0.09837649662675368,1.0,,False
prop_adjacent_dependency_relation_std,human-ashuman,mannwhitneyu,3975.0,0.10041134712016081,1.0,,False
duplicate_line_chr_fraction,human-asmachine,t-test,-1.6041871657279876,0.11033374697788961,1.0,,False
n_stop_words,human-ashuman,t-test,-1.5816129695440582,0.11540116287163693,1.0,,False
duplicate_ngram_chr_fraction_7,ashuman-asmachine,mannwhitneyu,4305.0,0.12023542688386826,1.0,,False
n_unique_tokens,ashuman-asmachine,t-test,1.5139692511443883,0.13169534139416178,1.0,,False
flesch_reading_ease,human-asmachine,t-test,-1.500428095134623,0.13516343855165558,1.0,,False
mean_word_length,ashuman-asmachine,t-test,-1.497647455924014,0.13588432791137986,1.0,,False
entropy,ashuman-asmachine,t-test,1.490761555022068,0.13768239902773494,1.0,,False
token_length_std,ashuman-asmachine,t-test,-1.3777209165339912,0.1699100362300493,1.0,,False
coleman_liau_index,ashuman-asmachine,t-test,-1.2951212755059685,0.19684987273747015,1.0,,False
connectives_cap,ashuman-asmachine,mannwhitneyu,4121.0,0.20262271986026903,1.0,,False
per_word_perplexity,ashuman-asmachine,mannwhitneyu,5076.0,0.22463707531097332,1.0,,False
top_ngram_chr_fraction_3,ashuman-asmachine,mannwhitneyu,4171.0,0.22751696749005612,1.0,,False
duplicate_line_chr_fraction,human-ashuman,t-test,-1.1977270463067766,0.23251533026902796,1.0,,False
duplicate_ngram_chr_fraction_10,human-asmachine,mannwhitneyu,4800.0,0.23580201937645595,1.0,,False
yules_k,ashuman-asmachine,t-test,1.1711649641678525,0.24299914140776877,1.0,,False
perplexity,ashuman-asmachine,mannwhitneyu,5045.0,0.25689101365692235,1.0,,False
pos_prop_SCONJ,ashuman-asmachine,t-test,1.0978395437027066,0.27366388473878506,1.0,,False
syllables_per_token_std,ashuman-asmachine,mannwhitneyu,4193.0,0.28164693322237866,1.0,,False
n_tokens,ashuman-asmachine,t-test,1.0206595549862063,0.30871359016823174,1.0,,False
proportion_bullet_points,human-ashuman,t-test,-0.9999999999999999,0.31858236082639896,1.0,,False
proportion_bullet_points,human-asmachine,t-test,-0.9999999999999998,0.318582360826399,1.0,,False
pos_prop_DET,human-asmachine,t-test,0.9966056454939429,0.3202234969240852,1.0,,False
mtld,ashuman-asmachine,t-test,0.9901644931819032,0.32335301838872443,1.0,,False
doc_length,ashuman-asmachine,t-test,0.9833275966837691,0.32669672606843514,1.0,,False
pos_prop_CCONJ,ashuman-asmachine,t-test,-0.9223744982622942,0.35750304644382347,1.0,,False
pos_prop_ADP,ashuman-asmachine,t-test,-0.8836678055121152,0.3779923292642625,1.0,,False
second_order_coherence,human-ashuman,t-test,-0.8734246763761124,0.38353419938747724,1.0,,False
pos_prop_PART,ashuman-asmachine,t-test,0.8434538660021685,0.4000352730377742,1.0,,False
proportion_unique_tokens,ashuman-asmachine,t-test,0.8410574165975114,0.4013730120769209,1.0,,False
type_token_ratio,ashuman-asmachine,t-test,0.8337277220427634,0.40548134106971045,1.0,,False
token_length_median,ashuman-asmachine,mannwhitneyu,4426.5,0.41278325592433973,1.0,,False
pos_prop_ADJ,ashuman-asmachine,t-test,-0.7914167119568768,0.4296877244302033,1.0,,False
simpson_diversity,human-asmachine,t-test,0.7369248856094474,0.46207701420238445,1.0,,False
simpson_diversity,human-ashuman,t-test,0.7299761869550297,0.46630378333086164,1.0,,False
duplicate_ngram_chr_fraction_9,human-asmachine,mannwhitneyu,4750.0,0.47811907918187047,1.0,,False
pos_prop_DET,human-ashuman,t-test,-0.6067458770902019,0.5447438890545088,1.0,,False
automated_readability_index,ashuman-asmachine,t-test,0.5822631780497274,0.561079714971326,1.0,,False
top_ngram_chr_fraction_4,ashuman-asmachine,mannwhitneyu,4495.5,0.6126143135583071,1.0,,False
pos_prop_PUNCT,ashuman-asmachine,mannwhitneyu,4418.5,0.6234889869709432,1.0,,False
duplicate_line_chr_fraction,ashuman-asmachine,mannwhitneyu,4560.0,0.6547209396701035,1.0,,False
connectives,ashuman-asmachine,t-test,0.36029411825371316,0.7190274024983299,1.0,,False
n_characters,ashuman-asmachine,mannwhitneyu,4469.0,0.7190379654348703,1.0,,False
doc_length,human-ashuman,mannwhitneyu,4730.5,0.7513234298429624,1.0,,False
top_ngram_chr_fraction_2,ashuman-asmachine,mannwhitneyu,4489.0,0.7582395618597768,1.0,,False
n_stop_words,human-asmachine,t-test,-0.2642469602748466,0.7918760349279771,1.0,,False
first_order_coherence,human-ashuman,t-test,-0.2042152260100301,0.8384038915286127,1.0,,False
pos_prop_AUX,ashuman-asmachine,t-test,-0.177642225340621,0.8591932036284966,1.0,,False
lix,ashuman-asmachine,t-test,-0.1049673325998268,0.9165124582237736,1.0,,False
n_tokens,human-asmachine,t-test,-0.10042955612995573,0.9201091988192189,1.0,,False
shannon_entropy,human-ashuman,t-test,-0.08604497053686713,0.9315212748062879,1.0,,False
shannon_entropy,ashuman-asmachine,t-test,0.0738113776281691,0.9412381230063447,1.0,,False
simpson_diversity,ashuman-asmachine,t-test,-0.016046921449103486,0.9872137964405886,1.0,,False
flesch_kincaid_grade,ashuman-asmachine,t-test,0.01570796839147799,0.9874838520163332,1.0,,False
shannon_entropy,human-asmachine,t-test,-0.015036778878921053,0.9880186160539801,1.0,,False
gunning_fog,ashuman-asmachine,t-test,-0.007385650208763095,0.9941149061879408,1.0,,False
proportion_bullet_points,ashuman-asmachine,mannwhitneyu,4608.0,1.0,1.0,,False
pos_prop_SCONJ,human-ashuman,t-test,,,,,False
pos_prop_SCONJ,human-asmachine,t-test,,,,,False
pos_prop_X,human-ashuman,t-test,,,,,False
pos_prop_X,human-asmachine,t-test,,,,,False
pos_prop_X,ashuman-asmachine,t-test,,,,,False
pos_prop_PART,human-ashuman,t-test,,,,,False
pos_prop_PART,human-asmachine,t-test,,,,,False
syllables_per_token_median,ashuman-asmachine,t-test,,,,,False
pos_prop_NUM,human-ashuman,t-test,,,,,False
pos_prop_NUM,human-asmachine,t-test,,,,,False
pos_prop_NUM,ashuman-asmachine,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-ashuman,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-asmachine,t-test,,,,,False
duplicate_paragraph_chr_fraction,ashuman-asmachine,t-test,,,,,False
proportion_ellipsis,human-ashuman,t-test,,,,,False
proportion_ellipsis,human-asmachine,t-test,,,,,False
proportion_ellipsis,ashuman-asmachine,t-test,,,,,False
symbol_to_word_ratio_#,human-ashuman,t-test,,,,,False
symbol_to_word_ratio_#,human-asmachine,t-test,,,,,False
symbol_to_word_ratio_#,ashuman-asmachine,t-test,,,,,False
pos_prop_PROPN,human-ashuman,t-test,,,,,False
pos_prop_PROPN,human-asmachine,t-test,,,,,False
pos_prop_PROPN,ashuman-asmachine,t-test,,,,,False
pos_prop_SPACE,human-ashuman,t-test,,,,,False
pos_prop_SPACE,human-asmachine,t-test,,,,,False
pos_prop_SPACE,ashuman-asmachine,t-test,,,,,False
