feature,persona,test,t-statistic,pvalue,bon,bh,reject
pos_prop_PART,continue-explain,mannwhitneyu,7754.5,1.70697279092418e-11,1.2290204094654094e-09,1.115846182889663,True
dependency_distance_mean,continue-explain,t-test,-6.981933769547206,4.30171920806498e-11,3.0972378298067855e-09,,True
token_length_median,human-explain,mannwhitneyu,2617.5,7.79741465203728e-11,5.614138549466842e-09,,True
n_unique_tokens,explain-create,t-test,-6.8528572540105275,8.956885046569332e-11,6.448957233529919e-09,1.0643285163540788,True
rix,explain-create,t-test,6.834720641243672,9.922869541067225e-11,7.144466069568402e-09,,True
pos_prop_NOUN,human-continue,t-test,-6.731865201199371,1.768442557948284e-10,1.2732786417227645e-08,,True
duplicate_ngram_chr_fraction_6,explain-create,mannwhitneyu,7604.0,1.8771324965443064e-10,1.3515353975119005e-08,,True
per_word_perplexity,continue-create,mannwhitneyu,7600.0,2.1310149157946089e-10,1.5343307393721186e-08,,True
top_ngram_chr_fraction_4,human-create,mannwhitneyu,7531.0,4.5211185014663175e-10,3.255205321055749e-08,,True
pos_prop_ADP,explain-create,t-test,6.542038603705463,5.067763603859037e-10,3.648789794778507e-08,,True
entropy,continue-create,t-test,6.467713426788282,7.615443443433526e-10,5.4831192792721385e-08,,True
pos_prop_SCONJ,explain-create,t-test,6.410201499739696,1.0416380192863659e-09,7.499793738861834e-08,,True
sentence_length_median,explain-create,mannwhitneyu,7454.0,1.3667484153072245e-09,9.840588590212017e-08,,True
duplicate_ngram_chr_fraction_7,explain-create,mannwhitneyu,7438.0,1.4390046171105582e-09,1.036083324319602e-07,,True
pos_prop_ADJ,human-continue,t-test,-6.30157709348982,1.8731953125845975e-09,1.3487006250609102e-07,,True
perplexity,continue-create,mannwhitneyu,7451.0,2.1305889938789332e-09,1.5340240755928318e-07,,True
second_order_coherence,human-create,t-test,-6.271367733743653,2.2028416208644612e-09,1.5860459670224121e-07,,True
pos_prop_DET,human-explain,t-test,-6.2681258186767845,2.2414328983150933e-09,1.6138316867868672e-07,,True
pos_prop_NOUN,human-explain,t-test,-6.2321405581626435,2.716961202018314e-09,1.9562120654531863e-07,,True
pos_prop_ADV,human-continue,t-test,-6.223527349152929,2.8447140003242865e-09,2.0481940802334862e-07,,True
pos_prop_ADV,explain-create,t-test,6.216901140507443,2.9469888942359425e-09,2.1218320038498786e-07,,True
pos_prop_ADJ,human-create,t-test,-6.154898293805155,4.0965511379685515e-09,2.949516819337357e-07,,True
token_length_mean,human-continue,t-test,-6.153020393077697,4.137486195384982e-09,2.978990060677187e-07,,True
n_sentences,explain-create,t-test,-6.126090916862105,4.7705482876727e-09,3.4347947671243444e-07,,True
pos_prop_CCONJ,human-create,t-test,-6.094820659507387,5.625363949901086e-09,4.050262043928782e-07,,True
duplicate_ngram_chr_fraction_9,human-create,mannwhitneyu,7207.5,5.992363416493813e-09,4.3145016598755453e-07,,True
duplicate_ngram_chr_fraction_10,human-create,mannwhitneyu,7084.0,1.3921988661779298e-08,1.0023831836481094e-06,,True
proportion_unique_tokens,human-continue,t-test,5.888145011259504,1.6494228945969167e-08,1.18758448410978e-06,,True
top_ngram_chr_fraction_3,human-create,mannwhitneyu,7304.5,1.8063943144771563e-08,1.3006039064235525e-06,,True
proportion_unique_tokens,human-explain,t-test,5.816624193059038,2.3799050999876135e-08,1.7135316719910817e-06,,True
duplicate_ngram_chr_fraction_8,explain-create,mannwhitneyu,7154.5,3.3789808570849204e-08,2.4328662171011427e-06,,True
shannon,human-continue,t-test,5.74384477971891,3.4456784296864024e-08,2.4808884693742097e-06,,True
top_ngram_chr_fraction_2,human-continue,mannwhitneyu,7241.0,4.3896472252830636e-08,3.1605460022038057e-06,,True
duplicate_ngram_chr_fraction_5,continue-create,mannwhitneyu,7235.5,4.719687800506756e-08,3.3981752163648643e-06,,True
pos_prop_ADP,continue-explain,t-test,-5.680244353229708,4.7492191212775355e-08,3.4194377673198254e-06,,True
pos_prop_DET,explain-create,t-test,-5.668611051514101,5.034993064485752e-08,3.6251950064297417e-06,,True
oov_ratio,human-explain,t-test,5.6365979686576075,5.9108817111754445e-08,4.25583483204632e-06,,True
connectives_cap,human-continue,mannwhitneyu,2796.5,5.961572876611454e-08,4.292332471160247e-06,,True
dependency_distance_mean,human-continue,t-test,5.608419135815603,6.80369165958828e-08,4.8986579949035615e-06,,True
coleman_liau_index,human-continue,t-test,-5.608178850764819,6.811843852481129e-08,4.904527573786413e-06,,True
simpson,human-continue,t-test,-5.60720410732583,6.845012032809e-08,4.92840866362248e-06,,True
connectives,continue-create,t-test,5.604382381843421,6.941919672312193e-08,4.998182164064779e-06,,True
prop_adjacent_dependency_relation_mean,human-explain,t-test,-5.599386648140245,7.116784155051143e-08,5.124084591636823e-06,,True
token_length_mean,human-create,t-test,-5.585692284276981,7.618460571885307e-08,5.485291611757421e-06,,True
connectives_cap,human-create,t-test,-5.551147014567699,9.042267312441341e-08,6.510432464957766e-06,,True
duplicate_ngram_chr_fraction_8,human-create,mannwhitneyu,7074.5,1.623687113111781e-07,1.1690547214404823e-05,,True
sentence_length_mean,human-continue,t-test,5.405337190053752,1.848820185193812e-07,1.3311505333395446e-05,,True
top_ngram_chr_fraction_4,explain-create,mannwhitneyu,7072.0,2.537193264401465e-07,1.8267791503690548e-05,,True
duplicate_ngram_chr_fraction_6,continue-create,mannwhitneyu,7051.0,5.266634904007695e-07,3.79197713088554e-05,,True
syllables_per_token_std,human-create,t-test,5.182600253741026,5.375002688953815e-07,3.870001936046747e-05,,True
pos_prop_SCONJ,continue-explain,t-test,-5.150314623922259,6.257976847405969e-07,4.5057433301322976e-05,,True
pos_prop_CCONJ,human-explain,t-test,-5.138780443313442,6.606362910510459e-07,4.756581295567531e-05,,True
top_ngram_chr_fraction_2,continue-create,mannwhitneyu,2965.0,6.65827907040754e-07,4.793960930693429e-05,,True
pos_prop_CCONJ,continue-create,t-test,5.0999751670098155,7.922261109684791e-07,5.704027998973049e-05,,True
token_length_mean,human-explain,t-test,-5.0609218242133,9.502005207669747e-07,6.841443749522218e-05,,True
top_ngram_chr_fraction_4,continue-create,mannwhitneyu,6974.0,9.986296785040534e-07,7.190133685229184e-05,,True
sentence_length_std,continue-create,t-test,-5.041316227769181,1.04063028141928e-06,7.492538026218816e-05,,True
duplicate_ngram_chr_fraction_9,explain-create,mannwhitneyu,6764.5,1.3305587179393658e-06,9.580022769163433e-05,,True
simpson,continue-create,t-test,4.940874092426519,1.6514243424858574e-06,0.00011890255265898174,,True
shannon,continue-create,t-test,-4.902536367162616,1.966315720256094e-06,0.00014157473185843876,,True
pos_prop_ADP,human-create,t-test,4.871884497550539,2.2591711226801484e-06,0.00016266032083297067,,True
coleman_liau_index,human-explain,t-test,-4.814152768443627,2.9293929553360254e-06,0.00021091629278419382,,True
duplicate_ngram_chr_fraction_7,continue-create,mannwhitneyu,6879.0,3.1110864108573847e-06,0.0002239982215817317,,True
syllables_per_token_median,human-explain,t-test,-4.780302274237524,3.4078748126297518e-06,0.0002453669865093421,,True
syllables_per_token_median,human-continue,t-test,-4.780302274237524,3.4078748126297518e-06,0.0002453669865093421,,True
sentence_length_mean,continue-explain,t-test,-4.766442532907943,3.6248484694222887e-06,0.00026098908979840476,,True
coleman_liau_index,human-create,t-test,-4.760633335537024,3.719707277195037e-06,0.0002678189239580427,,True
sentence_length_median,human-create,mannwhitneyu,6874.5,4.1198348328131026e-06,0.00029662810796254337,,True
n_sentences,continue-explain,t-test,4.69641700151336,4.9415786934630085e-06,0.0003557936659293366,,True
pos_prop_ADV,human-explain,t-test,-4.687981458312828,5.128375751550159e-06,0.0003692430541116114,,True
pos_prop_NOUN,explain-create,mannwhitneyu,3139.0,5.469406227654929e-06,0.00039379724839115485,,True
flesch_kincaid_grade,explain-create,t-test,4.670010161496352,5.549318487817107e-06,0.00039955093112283165,,True
pos_prop_PART,human-explain,mannwhitneyu,3191.5,9.977809869591177e-06,0.0007184023106105648,,True
pos_prop_VERB,explain-create,t-test,-4.521533367949688,1.0558725293892553e-05,0.0007602282211602638,,True
n_sentences,human-create,mannwhitneyu,3215.0,1.278264543453309e-05,0.0009203504712863824,,True
n_stop_words,continue-create,t-test,4.425995308943825,1.584406669574908e-05,0.0011407728020939338,,True
first_order_coherence,human-create,mannwhitneyu,3255.0,2.0215981648683756e-05,0.0014555506787052304,,True
TTR,human-explain,mannwhitneyu,6744.0,2.0436791870867207e-05,0.0014714490147024388,,True
rix,continue-create,t-test,4.346287949271669,2.2120094753981898e-05,0.0015926468222866967,,True
syllables_per_token_median,human-create,mannwhitneyu,4100.5,2.3766712970653937e-05,0.0017112033338870835,,True
flesch_kincaid_grade,continue-create,t-test,4.301471238051357,2.6632544533019284e-05,0.0019175432063773883,,True
n_unique_tokens,continue-create,t-test,-4.270576359240453,3.024343085415973e-05,0.002177527021499501,,True
top_ngram_chr_fraction_3,human-explain,mannwhitneyu,6703.5,3.167282908495011e-05,0.002280443694116408,,True
pos_prop_ADJ,human-explain,t-test,-4.2476343116889215,3.322336504937812e-05,0.0023920822835552247,,True
duplicate_ngram_chr_fraction_6,human-explain,mannwhitneyu,3303.0,3.372774427025802e-05,0.002428397587458577,,True
pos_prop_ADP,human-continue,t-test,4.24202572941267,3.3993512686123615e-05,0.0024475329134009,,True
syllables_per_token_mean,human-continue,t-test,-4.230436938634886,3.5639310471787347e-05,0.002566030353968689,,True
pos_prop_PART,continue-create,t-test,4.227437251796061,3.607757793904706e-05,0.0025975856116113886,,True
Yules,human-create,mannwhitneyu,3341.0,5.070346364678217e-05,0.003650649382568316,,True
duplicate_ngram_chr_fraction_5,human-explain,t-test,-4.129059043684983,5.3673556954193125e-05,0.003864496100701905,,True
duplicate_ngram_chr_fraction_7,human-create,mannwhitneyu,6622.0,6.1076825791836e-05,0.0043975314570121925,,True
connectives,explain-create,t-test,4.086600346303098,6.357373903286944e-05,0.0045773092103666,,True
duplicate_ngram_chr_fraction_5,human-continue,mannwhitneyu,3373.5,7.098341421375375e-05,0.0051108058233902695,,True
top_ngram_chr_fraction_2,continue-explain,mannwhitneyu,3378.0,7.43385284656891e-05,0.005352374049529616,,True
duplicate_ngram_chr_fraction_8,continue-create,mannwhitneyu,6509.5,8.666726893430304e-05,0.0062400433632698185,,True
shannon,continue-explain,t-test,-3.95367684572838,0.00010708540873364899,0.007710149428822727,,True
duplicate_ngram_chr_fraction_10,explain-create,mannwhitneyu,6290.0,0.00013087130151871653,0.00942273370934759,,True
prop_adjacent_dependency_relation_std,human-explain,mannwhitneyu,6560.0,0.00013870566655378703,0.009986807991872666,,True
gunning_fog,explain-create,t-test,3.8666971774357313,0.00014956996968774384,0.010769037817517556,,False
simpson,continue-explain,t-test,3.8496422296260793,0.0001595921682661791,0.011490636115164895,,False
pos_prop_DET,continue-explain,t-test,3.8334352236921196,0.00016970352302630418,0.0122186536578939,,False
gunning_fog,continue-create,t-test,3.7979085445194904,0.00019403251355823716,0.013970340976193076,,False
sentence_length_mean,continue-create,t-test,3.79125559726306,0.00019894115206563307,0.014323762948725581,,False
prop_adjacent_dependency_relation_mean,continue-explain,t-test,-3.776324790326354,0.00021038864751458114,0.015147982621049843,,False
sentence_length_std,continue-explain,mannwhitneyu,3486.0,0.0002172457727405116,0.015641695637316835,,False
TTR,human-continue,t-test,3.720986194692487,0.00025848868420052124,0.01861118526243753,,False
pos_prop_NOUN,continue-create,t-test,-3.7199228649731637,0.0002595074868237722,0.018684539051311597,,False
sentence_length_median,continue-explain,mannwhitneyu,3526.5,0.000269617707114895,0.01941247491227244,,False
oov_ratio,continue-explain,t-test,-3.68975444491414,0.0002900440066590297,0.02088316847945014,,False
alpha_ratio,continue-explain,mannwhitneyu,6480.0,0.0003003547418433675,0.021625541412722462,,False
pos_prop_CCONJ,continue-explain,t-test,3.6661974032640288,0.00031621433813825686,0.022767432345954495,,False
prop_adjacent_dependency_relation_mean,explain-create,t-test,3.6398429993091006,0.0003481266716970223,0.025065120362185608,,False
connectives,human-continue,t-test,-3.608525957124692,0.00038999319149645497,0.028079509787744757,,False
n_unique_tokens,human-explain,t-test,3.606290227928778,0.0003931565703985757,0.028307273068697448,,False
top_ngram_chr_fraction_2,human-explain,mannwhitneyu,6451.0,0.0003939026272912047,0.02836098916496674,,False
duplicate_ngram_chr_fraction_9,continue-create,mannwhitneyu,6219.5,0.0005254604103722961,0.03783314954680532,,False
lix,explain-create,t-test,3.4585306307708983,0.0006648930892973688,0.047872302429410554,,False
token_length_std,human-create,t-test,3.4536029056218904,0.0006764502762664086,0.04870441989118142,,False
Yules,human-continue,mannwhitneyu,6387.0,0.0007046623056835974,0.05073568600921901,,False
per_word_perplexity,explain-create,mannwhitneyu,6379.0,0.0007565751050576351,0.05447340756414973,,False
pos_prop_PART,explain-create,t-test,-3.359561266815016,0.0009364742689674289,0.06742614736565489,,False
per_word_perplexity,continue-explain,mannwhitneyu,6332.0,0.0011404397011462854,0.08211165848253255,,False
perplexity,continue-explain,mannwhitneyu,6319.0,0.0012747329921140775,0.09178077543221358,,False
pos_prop_VERB,continue-create,t-test,-3.268087526304375,0.0012765186460526802,0.09190934251579298,,False
token_length_std,human-explain,t-test,3.2584646048450905,0.0013183000806595542,0.0949176058074879,,False
connectives_cap,human-explain,mannwhitneyu,3707.0,0.0014561251754788974,0.10484101263448062,,False
lix,continue-create,t-test,3.194855323138542,0.001628083107483511,0.11722198373881279,,False
entropy,continue-explain,t-test,3.183642519340131,0.0016892384978541373,0.12162517184549788,,False
entropy,explain-create,t-test,3.144544443855841,0.0019195283014718878,0.13820603770597592,,False
perplexity,explain-create,mannwhitneyu,6270.0,0.001922944678137677,0.13845201682591274,,False
syllables_per_token_mean,human-explain,t-test,-3.1311137230865214,0.0020051164819220504,0.14436838669838764,,False
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,3752.5,0.002264457201879283,0.16304091853530836,,False
sentence_length_median,human-continue,mannwhitneyu,6239.0,0.0023388856923989058,0.1683997698527212,,False
doc_length,human-explain,t-test,3.0251976418365065,0.0028142633304121907,0.20262695978967774,,False
automated_readability_index,explain-create,mannwhitneyu,6217.0,0.0029549821408487954,0.21275871414111328,,False
syllables_per_token_std,human-explain,t-test,3.002943377058939,0.0030186007395147318,0.21733925324506068,,False
pos_prop_PRON,continue-create,mannwhitneyu,3788.5,0.003086941385065275,0.2222597797246998,,False
dependency_distance_std,continue-explain,mannwhitneyu,3791.0,0.003148697356628601,0.22670620967725927,,False
syllables_per_token_mean,continue-create,t-test,2.9529648068862313,0.0035281241707294554,0.25402494029252076,,False
duplicate_ngram_chr_fraction_10,continue-create,mannwhitneyu,5956.0,0.0035734292943437624,0.2572869091927509,,False
prop_adjacent_dependency_relation_std,human-continue,mannwhitneyu,6192.0,0.0035993071740864292,0.25915011653422293,,False
sentence_length_mean,human-explain,t-test,2.933102213184428,0.003751660666527457,0.2701195679899769,,False
syllables_per_token_std,human-continue,mannwhitneyu,6178.0,0.004013605771709069,0.28897961556305296,,False
pos_prop_PUNCT,continue-explain,mannwhitneyu,3826.5,0.00415563657007487,0.2992058330453906,,False
connectives_cap,explain-create,t-test,-2.895956019144997,0.00420484710872267,0.3027489918280322,,False
oov_ratio,explain-create,t-test,2.889994809795409,0.00428206696315745,0.3083088213473364,,False
duplicate_line_chr_fraction,explain-create,t-test,-2.8532401450407066,0.004787491946615397,0.34469942015630856,,False
duplicate_line_chr_fraction,continue-create,t-test,-2.8532401450407066,0.004787491946615397,0.34469942015630856,,False
top_ngram_chr_fraction_3,human-continue,mannwhitneyu,6150.0,0.004974575631646243,0.3581694454785295,,False
lix,human-explain,t-test,-2.833750225593036,0.005077040465950608,0.36554691354844376,,False
sentence_length_median,continue-create,mannwhitneyu,6125.5,0.005303643093242446,0.3818623027134561,,False
automated_readability_index,continue-create,t-test,2.80128197324591,0.0055950017631128755,0.402840126944127,,False
prop_adjacent_dependency_relation_std,explain-create,mannwhitneyu,3884.0,0.0064184671203374654,0.4621296326642975,,False
connectives,human-explain,t-test,-2.729895300318028,0.006906552489058853,0.4972717792122374,,False
duplicate_ngram_chr_fraction_6,human-continue,mannwhitneyu,3898.0,0.007100802845729581,0.5112578048925298,,False
alpha_ratio,continue-create,t-test,2.706062334634485,0.007402828842620703,0.5330036766686906,,False
n_unique_tokens,continue-explain,t-test,2.6551945196099367,0.008571373852114771,0.6171389173522636,,False
token_length_std,human-continue,mannwhitneyu,6071.0,0.008905836703481612,0.641220242650676,,False
lix,human-continue,t-test,-2.639890191993389,0.008954118398673567,0.6446965247044968,,False
doc_length,human-create,t-test,2.6245804080687107,0.009352318929134488,0.6733669628976832,,False
n_characters,human-continue,mannwhitneyu,3943.5,0.009873666561271636,0.7109039924115579,,False
n_unique_tokens,human-continue,t-test,2.5619031144056557,0.011153649161136191,0.8030627396018057,,False
rix,human-create,mannwhitneyu,6038.5,0.011204487759158313,0.8067231186593986,,False
duplicate_ngram_chr_fraction_10,human-continue,mannwhitneyu,5975.0,0.011249700184797831,0.8099784133054438,,False
connectives_cap,continue-explain,mannwhitneyu,6022.5,0.011827790880922081,0.8516009434263898,,False
pos_prop_PUNCT,continue-create,mannwhitneyu,3973.0,0.01213680495534153,0.8738499567845901,,False
top_ngram_chr_fraction_3,continue-create,mannwhitneyu,6020.0,0.012737024288246789,0.9170657487537688,,False
flesch_reading_ease,explain-create,t-test,-2.478401898476029,0.014033640591994976,1.0,,False
entropy,human-create,t-test,2.460140624017561,0.0147453967537925,1.0,,False
n_characters,continue-explain,t-test,2.43863697086039,0.015624487217719838,1.0,,False
flesch_kincaid_grade,human-create,t-test,2.425052994769442,0.016203472421769904,1.0,,False
rix,continue-explain,t-test,-2.424047900417961,0.016247057666795746,1.0,,False
duplicate_ngram_chr_fraction_6,human-create,mannwhitneyu,5969.0,0.017820117510472792,1.0,,False
per_word_perplexity,human-continue,mannwhitneyu,4030.0,0.017842739534288637,1.0,,False
n_stop_words,explain-create,t-test,2.3777092490997678,0.018372606494247462,1.0,,False
n_tokens,continue-explain,t-test,2.367546949995143,0.018870295603622685,1.0,,False
syllables_per_token_std,explain-create,t-test,2.364703253630103,0.01901167356329106,1.0,,False
flesch_reading_ease,continue-create,t-test,-2.3585927273851968,0.019318626755624832,1.0,,False
doc_length,human-continue,t-test,2.3490388020973136,0.019807301416866825,1.0,,False
token_length_median,continue-explain,mannwhitneyu,5743.0,0.020791284479400894,1.0,,False
n_stop_words,human-continue,t-test,-2.308122623866804,0.02202523273928368,1.0,,False
duplicate_line_chr_fraction,human-create,mannwhitneyu,4594.5,0.025270860664188825,1.0,,False
prop_adjacent_dependency_relation_mean,human-create,t-test,-2.245283800594355,0.025855433261424296,1.0,,False
perplexity,human-continue,mannwhitneyu,4099.0,0.02778762440010227,1.0,,False
entropy,human-continue,mannwhitneyu,4099.0,0.02778762440010227,1.0,,False
simpson,human-explain,mannwhitneyu,4100.5,0.02804678734159209,1.0,,False
flesch_reading_ease,human-create,t-test,-2.1735047499977656,0.030929070422888463,1.0,,False
automated_readability_index,human-explain,t-test,-2.1567637022222863,0.03222933144408074,1.0,,False
Yules,human-explain,mannwhitneyu,5875.0,0.032618853172516275,1.0,,False
gunning_fog,human-explain,t-test,-2.139675934022035,0.033604927099311045,1.0,,False
prop_adjacent_dependency_relation_mean,human-continue,t-test,-2.1281014452601634,0.03456518323434058,1.0,,False
gunning_fog,human-continue,t-test,-2.1063736443441856,0.0364316730284104,1.0,,False
top_ngram_chr_fraction_2,explain-create,mannwhitneyu,4163.0,0.040963940566166604,1.0,,False
doc_length,continue-explain,t-test,2.0447001690079145,0.04220772008589513,1.0,,False
n_stop_words,continue-explain,t-test,2.0284183843028862,0.043856929744920455,1.0,,False
prop_adjacent_dependency_relation_std,continue-create,mannwhitneyu,4181.0,0.045509572297197494,1.0,,False
sentence_length_std,explain-create,t-test,-2.00491192055193,0.046334448443642366,1.0,,False
prop_adjacent_dependency_relation_std,human-create,mannwhitneyu,5799.0,0.05105157086470267,1.0,,False
shannon,human-explain,mannwhitneyu,5798.5,0.05119601422869831,1.0,,False
second_order_coherence,continue-explain,mannwhitneyu,5795.0,0.05222523683299555,1.0,,False
