feature,persona,test,t-statistic,pvalue,bon,bh,reject
symbol_to_word_ratio_#,human-ashuman,t-test,2.722110913239468,0.007065233385652252,0.5086968037669621,,False
type_token_ratio,human-ashuman,t-test,2.68030361825776,0.007975252301340722,0.574218165696532,,False
duplicate_ngram_chr_fraction_8,ashuman-asmachine,t-test,2.620922704043026,0.009449779503202884,0.6803841242306077,,False
sentence_length_std,human-asmachine,t-test,-2.6174203037363,0.0095439564018858,0.6871648609357776,,False
n_sentences,human-ashuman,mannwhitneyu,6053.0,0.010039826577973294,0.7228675136140772,,False
top_ngram_chr_fraction_2,human-asmachine,mannwhitneyu,6046.0,0.010632116249682227,0.7655123699771204,,False
n_stop_words,ashuman-asmachine,mannwhitneyu,6039.0,0.01115565395186828,0.8032070845345162,,False
duplicate_ngram_chr_fraction_7,human-asmachine,mannwhitneyu,5527.5,0.013378992893961326,0.9632874883652155,,False
prop_adjacent_dependency_relation_mean,ashuman-asmachine,t-test,-2.4036349966712747,0.017154994863061247,1.0,,False
type_token_ratio,ashuman-asmachine,t-test,-2.2922932496172623,0.02294000663545796,1.0,,False
pos_prop_ADP,human-ashuman,t-test,-2.007720797180459,0.046032288469178013,1.0,,False
duplicate_ngram_chr_fraction_9,ashuman-asmachine,t-test,1.9824082490383177,0.04881651649496328,1.0,,False
duplicate_ngram_chr_fraction_9,human-asmachine,t-test,1.9439185948283433,0.05332237503082202,1.0,,False
pos_prop_VERB,human-asmachine,mannwhitneyu,4226.0,0.05876275634346334,1.0,,False
oov_ratio,human-asmachine,mannwhitneyu,5753.0,0.06596666177209563,1.0,,False
proportion_unique_tokens,human-ashuman,t-test,-1.838814652740767,0.06744022762482282,1.0,,False
duplicate_ngram_chr_fraction_6,ashuman-asmachine,mannwhitneyu,5454.0,0.07036843998069363,1.0,,False
proportion_unique_tokens,ashuman-asmachine,t-test,-1.7610278817215903,0.07977732542737685,1.0,,False
n_tokens,ashuman-asmachine,t-test,1.735189469816643,0.0842632110042018,1.0,,False
pos_prop_VERB,human-ashuman,t-test,-1.7261496977144946,0.08588039368313714,1.0,,False
token_length_mean,ashuman-asmachine,t-test,-1.7172489685931402,0.08749730261136844,1.0,,False
pos_prop_ADV,human-asmachine,t-test,1.714784833468486,0.0879492860714198,1.0,,False
coleman_liau_index,ashuman-asmachine,t-test,-1.6532720500326625,0.09986014416905269,1.0,,False
pos_prop_PRON,ashuman-asmachine,mannwhitneyu,5664.5,0.10471450062020514,1.0,,False
perplexity,ashuman-asmachine,mannwhitneyu,5652.0,0.11141439852451146,1.0,,False
entropy,ashuman-asmachine,mannwhitneyu,5652.0,0.11141439852451146,1.0,,False
per_word_perplexity,ashuman-asmachine,mannwhitneyu,5642.0,0.11701328867916228,1.0,,False
pos_prop_PRON,human-asmachine,mannwhitneyu,5641.0,0.1175842918940382,1.0,,False
duplicate_ngram_chr_fraction_7,ashuman-asmachine,mannwhitneyu,5301.5,0.11797289672974959,1.0,,False
flesch_reading_ease,ashuman-asmachine,t-test,1.5666059831675774,0.11880359847138981,1.0,,False
lix,ashuman-asmachine,t-test,-1.4815840515199263,0.14004067716259452,1.0,,False
syllables_per_token_mean,ashuman-asmachine,t-test,-1.4607675752761715,0.1456642590632231,1.0,,False
token_length_std,ashuman-asmachine,t-test,-1.449948219891514,0.14865511306115825,1.0,,False
duplicate_ngram_chr_fraction_6,human-ashuman,mannwhitneyu,5423.0,0.1507897232403435,1.0,,False
yules_k,ashuman-asmachine,t-test,-1.4411707283924493,0.15111605647779694,1.0,,False
duplicate_ngram_chr_fraction_10,human-asmachine,t-test,1.4217112101930938,0.15668332457590722,1.0,,False
oov_ratio,ashuman-asmachine,mannwhitneyu,4421.0,0.1575083114320448,1.0,,False
syllables_per_token_std,human-asmachine,t-test,-1.4126787611479228,0.15932012171363494,1.0,,False
duplicate_ngram_chr_fraction_10,ashuman-asmachine,t-test,1.4046086629009478,0.16170447611660974,1.0,,False
mean_word_length,ashuman-asmachine,t-test,-1.3661466997089178,0.17344251847121483,1.0,,False
automated_readability_index,ashuman-asmachine,t-test,-1.3389196416336278,0.18213198307465817,1.0,,False
connectives,ashuman-asmachine,t-test,1.3385680294477138,0.18224628954997427,1.0,,False
pos_prop_ADJ,ashuman-asmachine,t-test,-1.330961756943217,0.1847321713640038,1.0,,False
token_length_median,ashuman-asmachine,mannwhitneyu,4590.5,0.18728644342143785,1.0,,False
duplicate_line_chr_fraction,human-ashuman,t-test,-1.3188104826324454,0.18875577353596296,1.0,,False
shannon_entropy,human-asmachine,t-test,1.3162613103719265,0.1896080730020116,1.0,,False
pos_prop_ADP,human-asmachine,t-test,-1.2148417646099205,0.22587319300632885,1.0,,False
second_order_coherence,ashuman-asmachine,mannwhitneyu,4504.0,0.22601071159633268,1.0,,False
flesch_kincaid_grade,ashuman-asmachine,t-test,-1.2091235762171226,0.2280572038030557,1.0,,False
gunning_fog,ashuman-asmachine,t-test,-1.198127991984265,0.2322993810700495,1.0,,False
rix,ashuman-asmachine,t-test,-1.142015715110271,0.2548266552725043,1.0,,False
pos_prop_ADP,ashuman-asmachine,t-test,1.119813940575321,0.2641495874508451,1.0,,False
first_order_coherence,ashuman-asmachine,mannwhitneyu,4552.0,0.2742109604246169,1.0,,False
sentence_length_std,ashuman-asmachine,t-test,1.0408158728998014,0.29923024662178144,1.0,,False
duplicate_ngram_chr_fraction_7,human-ashuman,mannwhitneyu,5246.5,0.3036850774655031,1.0,,False
pos_prop_ADV,ashuman-asmachine,t-test,1.0302886810114258,0.3041313964401829,1.0,,False
n_sentences,ashuman-asmachine,mannwhitneyu,5413.0,0.3125268384575597,1.0,,False
mtld,ashuman-asmachine,t-test,-1.0079294991980985,0.31471847013446497,1.0,,False
doc_length,ashuman-asmachine,mannwhitneyu,5410.5,0.3164207953832976,1.0,,False
proportion_ellipsis,ashuman-asmachine,t-test,1.0000000000000002,0.3185310379087348,1.0,,False
duplicate_line_chr_fraction,human-asmachine,t-test,-1.0000000000000002,0.3185310379087348,1.0,,False
proportion_ellipsis,human-ashuman,t-test,-1.0000000000000002,0.3185310379087348,1.0,,False
proportion_bullet_points,human-ashuman,t-test,-1.0,0.31853103790873505,1.0,,False
proportion_bullet_points,human-asmachine,t-test,-0.9999999999999999,0.3185310379087351,1.0,,False
type_token_ratio,human-asmachine,t-test,0.9968899286440659,0.3200346721900994,1.0,,False
duplicate_ngram_chr_fraction_5,ashuman-asmachine,mannwhitneyu,5299.0,0.37343958404094546,1.0,,False
alpha_ratio,ashuman-asmachine,mannwhitneyu,5362.5,0.37642163176723153,1.0,,False
pos_prop_ADV,human-ashuman,t-test,0.8854308603682574,0.37699833008497186,1.0,,False
duplicate_ngram_chr_fraction_8,human-ashuman,mannwhitneyu,5171.0,0.3890644889168867,1.0,,False
syllables_per_token_median,ashuman-asmachine,mannwhitneyu,4850.0,0.39229050099736906,1.0,,False
top_ngram_chr_fraction_2,ashuman-asmachine,mannwhitneyu,4654.0,0.39856258401055455,1.0,,False
shannon_entropy,ashuman-asmachine,t-test,0.8253238495510941,0.4101810128628033,1.0,,False
syllables_per_token_std,ashuman-asmachine,t-test,-0.7924780702575582,0.42903045776461346,1.0,,False
top_ngram_chr_fraction_4,ashuman-asmachine,mannwhitneyu,5150.0,0.45011133859519337,1.0,,False
connectives_cap,human-ashuman,mannwhitneyu,4698.0,0.4587939203465702,1.0,,False
prop_adjacent_dependency_relation_std,ashuman-asmachine,mannwhitneyu,5294.0,0.4732910246070987,1.0,,False
simpson_diversity,ashuman-asmachine,t-test,-0.7122143893896771,0.4771704070273316,1.0,,False
simpson_diversity,human-asmachine,t-test,-0.674066179291496,0.5010554185046228,1.0,,False
connectives_cap,human-asmachine,mannwhitneyu,4728.5,0.5054075606958532,1.0,,False
n_unique_tokens,ashuman-asmachine,t-test,0.6603691146312173,0.5097845031240975,1.0,,False
syllables_per_token_std,human-ashuman,t-test,-0.6601620028384317,0.5099171074060731,1.0,,False
pos_prop_NOUN,ashuman-asmachine,t-test,-0.6352889404742963,0.5259734828276242,1.0,,False
pos_prop_CCONJ,ashuman-asmachine,t-test,-0.630469276198565,0.5291145845217674,1.0,,False
shannon_entropy,human-ashuman,t-test,0.601933042447335,0.5479073440993316,1.0,,False
pos_prop_DET,ashuman-asmachine,t-test,0.596929143729267,0.5512366377668487,1.0,,False
duplicate_line_chr_fraction,ashuman-asmachine,mannwhitneyu,5049.0,0.5735395317614114,1.0,,False
pos_prop_VERB,ashuman-asmachine,t-test,-0.5355671463945662,0.5928587938355907,1.0,,False
dependency_distance_mean,ashuman-asmachine,t-test,0.4687696655156804,0.6397499820356793,1.0,,False
pos_prop_AUX,human-ashuman,t-test,0.46498709127420496,0.6424516583879303,1.0,,False
duplicate_ngram_chr_fraction_10,human-ashuman,mannwhitneyu,5050.0,0.6547209287883937,1.0,,False
duplicate_ngram_chr_fraction_9,human-ashuman,mannwhitneyu,5057.0,0.700726514364788,1.0,,False
top_ngram_chr_fraction_3,ashuman-asmachine,mannwhitneyu,5139.0,0.7077367729847993,1.0,,False
pos_prop_AUX,ashuman-asmachine,t-test,-0.37509614008721226,0.7079904504530717,1.0,,False
pos_prop_PUNCT,ashuman-asmachine,mannwhitneyu,4880.5,0.7712317888995993,1.0,,False
pos_prop_PRON,human-ashuman,mannwhitneyu,5097.0,0.8135979348552973,1.0,,False
pos_prop_AUX,human-asmachine,t-test,0.19437097136008738,0.8460846982167021,1.0,,False
pos_prop_PART,ashuman-asmachine,t-test,0.14325806630201038,0.8862320592474094,1.0,,False
sentence_length_median,ashuman-asmachine,t-test,0.13297559427001926,0.8943477275059527,1.0,,False
connectives_cap,ashuman-asmachine,mannwhitneyu,5037.0,0.9283556615219681,1.0,,False
pos_prop_SCONJ,ashuman-asmachine,t-test,0.06029677832627286,0.9519800839561774,1.0,,False
sentence_length_mean,ashuman-asmachine,t-test,-0.05272321348713842,0.9580055978213264,1.0,,False
simpson_diversity,human-ashuman,t-test,-0.04898765955688742,0.9609785096878968,1.0,,False
n_characters,ashuman-asmachine,mannwhitneyu,4988.0,0.9775830289183366,1.0,,False
proportion_bullet_points,ashuman-asmachine,mannwhitneyu,4999.5,1.0,1.0,,False
pos_prop_SCONJ,human-ashuman,t-test,,,,,False
pos_prop_SCONJ,human-asmachine,t-test,,,,,False
pos_prop_X,human-ashuman,t-test,,,,,False
pos_prop_X,human-asmachine,t-test,,,,,False
pos_prop_X,ashuman-asmachine,t-test,,,,,False
pos_prop_PART,human-ashuman,t-test,,,,,False
pos_prop_PART,human-asmachine,t-test,,,,,False
pos_prop_NUM,human-ashuman,t-test,,,,,False
pos_prop_NUM,human-asmachine,t-test,,,,,False
pos_prop_NUM,ashuman-asmachine,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-ashuman,t-test,,,,,False
duplicate_paragraph_chr_fraction,human-asmachine,t-test,,,,,False
duplicate_paragraph_chr_fraction,ashuman-asmachine,t-test,,,,,False
proportion_ellipsis,human-asmachine,t-test,,,,,False
symbol_to_word_ratio_#,ashuman-asmachine,t-test,,,,,False
pos_prop_PROPN,human-ashuman,t-test,,,,,False
pos_prop_PROPN,human-asmachine,t-test,,,,,False
pos_prop_PROPN,ashuman-asmachine,t-test,,,,,False
pos_prop_SPACE,human-ashuman,t-test,,,,,False
pos_prop_SPACE,human-asmachine,t-test,,,,,False
pos_prop_SPACE,ashuman-asmachine,t-test,,,,,False
