feature,persona,test,t-statistic,pvalue,bon,bh,reject
dependency_distance_std,human-explain,mannwhitneyu,9281.0,1.333584819552318e-25,9.60181070077669e-24,2.729346145055011e-05,True
sentence_length_std,human-continue,mannwhitneyu,9276.0,1.5169783920319957e-25,1.092224442263037e-23,2.320142303065245e-12,True
second_order_coherence,human-continue,mannwhitneyu,754.0,3.2762916985821033e-25,2.3589300229791144e-23,3.53406589169224e-07,True
Yules,explain-create,t-test,-11.91873906735439,4.85227065791716e-25,3.493634873700355e-23,0.035279207343507125,True
duplicate_ngram_chr_fraction_7,human-create,mannwhitneyu,8847.0,1.0024881520580965e-24,7.217914694818295e-23,1.0112844787107239e-07,True
sentence_length_std,human-create,t-test,11.81149999322697,1.0260053100697685e-24,7.387238232502332e-23,1.274911436542466e-07,True
dependency_distance_std,human-continue,t-test,11.807077979974597,1.0581556123741396e-24,7.618720409093806e-23,7.480438273189005e-06,True
duplicate_ngram_chr_fraction_6,human-create,mannwhitneyu,8935.0,1.7214927993110887e-24,1.2394748155039838e-22,2.35569467774124e-05,True
pos_prop_ADV,continue-create,t-test,11.718319144335872,1.964902743620413e-24,1.4147299754066972e-22,0.027343874642126703,True
first_order_coherence,human-continue,mannwhitneyu,892.0,1.0564539292625218e-23,7.606468290690157e-22,3.4552896514514065e-05,True
duplicate_ngram_chr_fraction_5,explain-create,mannwhitneyu,8967.0,1.4509602693873413e-23,1.0446913939588858e-21,0.08669886711208544,True
top_ngram_chr_fraction_3,human-create,mannwhitneyu,9046.0,2.1109332257705922e-23,1.5198719225548264e-21,5.036548671134866e-05,True
Yules,human-explain,mannwhitneyu,943.0,3.706359630484932e-23,2.668578933949151e-21,0.013250902809416192,True
n_unique_tokens,explain-create,t-test,-11.229330817279868,5.85611592227955e-23,4.216403464041275e-21,0.12538995635836242,True
pos_prop_PRON,human-continue,mannwhitneyu,985.0,1.0298839822949062e-22,7.415164672523324e-21,0.0016313196210581392,True
duplicate_ngram_chr_fraction_8,human-create,mannwhitneyu,8529.0,1.0625587390452424e-22,7.650422921125745e-21,0.0032145185551989484,True
duplicate_ngram_chr_fraction_7,human-continue,mannwhitneyu,8670.5,3.9274398751906427e-22,2.8277567101372625e-20,0.0018544729779607094,True
duplicate_ngram_chr_fraction_5,human-continue,mannwhitneyu,8864.0,1.586739063815357e-21,1.1424521259470571e-19,0.0021453420378701026,True
pos_prop_AUX,continue-create,t-test,10.735683058341873,1.7477916406043074e-21,1.2584099812351012e-19,0.3574077910178498,True
mean_word_length,human-explain,t-test,-10.651939998684574,3.0982994286309566e-21,2.2307755886142888e-19,0.0624832383995762,True
n_unique_tokens,continue-explain,t-test,10.61368406796195,4.0229165571006454e-21,2.896499921112465e-19,0.3022900843170183,True
token_length_median,human-continue,mannwhitneyu,1579.5,4.084115233875489e-21,2.940562968390352e-19,0.04525187780896156,True
duplicate_ngram_chr_fraction_6,human-continue,mannwhitneyu,8666.0,4.9440068977252e-21,3.5596849663621437e-19,0.04734707110637883,True
duplicate_ngram_chr_fraction_9,human-continue,mannwhitneyu,8270.0,9.695323719246163e-21,6.980633077857238e-19,0.13844137317456068,True
duplicate_ngram_chr_fraction_9,human-create,mannwhitneyu,8253.0,1.5318877179940994e-20,1.1029591569557516e-18,0.13227071829516138,True
pos_prop_DET,human-create,t-test,-10.3862759564499,1.8902087737690577e-20,1.3609503171137216e-18,0.15709818227458575,True
connectives,human-continue,t-test,-10.294923627335807,3.5101195443842745e-20,2.5272860719566777e-18,0.39541784016256765,True
pos_prop_CCONJ,human-continue,t-test,-10.262776506225087,4.362720152745742e-20,3.1411585099769343e-18,0.38871584287167665,True
duplicate_ngram_chr_fraction_8,human-continue,mannwhitneyu,8369.0,4.557771999429923e-20,3.281595839589545e-18,0.5107611768698418,True
pos_prop_CCONJ,continue-create,t-test,10.157594301795022,8.874447468063745e-20,6.3896021770058965e-18,1.1630705917125268,True
top_ngram_chr_fraction_4,human-explain,mannwhitneyu,8517.5,2.277748601431897e-19,1.6399789930309658e-17,0.36990701176498286,True
proportion_unique_tokens,continue-explain,t-test,9.946056823755104,3.676625155521423e-19,2.6471701119754246e-17,1.1428571428571428,True
duplicate_ngram_chr_fraction_10,human-create,mannwhitneyu,7988.5,5.12932548479118e-19,3.6931143490496496e-17,1.0401736695362425,True
first_order_coherence,human-explain,mannwhitneyu,1413.0,1.8976052875521803e-18,1.3662758070375697e-16,0.8424621770179966,True
duplicate_ngram_chr_fraction_5,continue-explain,mannwhitneyu,1478.0,2.4265403719253513e-18,1.747109067786253e-16,,True
pos_prop_AUX,human-continue,mannwhitneyu,1465.0,5.812520018093967e-18,4.185014413027656e-16,,True
TTR,human-continue,t-test,-9.523393803768107,6.1126626975657776e-18,4.40111714224736e-16,,True
duplicate_ngram_chr_fraction_10,human-continue,mannwhitneyu,7923.5,6.3714007922868155e-18,4.587408570446507e-16,,True
duplicate_ngram_chr_fraction_6,explain-create,mannwhitneyu,8173.0,1.37245642667459e-17,9.881686272057049e-16,,True
pos_prop_AUX,explain-create,t-test,9.364506464965755,1.7393921968896385e-17,1.2523623817605398e-15,,True
top_ngram_chr_fraction_3,human-continue,mannwhitneyu,8446.0,3.137497371024523e-17,2.2589981071376562e-15,,True
proportion_unique_tokens,human-continue,t-test,-9.039107011556826,1.450881325548253e-16,1.0446345543947421e-14,,True
top_ngram_chr_fraction_4,human-continue,mannwhitneyu,8314.0,1.7396430030032074e-16,1.2525429621623093e-14,,True
token_length_median,human-explain,mannwhitneyu,1988.0,1.9827894218816398e-16,1.4276083837547805e-14,,True
connectives,human-explain,t-test,-8.86853319279552,4.359607290164634e-16,3.138917248918537e-14,,True
oov_ratio,human-continue,t-test,8.629131424721349,2.0124698699784595e-15,1.4489783063844908e-13,,True
shannon,continue-create,t-test,-8.628095363782004,2.0257577431511333e-15,1.458545575068816e-13,,True
top_ngram_chr_fraction_2,human-continue,mannwhitneyu,8235.5,2.6930066419103487e-15,1.9389647821754512e-13,,True
pos_prop_ADV,explain-create,t-test,8.51750589574139,4.081410358009579e-15,2.9386154577668964e-13,,True
per_word_perplexity,continue-create,mannwhitneyu,8203.0,5.078469694514991e-15,3.6564981800507934e-13,,True
pos_prop_AUX,human-explain,t-test,-8.416871790719293,7.693932102227e-15,5.53963111360344e-13,,True
pos_prop_ADJ,human-continue,t-test,-8.390570536635842,9.075470804047127e-15,6.534338978913931e-13,,True
duplicate_ngram_chr_fraction_6,continue-explain,mannwhitneyu,2081.0,1.0793515638421586e-14,7.771331259663542e-13,,True
token_length_median,human-create,mannwhitneyu,2192.5,1.8175463770358855e-14,1.3086333914658377e-12,,True
pos_prop_NOUN,human-create,t-test,-8.217216268902996,2.679369245048247e-14,1.929145856434738e-12,,True
perplexity,continue-create,mannwhitneyu,8096.0,3.923347327287328e-14,2.8248100756468762e-12,,True
entropy,continue-create,mannwhitneyu,8096.0,3.923347327287328e-14,2.8248100756468762e-12,,True
alpha_ratio,continue-explain,t-test,8.122456056103754,4.82073581600007e-14,3.4709297875200506e-12,,True
duplicate_ngram_chr_fraction_7,explain-create,mannwhitneyu,7558.0,5.936032572642347e-14,4.27394345230249e-12,,True
token_length_mean,human-continue,t-test,-7.913413325741259,1.7411015200067077e-13,1.2535930944048296e-11,,True
connectives_cap,human-continue,mannwhitneyu,2006.5,1.8375826849681165e-13,1.3230595331770439e-11,,True
pos_prop_PUNCT,continue-explain,mannwhitneyu,2001.5,2.3839086441226457e-13,1.716414223768305e-11,,True
TTR,continue-create,t-test,-7.792396900380926,3.634387414084808e-13,2.6167589381410618e-11,,True
coleman_liau_index,human-continue,t-test,-7.614135917809274,1.0633985555715706e-12,7.656469600115308e-11,,True
second_order_coherence,continue-create,mannwhitneyu,7901.0,1.3700142349132113e-12,9.864102491375122e-11,,True
first_order_coherence,continue-create,mannwhitneyu,7885.0,1.8156601301434202e-12,1.3072752937032626e-10,,True
Yules,continue-create,t-test,-7.467498157866528,2.5472006313253018e-12,1.8339844545542172e-10,,True
top_ngram_chr_fraction_2,human-explain,mannwhitneyu,7836.0,4.2614097463787135e-12,3.068215017392674e-10,,True
connectives,continue-create,t-test,7.362985072686233,4.721383328925484e-12,3.3993959968263483e-10,,True
pos_prop_ADJ,human-create,t-test,-7.283165459059133,7.540257695823668e-12,5.428985540993041e-10,,True
shannon,human-create,t-test,-7.264906645400401,8.389311089356439e-12,6.040303984336636e-10,,True
duplicate_ngram_chr_fraction_7,continue-explain,mannwhitneyu,2631.5,1.0948547569928789e-11,7.882954250348728e-10,,True
top_ngram_chr_fraction_2,human-create,mannwhitneyu,7756.0,1.6647673753991723e-11,1.1986325102874042e-09,,True
dependency_distance_mean,human-create,t-test,7.048714689141604,2.934441273218225e-11,2.1127977167171217e-09,,True
top_ngram_chr_fraction_3,human-explain,mannwhitneyu,7706.0,3.52167965263972e-11,2.5356093499005984e-09,,True
TTR,continue-explain,t-test,6.755305904007634,1.5509384244636707e-10,1.1166756656138429e-08,,True
simpson,continue-create,t-test,6.664766878059919,2.5709598701911523e-10,1.8510911065376297e-08,,True
pos_prop_CCONJ,continue-explain,t-test,6.66042268677729,2.633802511923102e-10,1.8963378085846333e-08,,True
dependency_distance_mean,explain-create,t-test,6.564320713036599,4.4828254680498414e-10,3.2276343369958856e-08,,True
token_length_mean,human-create,t-test,-6.5292083181288465,5.43797381620216e-10,3.915341147665555e-08,,True
pos_prop_DET,continue-create,t-test,-6.500455628709884,6.36687454520714e-10,4.584149672549141e-08,,True
pos_prop_PART,continue-explain,t-test,6.48424273690077,6.957685229168963e-10,5.0095333650016535e-08,,True
top_ngram_chr_fraction_4,continue-create,mannwhitneyu,6848.0,9.16399833761621e-10,6.598078803083671e-08,,True
simpson,human-create,t-test,6.429475912248496,9.380231940728448e-10,6.753766997324482e-08,,True
pos_prop_SCONJ,explain-create,t-test,6.382158515313404,1.2127499986358472e-09,8.7317999901781e-08,,True
pos_prop_DET,explain-create,t-test,-6.364878631504992,1.3316338846059183e-09,9.587763969162611e-08,,True
duplicate_ngram_chr_fraction_9,human-explain,mannwhitneyu,7245.0,1.5400856416604995e-09,1.1088616619955597e-07,,True
second_order_coherence,human-create,mannwhitneyu,2534.0,1.6997406258216198e-09,1.2238132505915663e-07,,True
MTLD,explain-create,t-test,-6.2653197001610845,2.2753716607707215e-09,1.6382675957549195e-07,,True
per_word_perplexity,human-create,mannwhitneyu,7439.0,2.5502536034751473e-09,1.836182594502106e-07,,True
duplicate_ngram_chr_fraction_8,explain-create,mannwhitneyu,6735.0,2.6458555663918015e-09,1.905016007802097e-07,,True
entropy,human-create,mannwhitneyu,7424.0,3.18915552059438e-09,2.2961919748279535e-07,,True
perplexity,human-create,mannwhitneyu,7424.0,3.18915552059438e-09,2.2961919748279535e-07,,True
TTR,human-explain,t-test,-6.192034709244764,3.363980863559414e-09,2.422066221762778e-07,,True
coleman_liau_index,human-create,t-test,-6.189267398787758,3.413821249869059e-09,2.4579512999057227e-07,,True
duplicate_ngram_chr_fraction_10,human-explain,mannwhitneyu,7118.0,3.5018624350834467e-09,2.5213409532600816e-07,,True
per_word_perplexity,explain-create,mannwhitneyu,7373.0,6.753578546145334e-09,4.862576553224641e-07,,True
n_stop_words,continue-create,t-test,5.983554935418696,1.0068219485482939e-08,7.249118029547716e-07,,True
doc_length,human-create,mannwhitneyu,7329.5,1.2642817763898816e-08,9.102828790007148e-07,,True
pos_prop_PUNCT,explain-create,t-test,5.926797676008176,1.351299144287495e-08,9.729353838869963e-07,,True
pos_prop_PART,continue-create,t-test,5.855962604251031,1.945976384488627e-08,1.4011029968318114e-06,,True
connectives,explain-create,t-test,5.834728636990249,2.1695714049569284e-08,1.5620914115689884e-06,,True
doc_length,human-explain,mannwhitneyu,7290.0,2.215559973355099e-08,1.5952031808156714e-06,,True
entropy,explain-create,t-test,5.818055260420064,2.36257792284892e-08,1.7010561044512224e-06,,True
n_characters,continue-explain,t-test,5.794678473725941,2.6617154248538613e-08,1.91643510589478e-06,,True
perplexity,explain-create,mannwhitneyu,7266.0,3.1034611920983646e-08,2.2344920583108227e-06,,True
connectives_cap,human-create,mannwhitneyu,2790.5,5.0564223935536194e-08,3.640624123358606e-06,,True
pos_prop_PART,human-create,t-test,-5.615990799557757,6.551628215565451e-08,4.717172315207125e-06,,True
mean_word_length,continue-explain,t-test,5.564033662041928,8.483128019448815e-08,6.107852174003147e-06,,True
second_order_coherence,explain-create,t-test,5.5401961208618005,9.545538553873369e-08,6.872787758788826e-06,,True
proportion_unique_tokens,continue-create,t-test,-5.537029816252801,9.696075253392297e-08,6.981174182442454e-06,,True
syllables_per_token_std,human-explain,t-test,5.531994602980015,9.940246958908811e-08,7.156977810414344e-06,,True
oov_ratio,human-explain,t-test,5.522677957809433,1.0407947273746947e-07,7.493722037097802e-06,,True
connectives_cap,human-explain,mannwhitneyu,2873.0,1.5599692538087542e-07,1.123177862742303e-05,,True
pos_prop_NOUN,human-continue,t-test,-5.4263772239377035,1.668864448854669e-07,1.2015824031753617e-05,,True
entropy,human-explain,t-test,5.4078944740927275,1.8259778017520953e-07,1.3147040172615087e-05,,True
pos_prop_ADJ,continue-explain,t-test,5.185935121665657,5.291017958500457e-07,3.809532930120329e-05,,True
first_order_coherence,human-create,mannwhitneyu,2952.0,5.64921936752306e-07,4.0674379446166034e-05,,True
pos_prop_PART,human-explain,mannwhitneyu,2962.0,6.410735307493536e-07,4.6157294213953465e-05,,True
lix,human-continue,t-test,-5.1321880659278625,6.813865524494447e-07,4.9059831776360014e-05,,True
duplicate_ngram_chr_fraction_8,continue-explain,mannwhitneyu,3477.0,6.814943746910587e-07,4.906759497775623e-05,,True
token_length_std,human-explain,t-test,5.0911747380273535,8.254313602827456e-07,5.9431057940357685e-05,,True
first_order_coherence,explain-create,mannwhitneyu,6978.0,1.3530310584616059e-06,9.741823620923562e-05,,True
oov_ratio,continue-create,t-test,-4.92198975292262,1.799890469110948e-06,0.00012959211377598824,,True
pos_prop_DET,human-continue,t-test,-4.921010225739604,1.8079339904776e-06,0.0001301712473143872,,True
Yules,continue-explain,t-test,4.899951580316871,1.989519814254224e-06,0.00014324542662630412,,True
doc_length,human-continue,mannwhitneyu,6935.0,2.280105267045997e-06,0.0001641675792273118,,True
shannon,explain-create,t-test,-4.852504228481155,2.4656570618705635e-06,0.00017752730845468058,,True
pos_prop_NOUN,human-explain,t-test,-4.774552375778091,3.4963215248963858e-06,0.00025173514979253976,,True
dependency_distance_mean,human-continue,t-test,4.747218515963892,3.94800908862753e-06,0.0002842566543811822,,True
token_length_mean,human-explain,t-test,-4.6619763180231,5.748097877137992e-06,0.0004138630471539354,,True
syllables_per_token_mean,human-continue,t-test,-4.59452179690395,7.710825174110554e-06,0.0005551794125359599,,True
coleman_liau_index,human-explain,t-test,-4.517332056185388,1.0750296902838468e-05,0.0007740213770043697,,True
pos_prop_CCONJ,human-explain,t-test,-4.489035619525808,1.2130427311355605e-05,0.0008733907664176036,,True
n_unique_tokens,human-create,mannwhitneyu,3213.5,1.2760012837765049e-05,0.0009187209243190836,,True
syllables_per_token_median,human-create,t-test,-4.463677097674581,1.3510751400972812e-05,0.0009727741008700425,,True
syllables_per_token_median,human-continue,t-test,-4.463677097674581,1.3510751400972812e-05,0.0009727741008700425,,True
syllables_per_token_median,human-explain,t-test,-4.463677097674581,1.3510751400972812e-05,0.0009727741008700425,,True
oov_ratio,human-create,t-test,4.4078154563164835,1.710376502681959e-05,0.0012314710819310104,,True
automated_readability_index,human-continue,t-test,-4.374378772945568,1.967595495965384e-05,0.0014166687570950766,,True
pos_prop_ADV,human-create,t-test,-4.364871664686877,2.0472606063005967e-05,0.0014740276365364296,,True
prop_adjacent_dependency_relation_mean,human-explain,t-test,-4.350834198157718,2.1705691957845253e-05,0.0015628098209648582,,True
pos_prop_NOUN,explain-create,t-test,-4.317347286505069,2.4941492658730177e-05,0.0017957874714285727,,True
perplexity,human-explain,mannwhitneyu,6720.0,2.6526098981350026e-05,0.0019098791266572018,,True
top_ngram_chr_fraction_3,explain-create,mannwhitneyu,6663.0,2.6845508290779923e-05,0.0019328765969361544,,True
syllables_per_token_std,human-create,t-test,4.271901341047396,3.007938789705545e-05,0.0021657159285879924,,True
token_length_mean,continue-explain,t-test,4.257806973296077,3.186891268997467e-05,0.002294561713678176,,True
duplicate_ngram_chr_fraction_8,human-explain,mannwhitneyu,6617.0,3.6352516940544956e-05,0.002617381219719237,,True
n_unique_tokens,human-continue,mannwhitneyu,3310.0,3.6532132936876115e-05,0.0026303135714550803,,True
per_word_perplexity,human-explain,mannwhitneyu,6664.0,4.811956609199245e-05,0.0034646087586234567,,True
simpson,explain-create,t-test,4.132451153877914,5.29495609088937e-05,0.0038123683854403463,,True
coleman_liau_index,continue-explain,t-test,4.130628135799695,5.333749035014464e-05,0.003840299305210414,,True
alpha_ratio,continue-create,t-test,4.07831436110695,6.569895052336577e-05,0.004730324437682335,,True
pos_prop_DET,human-explain,t-test,-4.003827598424903,8.809566108926966e-05,0.0063428875984274154,,True
mean_word_length,explain-create,t-test,-3.9898719478684144,9.303070362957676e-05,0.006698210661329526,,True
pos_prop_ADJ,explain-create,t-test,-3.948488088149349,0.00010925854809167619,0.007866615462600686,,True
n_tokens,continue-explain,mannwhitneyu,6577.5,0.00011641705472286114,0.008382027940046001,,True
duplicate_ngram_chr_fraction_9,continue-explain,mannwhitneyu,4137.0,0.0001421383314354391,0.010233959863351617,,False
connectives,human-create,t-test,-3.8781616660843694,0.00014317170902337751,0.01030836304968318,,False
duplicate_ngram_chr_fraction_9,explain-create,mannwhitneyu,5861.0,0.00014728944572276495,0.010604840092039077,,False
n_characters,continue-create,t-test,3.860208631916964,0.00015331043085437242,0.011038351021514814,,False
duplicate_ngram_chr_fraction_10,explain-create,mannwhitneyu,5746.0,0.0001658547744023551,0.011941543756969568,,False
pos_prop_NOUN,continue-create,t-test,-3.8353163752615975,0.00016849947945614423,0.012131962520842384,,False
lix,continue-create,t-test,3.754589481465505,0.00022817237236038426,0.016428410809947665,,False
pos_prop_ADJ,human-explain,t-test,-3.7217261040365233,0.0002577819894766822,0.018560303242321118,,False
token_length_std,explain-create,t-test,-3.719542412776259,0.0002598729281068468,0.018710850823692973,,False
oov_ratio,continue-explain,t-test,-3.693389088398793,0.0002861929733729645,0.020605894082853442,,False
pos_prop_CCONJ,human-create,t-test,-3.5864048945115052,0.00042237522043654066,0.030411015871430927,,False
MTLD,continue-create,t-test,-3.537273867901918,0.0005035644571073776,0.03625664091173119,,False
connectives_cap,continue-create,mannwhitneyu,6406.0,0.0005282510408467135,0.03803407494096337,,False
prop_adjacent_dependency_relation_mean,human-continue,t-test,-3.4965983033582093,0.0005816494631438044,0.04187876134635392,,False
alpha_ratio,explain-create,t-test,-3.4947702675854133,0.0005854124839930902,0.04214969884750249,,False
lix,human-explain,t-test,-3.4876134098097795,0.000600365734942923,0.04322633291589045,,False
syllables_per_token_mean,continue-explain,t-test,3.4150062802778645,0.0007737000732337103,0.05570640527282714,,False
sentence_length_mean,human-create,t-test,3.4055448905885535,0.0007994594990755187,0.05756108393343735,,False
connectives_cap,continue-explain,mannwhitneyu,6361.0,0.0008004044037671472,0.0576291170712346,,False
dependency_distance_mean,continue-create,t-test,3.3931632364476334,0.0008343819121416669,0.06007549767420002,,False
entropy,human-continue,mannwhitneyu,6359.0,0.0009022926646460393,0.06496507185451483,,False
perplexity,human-continue,mannwhitneyu,6359.0,0.0009022926646460393,0.06496507185451483,,False
n_stop_words,explain-create,t-test,3.3505814354835852,0.0009656688959020564,0.06952816050494806,,False
gunning_fog,human-continue,t-test,-3.3281828964238023,0.0010422319801204779,0.0750407025686744,,False
syllables_per_token_std,human-continue,t-test,3.288498061124894,0.0011919433753152968,0.08581992302270137,,False
pos_prop_ADP,human-continue,t-test,3.277627650134295,0.001236315318640473,0.08901470294211405,,False
per_word_perplexity,human-continue,mannwhitneyu,6303.0,0.0014600244424393754,0.10512175985563503,,False
duplicate_ngram_chr_fraction_10,continue-explain,mannwhitneyu,4340.0,0.001536786387470997,0.11064861989791178,,False
rix,continue-create,t-test,3.1908782905706854,0.001649535225789653,0.11876653625685502,,False
n_tokens,human-explain,mannwhitneyu,6280.5,0.0017621246648785492,0.12687297587125554,,False
top_ngram_chr_fraction_4,explain-create,mannwhitneyu,5694.0,0.0018108389504011716,0.13038040442888435,,False
MTLD,continue-explain,t-test,3.1289906113176302,0.002018964794421585,0.14536546519835414,,False
syllables_per_token_mean,human-create,t-test,-3.117071237449677,0.0020983662790882026,0.15108237209435058,,False
dependency_distance_mean,human-explain,t-test,3.093733077454621,0.0022622530476534702,0.16288221943104986,,False
token_length_std,continue-explain,t-test,3.0492530480931435,0.0026077578066983917,0.1877585620822842,,False
proportion_unique_tokens,human-explain,t-test,-3.006199807749271,0.002987872194301058,0.21512679798967616,,False
n_stop_words,continue-explain,t-test,2.992226593188671,0.003121789512152507,0.2247688448749805,,False
automated_readability_index,continue-explain,t-test,2.9899921320423166,0.0031437086248697946,0.2263470209906252,,False
n_sentences,continue-explain,t-test,2.9799806484486644,0.0032436631787924382,0.23354374887305557,,False
token_length_std,human-continue,t-test,2.8785183356667776,0.0044343892885732265,0.3192760287772723,,False
pos_prop_PRON,continue-create,mannwhitneyu,3837.0,0.004505035294549574,0.32436254120756935,,False
lix,human-create,t-test,-2.8700361343567056,0.004550132052590229,0.3276095077864965,,False
top_ngram_chr_fraction_4,continue-explain,mannwhitneyu,5940.5,0.004602994422872109,0.33141559844679186,,False
n_tokens,continue-create,mannwhitneyu,6155.5,0.004767497647784818,0.3432598306405069,,False
second_order_coherence,continue-explain,t-test,2.81352824061455,0.005394244711358513,0.38838561921781295,,False
automated_readability_index,continue-create,t-test,2.8134647849076067,0.005395267849702266,0.3884592851785631,,False
doc_length,continue-create,mannwhitneyu,6136.5,0.005505141813236665,0.3963702105530399,,False
automated_readability_index,human-create,t-test,-2.7783964648841724,0.005988472042467232,0.4311699870576407,,False
top_ngram_chr_fraction_3,continue-create,mannwhitneyu,6080.0,0.0061229778215000025,0.4408544031480002,,False
dependency_distance_mean,continue-explain,t-test,-2.770046831257746,0.0061381705846548125,0.44194828209514647,,False
shannon,continue-explain,t-test,-2.7521190040766705,0.006471126853288941,0.46592113343680375,,False
n_tokens,human-create,mannwhitneyu,6111.0,0.0066586307007833875,0.4794214104564039,,False
first_order_coherence,continue-explain,mannwhitneyu,6108.0,0.006808813879036934,0.49023459929065927,,False
token_length_median,continue-create,mannwhitneyu,5744.5,0.006960990565595797,0.5011913207228974,,False
sentence_length_std,continue-create,t-test,-2.7249290358481955,0.007007410357092303,0.5045335457106458,,False
token_length_std,human-create,t-test,2.692601728816585,0.007697152954404955,0.5541950127171568,,False
sentence_length_median,continue-create,mannwhitneyu,6078.5,0.007991966825572813,0.5754216114412425,,False
duplicate_ngram_chr_fraction_7,human-explain,mannwhitneyu,6069.5,0.008097773939087673,0.5830397236143124,,False
gunning_fog,continue-create,t-test,2.672013360318796,0.008167803626958462,0.5880818611410092,,False
entropy,continue-explain,t-test,2.668963520967643,0.008239688066831861,0.5932575408118941,,False
syllables_per_token_std,continue-explain,t-test,2.639914214156592,0.008953505768356322,0.6446524153216552,,False
flesch_kincaid_grade,continue-explain,t-test,2.613553488480785,0.009648910871904004,0.6947215827770883,,False
top_ngram_chr_fraction_2,continue-explain,mannwhitneyu,3947.0,0.01012096827425937,0.7287097157466746,,False
coleman_liau_index,continue-create,t-test,2.5573445177635756,0.011296048836854046,0.8133155162534913,,False
n_characters,human-explain,t-test,2.526679104376411,0.01229696713748339,0.8853816338988041,,False
pos_prop_ADV,continue-explain,t-test,2.523961499259736,0.012389379036562977,0.8920352906325344,,False
n_sentences,explain-create,t-test,-2.5233270139717265,0.012411043687945746,0.8935951455320936,,False
